Date/Time,Heating:EnergyTransfer [J](Monthly),Cooling:EnergyTransfer [J](Monthly),Electricity:Facility [J](Daily) 
 03/12,,,16273552.522246568 
 03/13,,,16273552.522246568 
 03/14,,,16273552.522246568 
 03/15,,,16273552.522246568 
 03/16,,,2348478.739210502 
 03/17,,,2348478.739210502 
 03/18,,,16273552.522246568 
 03/19,,,16273552.522246568 
 03/20,,,16273552.522246568 
 03/21,,,16273552.522246568 
 03/22,,,16273552.522246568 
 03/23,,,2348478.739210502 
 03/24,,,2348478.739210502 
 03/25,,,16273552.522246568 
 03/26,,,16273552.522246568 
 03/27,,,16273552.522246568 
 03/28,,,16273552.522246568 
 03/29,,,16273552.522246568 
 03/30,,,2348478.739210502 
 03/31,2481997768.8676586,0.0,2348478.739210502 
 04/01,,,16273552.522246568 
 04/02,,,16273552.522246568 
 04/03,,,16273552.522246568 
 04/04,,,16273552.522246568 
 04/05,,,16273552.522246568 
 04/06,,,2348478.739210502 
 04/07,,,2348478.739210502 
 04/08,,,16273552.522246568 
 04/09,,,16273552.522246568 
 04/10,,,16273552.522246568 
 04/11,,,16273552.522246568 
 04/12,,,16273552.522246568 
 04/13,,,2348478.739210502 
 04/14,,,2348478.739210502 
 04/15,,,16273552.522246568 
 04/16,,,16273552.522246568 
 04/17,,,16273552.522246568 
 04/18,,,16273552.522246568 
 04/19,,,16273552.522246568 
 04/20,,,2348478.739210502 
 04/21,,,2348478.739210502 
 04/22,,,16273552.522246568 
 04/23,,,16273552.522246568 
 04/24,,,16273552.522246568 
 04/25,,,16273552.522246568 
 04/26,,,16273552.522246568 
 04/27,,,2348478.739210502 
 04/28,,,2348478.739210502 
 04/29,,,16273552.522246568 
 04/30,1394762468.827698,0.0,16273552.522246568 
 05/01,,,16273552.522246568 
 05/02,,,16273552.522246568 
 05/03,,,16273552.522246568 
 05/04,,,2348478.739210502 
 05/05,,,2348478.739210502 
 05/06,,,16273552.522246568 
 05/07,,,16273552.522246568 
 05/08,,,16273552.522246568 
 05/09,,,16273552.522246568 
 05/10,,,16273552.522246568 
 05/11,,,2348478.739210502 
 05/12,,,2348478.739210502 
 05/13,,,16273552.522246568 
 05/14,,,16273552.522246568 
 05/15,,,16273552.522246568 
 05/16,,,16273552.522246568 
 05/17,,,16273552.522246568 
 05/18,,,2348478.739210502 
 05/19,,,2348478.739210502 
 05/20,,,16273552.522246568 
 05/21,,,16273552.522246568 
 05/22,,,16273552.522246568 
 05/23,,,16273552.522246568 
 05/24,,,16273552.522246568 
 05/25,,,2348478.739210502 
 05/26,,,2348478.739210502 
 05/27,,,16273552.522246568 
 05/28,,,16273552.522246568 
 05/29,,,16273552.522246568 
 05/30,,,16273552.522246568 
 05/31,241960174.5901155,16846030.56720157,16273552.522246568 
 06/01,,,2348478.739210502 
 06/02,,,2348478.739210502 
 06/03,,,16273552.522246568 
 06/04,,,16273552.522246568 
 06/05,,,16273552.522246568 
 06/06,,,16273552.522246568 
 06/07,,,16273552.522246568 
 06/08,,,2348478.739210502 
 06/09,,,2348478.739210502 
 06/10,,,16273552.522246568 
 06/11,,,16273552.522246568 
 06/12,,,16273552.522246568 
 06/13,,,16273552.522246568 
 06/14,,,16273552.522246568 
 06/15,,,2348478.739210502 
 06/16,,,2348478.739210502 
 06/17,,,16273552.522246568 
 06/18,,,16273552.522246568 
 06/19,,,16273552.522246568 
 06/20,,,16273552.522246568 
 06/21,,,16273552.522246568 
 06/22,,,2348478.739210502 
 06/23,,,2348478.739210502 
 06/24,,,16273552.522246568 
 06/25,,,16273552.522246568 
 06/26,,,16273552.522246568 
 06/27,,,16273552.522246568 
 06/28,,,16273552.522246568 
 06/29,,,2348478.739210502 
 06/30,60331040.5729442,137349402.39134708,2348478.739210502 
 07/01,,,16273552.522246568 
 07/02,,,16273552.522246568 
 07/03,,,16273552.522246568 
 07/04,,,16273552.522246568 
 07/05,,,16273552.522246568 
 07/06,,,2348478.739210502 
 07/07,,,2348478.739210502 
 07/08,,,16273552.522246568 
 07/09,,,16273552.522246568 
 07/10,,,16273552.522246568 
 07/11,,,16273552.522246568 
 07/12,,,16273552.522246568 
 07/13,,,2348478.739210502 
 07/14,,,2348478.739210502 
 07/15,,,16273552.522246568 
 07/16,,,16273552.522246568 
 07/17,,,16273552.522246568 
 07/18,,,16273552.522246568 
 07/19,,,16273552.522246568 
 07/20,,,2348478.739210502 
 07/21,,,2348478.739210502 
 07/22,,,16273552.522246568 
 07/23,,,16273552.522246568 
 07/24,,,16273552.522246568 
 07/25,,,16273552.522246568 
 07/26,,,16273552.522246568 
 07/27,,,2348478.739210502 
 07/28,,,2348478.739210502 
 07/29,,,16273552.522246568 
 07/30,,,16273552.522246568 
 07/31,16469565.822639523,253263873.9587145,16273552.522246568 
 08/01,,,16273552.522246568 
 08/02,,,16273552.522246568 
 08/03,,,2348478.739210502 
 08/04,,,2348478.739210502 
 08/05,,,16273552.522246568 
 08/06,,,16273552.522246568 
 08/07,,,16273552.522246568 
 08/08,,,16273552.522246568 
 08/09,,,16273552.522246568 
 08/10,,,2348478.739210502 
 08/11,,,2348478.739210502 
 08/12,,,16273552.522246568 
 08/13,,,16273552.522246568 
 08/14,,,16273552.522246568 
 08/15,,,16273552.522246568 
 08/16,,,16273552.522246568 
 08/17,,,2348478.739210502 
 08/18,,,2348478.739210502 
 08/19,,,16273552.522246568 
 08/20,,,16273552.522246568 
 08/21,,,16273552.522246568 
 08/22,,,16273552.522246568 
 08/23,,,16273552.522246568 
 08/24,,,2348478.739210502 
 08/25,,,2348478.739210502 
 08/26,,,16273552.522246568 
 08/27,,,16273552.522246568 
 08/28,,,16273552.522246568 
 08/29,,,16273552.522246568 
 08/30,,,16273552.522246568 
 08/31,16399046.879419778,196799840.6119926,2348478.739210502 
 09/01,,,2348478.739210502 
 09/02,,,16273552.522246568 
 09/03,,,16273552.522246568 
 09/04,,,16273552.522246568 
 09/05,,,16273552.522246568 
 09/06,,,16273552.522246568 
 09/07,,,2348478.739210502 
 09/08,,,2348478.739210502 
 09/09,,,16273552.522246568 
 09/10,,,16273552.522246568 
 09/11,,,16273552.522246568 
 09/12,,,16273552.522246568 
 09/13,,,16273552.522246568 
 09/14,,,2348478.739210502 
 09/15,,,2348478.739210502 
 09/16,,,16273552.522246568 
 09/17,,,16273552.522246568 
 09/18,,,16273552.522246568 
 09/19,,,16273552.522246568 
 09/20,,,16273552.522246568 
 09/21,,,2348478.739210502 
 09/22,,,2348478.739210502 
 09/23,,,16273552.522246568 
 09/24,,,16273552.522246568 
 09/25,,,16273552.522246568 
 09/26,,,16273552.522246568 
 09/27,,,16273552.522246568 
 09/28,,,2348478.739210502 
 09/29,,,2348478.739210502 
 09/30,303818612.7456926,7137584.175269402,16273552.522246568 
 10/01,,,16273552.522246568 
 10/02,,,16273552.522246568 
 10/03,,,16273552.522246568 
 10/04,,,16273552.522246568 
 10/05,,,2348478.739210502 
 10/06,,,2348478.739210502 
 10/07,,,16273552.522246568 
 10/08,,,16273552.522246568 
 10/09,,,16273552.522246568 
 10/10,,,16273552.522246568 
 10/11,,,16273552.522246568 
 10/12,,,2348478.739210502 
 10/13,,,2348478.739210502 
 10/14,,,16273552.522246568 
 10/15,,,16273552.522246568 
 10/16,,,16273552.522246568 
 10/17,,,16273552.522246568 
 10/18,,,16273552.522246568 
 10/19,,,2348478.739210502 
 10/20,,,2348478.739210502 
 10/21,,,16273552.522246568 
 10/22,,,16273552.522246568 
 10/23,,,16273552.522246568 
 10/24,,,16273552.522246568 
 10/25,,,16273552.522246568 
 10/26,,,2348478.739210502 
 10/27,,,2348478.739210502 
 10/28,,,16273552.522246568 
 10/29,,,16273552.522246568 
 10/30,,,16273552.522246568 
 10/31,1428505676.721784,0.0,16273552.522246568 
 11/01,,,16273552.522246568 
 11/02,,,2348478.739210502 
 11/03,,,2348478.739210502 
 11/04,,,16273552.522246568 
 11/05,,,16273552.522246568 
 11/06,,,16273552.522246568 
 11/07,,,16273552.522246568 
 11/08,,,16273552.522246568 
 11/09,,,2348478.739210502 
 11/10,,,2348478.739210502 
 11/11,,,16273552.522246568 
 11/12,,,16273552.522246568 
 11/13,,,16273552.522246568 
 11/14,,,16273552.522246568 
 11/15,,,16273552.522246568 
 11/16,,,2348478.739210502 
 11/17,,,2348478.739210502 
 11/18,,,16273552.522246568 
 11/19,,,16273552.522246568 
 11/20,,,16273552.522246568 
 11/21,,,16273552.522246568 
 11/22,,,16273552.522246568 
 11/23,,,2348478.739210502 
 11/24,,,2348478.739210502 
 11/25,,,16273552.522246568 
 11/26,,,16273552.522246568 
 11/27,,,16273552.522246568 
 11/28,,,16273552.522246568 
 11/29,,,16273552.522246568 
 11/30,2371137407.224577,0.0,2348478.739210502 
 12/01,,,2348478.739210502 
 12/02,,,16273552.522246568 
 12/03,,,16273552.522246568 
 12/04,,,16273552.522246568 
 12/05,,,16273552.522246568 
 12/06,,,16273552.522246568 
 12/07,,,2348478.739210502 
 12/08,,,2348478.739210502 
 12/09,,,16273552.522246568 
 12/10,,,16273552.522246568 
 12/11,,,16273552.522246568 
 12/12,,,16273552.522246568 
 12/13,,,16273552.522246568 
 12/14,,,2348478.739210502 
 12/15,,,2348478.739210502 
 12/16,,,16273552.522246568 
 12/17,,,16273552.522246568 
 12/18,,,16273552.522246568 
 12/19,,,16273552.522246568 
 12/20,,,16273552.522246568 
 12/21,,,2348478.739210502 
 12/22,,,2348478.739210502 
 12/23,,,16273552.522246568 
 12/24,,,16273552.522246568 
 12/25,,,16273552.522246568 
 12/26,,,16273552.522246568 
 12/27,,,16273552.522246568 
 12/28,,,2348478.739210502 
 12/29,,,2348478.739210502 
 12/30,,,16273552.522246568 
 12/31,3045453342.263147,0.0,16273552.522246568 
