Date/Time,Heating:EnergyTransfer [J](Monthly),Cooling:EnergyTransfer [J](Monthly),Electricity:Facility [J](Daily) 
 09/12,,,20848568.606660657 
 09/13,,,20848568.606660657 
 09/14,,,2636770.0420664693 
 09/15,,,2636770.0420664693 
 09/16,,,20848568.606660657 
 09/17,,,20848568.606660657 
 09/18,,,20848568.606660657 
 09/19,,,20848568.606660657 
 09/20,,,20848568.606660657 
 09/21,,,2636770.0420664693 
 09/22,,,2636770.0420664693 
 09/23,,,20848568.606660657 
 09/24,,,20848568.606660657 
 09/25,,,20848568.606660657 
 09/26,,,20848568.606660657 
 09/27,,,20848568.606660657 
 09/28,,,2636770.0420664693 
 09/29,,,2636770.0420664693 
 09/30,198843689.20731816,1714865.6050096324,20848568.606660657 
 10/01,,,20848568.606660657 
 10/02,,,20848568.606660657 
 10/03,,,20848568.606660657 
 10/04,,,20848568.606660657 
 10/05,,,2636770.0420664693 
 10/06,,,2636770.0420664693 
 10/07,,,20848568.606660657 
 10/08,,,20848568.606660657 
 10/09,,,20848568.606660657 
 10/10,,,20848568.606660657 
 10/11,,,20848568.606660657 
 10/12,,,2636770.0420664693 
 10/13,,,2636770.0420664693 
 10/14,,,20848568.606660657 
 10/15,,,20848568.606660657 
 10/16,,,20848568.606660657 
 10/17,,,20848568.606660657 
 10/18,,,20848568.606660657 
 10/19,,,2636770.0420664693 
 10/20,,,2636770.0420664693 
 10/21,,,20848568.606660657 
 10/22,,,20848568.606660657 
 10/23,,,20848568.606660657 
 10/24,,,20848568.606660657 
 10/25,,,20848568.606660657 
 10/26,,,2636770.0420664693 
 10/27,,,2636770.0420664693 
 10/28,,,20848568.606660657 
 10/29,,,20848568.606660657 
 10/30,,,20848568.606660657 
 10/31,1197034016.9910347,0.0,20848568.606660657 
 11/01,,,20848568.606660657 
 11/02,,,2636770.0420664693 
 11/03,,,2636770.0420664693 
 11/04,,,20848568.606660657 
 11/05,,,20848568.606660657 
 11/06,,,20848568.606660657 
 11/07,,,20848568.606660657 
 11/08,,,20848568.606660657 
 11/09,,,2636770.0420664693 
 11/10,,,2636770.0420664693 
 11/11,,,20848568.606660657 
 11/12,,,20848568.606660657 
 11/13,,,20848568.606660657 
 11/14,,,20848568.606660657 
 11/15,,,20848568.606660657 
 11/16,,,2636770.0420664693 
 11/17,,,2636770.0420664693 
 11/18,,,20848568.606660657 
 11/19,,,20848568.606660657 
 11/20,,,20848568.606660657 
 11/21,,,20848568.606660657 
 11/22,,,20848568.606660657 
 11/23,,,2636770.0420664693 
 11/24,,,2636770.0420664693 
 11/25,,,20848568.606660657 
 11/26,,,20848568.606660657 
 11/27,,,20848568.606660657 
 11/28,,,20848568.606660657 
 11/29,,,20848568.606660657 
 11/30,1875935009.4849153,0.0,2636770.0420664693 
 12/01,,,2636770.0420664693 
 12/02,,,20848568.606660657 
 12/03,,,20848568.606660657 
 12/04,,,20848568.606660657 
 12/05,,,20848568.606660657 
 12/06,,,20848568.606660657 
 12/07,,,2636770.0420664693 
 12/08,,,2636770.0420664693 
 12/09,,,20848568.606660657 
 12/10,,,20848568.606660657 
 12/11,,,20848568.606660657 
 12/12,,,20848568.606660657 
 12/13,,,20848568.606660657 
 12/14,,,2636770.0420664693 
 12/15,,,2636770.0420664693 
 12/16,,,20848568.606660657 
 12/17,,,20848568.606660657 
 12/18,,,20848568.606660657 
 12/19,,,20848568.606660657 
 12/20,,,20848568.606660657 
 12/21,,,2636770.0420664693 
 12/22,,,2636770.0420664693 
 12/23,,,20848568.606660657 
 12/24,,,20848568.606660657 
 12/25,,,20848568.606660657 
 12/26,,,20848568.606660657 
 12/27,,,20848568.606660657 
 12/28,,,2636770.0420664693 
 12/29,,,2636770.0420664693 
 12/30,,,20848568.606660657 
 12/31,2797222165.8695984,0.0,20848568.606660657 
