building_id,parameter_scope,zone_name,category,object_type,object_name,field,change_type,original,variant_0,variant_1,variant_2,variant_3,variant_4,variant_5,variant_6,variant_7,variant_8,variant_9,variant_10,variant_11,variant_12,variant_13,variant_14,variant_15,variant_16,variant_17,variant_18,has_outputs
4136733,building,BUILDING,site_location,SITE:GROUNDTEMPERATURE:BUILDINGSURFACE,SITE:GROUNDTEMPERATURE:BUILDINGSURFACE,February Ground Temperature,absolute,3.5375161328340003,5.448661134387153,4.922773687753299,4.830672810478613,6.041449807900199,5.83385853402228,6.355358423436176,4.787931535084506,5.982592616727483,5.038256305685368,6.342650589414726,4.854150394559138,5.362398829282873,4.793939252750357,5.914996260909444,5.872035936497409,5.922466026392925,5.713339946016118,6.3843412836025415,5.402849211013657,True
4136733,building,BUILDING,site_location,SITE:GROUNDTEMPERATURE:BUILDINGSURFACE,SITE:GROUNDTEMPERATURE:BUILDINGSURFACE,January Ground Temperature,absolute,2.6394267984578836,4.550571800011037,4.024684353377182,3.9325834761024963,5.1433604735240825,4.935769199646163,5.457269089060059,3.8898422007083893,5.084503282351366,4.1401669713092515,5.444561255038609,3.9560610601830213,4.4643094949067565,3.89584991837424,5.016906926533327,4.973946602121292,5.0243766920168085,4.815250611640002,5.486251949226425,4.50475987663754,True
4136733,building,BUILDING,site_location,SITE:GROUNDTEMPERATURE:BUILDINGSURFACE,SITE:GROUNDTEMPERATURE:BUILDINGSURFACE,July Ground Temperature,absolute,18.78435913540969,20.695504136962843,20.16961669032899,20.077515813054305,21.28829281047589,21.08070153659797,21.602201426011867,20.034774537660198,21.229435619303175,20.28509930826106,21.58949359199042,20.10099339713483,20.609241831858565,20.040782255326047,21.161839263485135,21.1188789390731,21.169309028968616,20.960182948591807,21.631184286178232,20.649692213589347,True
4136733,building,BUILDING,site_location,SITE:GROUNDTEMPERATURE:BUILDINGSURFACE,SITE:GROUNDTEMPERATURE:BUILDINGSURFACE,June Ground Temperature,absolute,16.176699487422912,18.087844488976064,17.56195704234221,17.469856165067526,18.680633162489112,18.473041888611192,18.994541778025088,17.42711488967342,18.621775971316396,17.67743966027428,18.98183394400364,17.49333374914805,18.001582183871786,17.433122607339268,18.554179615498356,18.51121929108632,18.561649380981837,18.35252330060503,19.023524638191454,18.042032565602568,True
4136733,building,BUILDING,site_location,SITE:GROUNDTEMPERATURE:BUILDINGSURFACE,SITE:GROUNDTEMPERATURE:BUILDINGSURFACE,March Ground Temperature,absolute,4.550058636738239,6.461203638291392,5.935316191657538,5.843215314382852,7.053992311804437,6.846401037926518,7.367900927340414,5.800474038988744,6.995135120631721,6.050798809589606,7.355193093318965,5.866692898463376,6.374941333187111,5.806481756654595,6.927538764813682,6.884578440401647,6.935008530297164,6.725882449920357,7.3968837875067805,6.415391714917895,True
4136733,building,BUILDING,site_location,SITE:GROUNDTEMPERATURE:BUILDINGSURFACE,SITE:GROUNDTEMPERATURE:BUILDINGSURFACE,May Ground Temperature,absolute,14.472942428328025,16.384087429881177,15.858199983247324,15.766099105972637,16.976876103394225,16.769284829516305,17.2907847189302,15.72335783057853,16.91801891222151,15.973682601179393,17.27807688490875,15.789576690053163,16.2978251247769,15.729365548244381,16.85042255640347,16.807462231991433,16.85789232188695,16.648766241510142,17.319767579096567,16.33827550650768,True
4136733,building,BUILDING,site_location,SITE:GROUNDTEMPERATURE:BUILDINGSURFACE,SITE:GROUNDTEMPERATURE:BUILDINGSURFACE,November Ground Temperature,absolute,6.65591392441081,8.567058925963963,8.041171479330108,7.949070602055423,9.15984759947701,8.95225632559909,9.473756215012985,7.906329326661316,9.100990408304293,8.156654097262178,9.461048380991535,7.972548186135947,8.480796620859683,7.912337044327166,9.033394052486253,8.990433728074219,9.040863817969736,8.831737737592928,9.50273907517935,8.521247002590467,True
4136733,building,BUILDING,site_location,SITE:GROUNDTEMPERATURE:BUILDINGSURFACE,SITE:GROUNDTEMPERATURE:BUILDINGSURFACE,October Ground Temperature,absolute,9.059594438876141,10.970739440429295,10.44485199379544,10.352751116520754,11.56352811394234,11.35593684006442,11.877436729478315,10.310009841126647,11.504670922769623,10.560334611727509,11.864728895456867,10.37622870060128,10.884477135325014,10.316017558792497,11.437074566951583,11.39411424253955,11.444544332435067,11.23541825205826,11.906419589644683,10.924927517055798,True
4136733,building,BUILDING,site_location,SITE:GROUNDTEMPERATURE:BUILDINGSURFACE,SITE:GROUNDTEMPERATURE:BUILDINGSURFACE,September Ground Temperature,absolute,14.84384363937054,16.754988640923692,16.22910119428984,16.137000317015154,17.34777731443674,17.14018604055882,17.661685929972716,16.094259041621047,17.288920123264024,16.34458381222191,17.648978095951264,16.16047790109568,16.668726335819414,16.100266759286896,17.221323767445984,17.17836344303395,17.228793532929465,17.019667452552657,17.690668790139082,16.709176717550196,True
4136733,building,BUILDING,site_location,Site:Location,Amsterdam_Netherlands,Elevation,absolute,-2.0,0,236.53271659286577,477.9048985233902,0,38.883568512120746,299.97300263001034,0,3.9620748187138872,0,28.29437061678854,280.6955259352154,0,13.690196171251756,350.29765778667866,36.37121340622471,101.85395654270678,174.27704428306947,8.896310537465524,0,True
