Date/Time,Heating:EnergyTransfer [J](Monthly),Cooling:EnergyTransfer [J](Monthly),Electricity:Facility [J](Daily) 
 01/01,,,8275706.981838592 
 01/02,,,8275706.981838592 
 01/03,,,8275706.981838592 
 01/04,,,8275706.981838592 
 01/05,,,1484481.9546158686 
 01/06,,,1484481.9546158686 
 01/07,,,8275706.981838592 
 01/08,,,8275706.981838592 
 01/09,,,8275706.981838592 
 01/10,,,8275706.981838592 
 01/11,,,8275706.981838592 
 01/12,,,1484481.9546158686 
 01/13,,,1484481.9546158686 
 01/14,,,8275706.981838592 
 01/15,,,8275706.981838592 
 01/16,,,8275706.981838592 
 01/17,,,8275706.981838592 
 01/18,,,8275706.981838592 
 01/19,,,1484481.9546158686 
 01/20,,,1484481.9546158686 
 01/21,,,8275706.981838592 
 01/22,,,8275706.981838592 
 01/23,,,8275706.981838592 
 01/24,,,8275706.981838592 
 01/25,,,8275706.981838592 
 01/26,,,1484481.9546158686 
 01/27,,,1484481.9546158686 
 01/28,,,8275706.981838592 
 01/29,,,8275706.981838592 
 01/30,,,8275706.981838592 
 01/31,2077162204.7805233,9604351.12075889,8275706.981838592 
 02/01,,,8275706.981838592 
 02/02,,,1484481.9546158686 
 02/03,,,1484481.9546158686 
 02/04,,,8275706.981838592 
 02/05,,,8275706.981838592 
 02/06,,,8275706.981838592 
 02/07,,,8275706.981838592 
 02/08,,,8275706.981838592 
 02/09,,,1484481.9546158686 
 02/10,,,1484481.9546158686 
 02/11,,,8275706.981838592 
 02/12,,,8275706.981838592 
 02/13,,,8275706.981838592 
 02/14,,,8275706.981838592 
 02/15,,,8275706.981838592 
 02/16,,,1484481.9546158686 
 02/17,,,1484481.9546158686 
 02/18,,,8275706.981838592 
 02/19,,,8275706.981838592 
 02/20,,,8275706.981838592 
 02/21,,,8275706.981838592 
 02/22,,,8275706.981838592 
 02/23,,,1484481.9546158686 
 02/24,,,1484481.9546158686 
 02/25,,,8275706.981838592 
 02/26,,,8275706.981838592 
 02/27,,,8275706.981838592 
 02/28,1391773273.536007,20549424.12473429,8275706.981838592 
 03/01,,,8275706.981838592 
 03/02,,,1484481.9546158686 
 03/03,,,1484481.9546158686 
 03/04,,,8275706.981838592 
 03/05,,,8275706.981838592 
 03/06,,,8275706.981838592 
 03/07,,,8275706.981838592 
 03/08,,,8275706.981838592 
 03/09,,,1484481.9546158686 
 03/10,,,1484481.9546158686 
 03/11,,,8275706.981838592 
 03/12,,,8275706.981838592 
 03/13,,,8275706.981838592 
 03/14,,,8275706.981838592 
 03/15,,,8275706.981838592 
 03/16,,,1484481.9546158686 
 03/17,,,1484481.9546158686 
 03/18,,,8275706.981838592 
 03/19,,,8275706.981838592 
 03/20,,,8275706.981838592 
 03/21,,,8275706.981838592 
 03/22,,,8275706.981838592 
 03/23,,,1484481.9546158686 
 03/24,,,1484481.9546158686 
 03/25,,,8275706.981838592 
 03/26,,,8275706.981838592 
 03/27,,,8275706.981838592 
 03/28,,,8275706.981838592 
 03/29,,,8275706.981838592 
 03/30,,,1484481.9546158686 
 03/31,1253440756.3990862,11857026.820366593,1484481.9546158686 
 04/01,,,8275706.981838592 
 04/02,,,8275706.981838592 
 04/03,,,8275706.981838592 
 04/04,,,8275706.981838592 
 04/05,,,8275706.981838592 
 04/06,,,1484481.9546158686 
 04/07,,,1484481.9546158686 
 04/08,,,8275706.981838592 
 04/09,,,8275706.981838592 
 04/10,,,8275706.981838592 
 04/11,,,8275706.981838592 
 04/12,,,8275706.981838592 
 04/13,,,1484481.9546158686 
 04/14,,,1484481.9546158686 
 04/15,,,8275706.981838592 
 04/16,,,8275706.981838592 
 04/17,,,8275706.981838592 
 04/18,,,8275706.981838592 
 04/19,,,8275706.981838592 
 04/20,,,1484481.9546158686 
 04/21,,,1484481.9546158686 
 04/22,,,8275706.981838592 
 04/23,,,8275706.981838592 
 04/24,,,8275706.981838592 
 04/25,,,8275706.981838592 
 04/26,,,8275706.981838592 
 04/27,,,1484481.9546158686 
 04/28,,,1484481.9546158686 
 04/29,,,8275706.981838592 
 04/30,554966737.2458961,99910860.48059332,8275706.981838592 
 05/01,,,8275706.981838592 
 05/02,,,8275706.981838592 
 05/03,,,8275706.981838592 
 05/04,,,1484481.9546158686 
 05/05,,,1484481.9546158686 
 05/06,,,8275706.981838592 
 05/07,,,8275706.981838592 
 05/08,,,8275706.981838592 
 05/09,,,8275706.981838592 
 05/10,,,8275706.981838592 
 05/11,,,1484481.9546158686 
 05/12,,,1484481.9546158686 
 05/13,,,8275706.981838592 
 05/14,,,8275706.981838592 
 05/15,,,8275706.981838592 
 05/16,,,8275706.981838592 
 05/17,,,8275706.981838592 
 05/18,,,1484481.9546158686 
 05/19,,,1484481.9546158686 
 05/20,,,8275706.981838592 
 05/21,,,8275706.981838592 
 05/22,,,8275706.981838592 
 05/23,,,8275706.981838592 
 05/24,,,8275706.981838592 
 05/25,,,1484481.9546158686 
 05/26,,,1484481.9546158686 
 05/27,,,8275706.981838592 
 05/28,,,8275706.981838592 
 05/29,,,8275706.981838592 
 05/30,,,8275706.981838592 
 05/31,40038493.17689276,387463594.9198992,8275706.981838592 
 06/01,,,1484481.9546158686 
 06/02,,,1484481.9546158686 
 06/03,,,8275706.981838592 
 06/04,,,8275706.981838592 
 06/05,,,8275706.981838592 
 06/06,,,8275706.981838592 
 06/07,,,8275706.981838592 
 06/08,,,1484481.9546158686 
 06/09,,,1484481.9546158686 
 06/10,,,8275706.981838592 
 06/11,,,8275706.981838592 
 06/12,,,8275706.981838592 
 06/13,,,8275706.981838592 
 06/14,,,8275706.981838592 
 06/15,,,1484481.9546158686 
 06/16,,,1484481.9546158686 
 06/17,,,8275706.981838592 
 06/18,,,8275706.981838592 
 06/19,,,8275706.981838592 
 06/20,,,8275706.981838592 
 06/21,,,8275706.981838592 
 06/22,,,1484481.9546158686 
 06/23,,,1484481.9546158686 
 06/24,,,8275706.981838592 
 06/25,,,8275706.981838592 
 06/26,,,8275706.981838592 
 06/27,,,8275706.981838592 
 06/28,,,8275706.981838592 
 06/29,,,1484481.9546158686 
 06/30,2434544.003373336,631183250.3656155,1484481.9546158686 
 07/01,,,8275706.981838592 
 07/02,,,8275706.981838592 
 07/03,,,8275706.981838592 
 07/04,,,8275706.981838592 
 07/05,,,8275706.981838592 
 07/06,,,1484481.9546158686 
 07/07,,,1484481.9546158686 
 07/08,,,8275706.981838592 
 07/09,,,8275706.981838592 
 07/10,,,8275706.981838592 
 07/11,,,8275706.981838592 
 07/12,,,8275706.981838592 
 07/13,,,1484481.9546158686 
 07/14,,,1484481.9546158686 
 07/15,,,8275706.981838592 
 07/16,,,8275706.981838592 
 07/17,,,8275706.981838592 
 07/18,,,8275706.981838592 
 07/19,,,8275706.981838592 
 07/20,,,1484481.9546158686 
 07/21,,,1484481.9546158686 
 07/22,,,8275706.981838592 
 07/23,,,8275706.981838592 
 07/24,,,8275706.981838592 
 07/25,,,8275706.981838592 
 07/26,,,8275706.981838592 
 07/27,,,1484481.9546158686 
 07/28,,,1484481.9546158686 
 07/29,,,8275706.981838592 
 07/30,,,8275706.981838592 
 07/31,0.0,841569744.2686715,8275706.981838592 
 08/01,,,8275706.981838592 
 08/02,,,8275706.981838592 
 08/03,,,1484481.9546158686 
 08/04,,,1484481.9546158686 
 08/05,,,8275706.981838592 
 08/06,,,8275706.981838592 
 08/07,,,8275706.981838592 
 08/08,,,8275706.981838592 
 08/09,,,8275706.981838592 
 08/10,,,1484481.9546158686 
 08/11,,,1484481.9546158686 
 08/12,,,8275706.981838592 
 08/13,,,8275706.981838592 
 08/14,,,8275706.981838592 
 08/15,,,8275706.981838592 
 08/16,,,8275706.981838592 
 08/17,,,1484481.9546158686 
 08/18,,,1484481.9546158686 
 08/19,,,8275706.981838592 
 08/20,,,8275706.981838592 
 08/21,,,8275706.981838592 
 08/22,,,8275706.981838592 
