Date/Time,Heating:EnergyTransfer [J](Monthly),Cooling:EnergyTransfer [J](Monthly),Electricity:Facility [J](Daily) 
 01/01,,,10993709.187717386 
 01/02,,,10993709.187717386 
 01/03,,,10993709.187717386 
 01/04,,,10993709.187717386 
 01/05,,,1681321.1916555979 
 01/06,,,1681321.1916555979 
 01/07,,,10993709.187717386 
 01/08,,,10993709.187717386 
 01/09,,,10993709.187717386 
 01/10,,,10993709.187717386 
 01/11,,,10993709.187717386 
 01/12,,,1681321.1916555979 
 01/13,,,1681321.1916555979 
 01/14,,,10993709.187717386 
 01/15,,,10993709.187717386 
 01/16,,,10993709.187717386 
 01/17,,,10993709.187717386 
 01/18,,,10993709.187717386 
 01/19,,,1681321.1916555979 
 01/20,,,1681321.1916555979 
 01/21,,,10993709.187717386 
 01/22,,,10993709.187717386 
 01/23,,,10993709.187717386 
 01/24,,,10993709.187717386 
 01/25,,,10993709.187717386 
 01/26,,,1681321.1916555979 
 01/27,,,1681321.1916555979 
 01/28,,,10993709.187717386 
 01/29,,,10993709.187717386 
 01/30,,,10993709.187717386 
 01/31,1678626988.9430423,0.0,10993709.187717386 
 02/01,,,10993709.187717386 
 02/02,,,1681321.1916555979 
 02/03,,,1681321.1916555979 
 02/04,,,10993709.187717386 
 02/05,,,10993709.187717386 
 02/06,,,10993709.187717386 
 02/07,,,10993709.187717386 
 02/08,,,10993709.187717386 
 02/09,,,1681321.1916555979 
 02/10,,,1681321.1916555979 
 02/11,,,10993709.187717386 
 02/12,,,10993709.187717386 
 02/13,,,10993709.187717386 
 02/14,,,10993709.187717386 
 02/15,,,10993709.187717386 
 02/16,,,1681321.1916555979 
 02/17,,,1681321.1916555979 
 02/18,,,10993709.187717386 
 02/19,,,10993709.187717386 
 02/20,,,10993709.187717386 
 02/21,,,10993709.187717386 
 02/22,,,10993709.187717386 
 02/23,,,1681321.1916555979 
 02/24,,,1681321.1916555979 
 02/25,,,10993709.187717386 
 02/26,,,10993709.187717386 
 02/27,,,10993709.187717386 
 02/28,1094391666.1239705,0.0,10993709.187717386 
