Date/Time,Heating:EnergyTransfer [J](Monthly),Cooling:EnergyTransfer [J](Monthly),Electricity:Facility [J](Daily) 
 01/01,,,9342919.937901657 
 01/02,,,9342919.937901657 
 01/03,,,9342919.937901657 
 01/04,,,9342919.937901657 
 01/05,,,1581794.9900058105 
 01/06,,,1581794.9900058105 
 01/07,,,9342919.937901657 
 01/08,,,9342919.937901657 
 01/09,,,9342919.937901657 
 01/10,,,9342919.937901657 
 01/11,,,9342919.937901657 
 01/12,,,1581794.9900058105 
 01/13,,,1581794.9900058105 
 01/14,,,9342919.937901657 
 01/15,,,9342919.937901657 
 01/16,,,9342919.937901657 
 01/17,,,9342919.937901657 
 01/18,,,9342919.937901657 
 01/19,,,1581794.9900058105 
 01/20,,,1581794.9900058105 
 01/21,,,9342919.937901657 
 01/22,,,9342919.937901657 
 01/23,,,9342919.937901657 
 01/24,,,9342919.937901657 
 01/25,,,9342919.937901657 
 01/26,,,1581794.9900058105 
 01/27,,,1581794.9900058105 
 01/28,,,9342919.937901657 
 01/29,,,9342919.937901657 
 01/30,,,9342919.937901657 
 01/31,1957311974.9576032,0.0,9342919.937901657 
 02/01,,,9342919.937901657 
 02/02,,,1581794.9900058105 
 02/03,,,1581794.9900058105 
 02/04,,,9342919.937901657 
 02/05,,,9342919.937901657 
 02/06,,,9342919.937901657 
 02/07,,,9342919.937901657 
 02/08,,,9342919.937901657 
 02/09,,,1581794.9900058105 
 02/10,,,1581794.9900058105 
 02/11,,,9342919.937901657 
 02/12,,,9342919.937901657 
 02/13,,,9342919.937901657 
 02/14,,,9342919.937901657 
 02/15,,,9342919.937901657 
 02/16,,,1581794.9900058105 
 02/17,,,1581794.9900058105 
 02/18,,,9342919.937901657 
 02/19,,,9342919.937901657 
 02/20,,,9342919.937901657 
 02/21,,,9342919.937901657 
 02/22,,,9342919.937901657 
 02/23,,,1581794.9900058105 
 02/24,,,1581794.9900058105 
 02/25,,,9342919.937901657 
 02/26,,,9342919.937901657 
 02/27,,,9342919.937901657 
 02/28,1326724010.403473,0.0,9342919.937901657 
 03/01,,,9342919.937901657 
 03/02,,,1581794.9900058105 
 03/03,,,1581794.9900058105 
 03/04,,,9342919.937901657 
 03/05,,,9342919.937901657 
 03/06,,,9342919.937901657 
 03/07,,,9342919.937901657 
 03/08,,,9342919.937901657 
 03/09,,,1581794.9900058105 
 03/10,,,1581794.9900058105 
 03/11,,,9342919.937901657 
 03/12,,,9342919.937901657 
 03/13,,,9342919.937901657 
 03/14,,,9342919.937901657 
 03/15,,,9342919.937901657 
 03/16,,,1581794.9900058105 
 03/17,,,1581794.9900058105 
 03/18,,,9342919.937901657 
 03/19,,,9342919.937901657 
 03/20,,,9342919.937901657 
 03/21,,,9342919.937901657 
 03/22,,,9342919.937901657 
 03/23,,,1581794.9900058105 
 03/24,,,1581794.9900058105 
 03/25,,,9342919.937901657 
 03/26,,,9342919.937901657 
 03/27,,,9342919.937901657 
 03/28,,,9342919.937901657 
 03/29,,,9342919.937901657 
 03/30,,,1581794.9900058105 
 03/31,1193136613.0505261,0.0,1581794.9900058105 
 04/01,,,9342919.937901657 
 04/02,,,9342919.937901657 
 04/03,,,9342919.937901657 
 04/04,,,9342919.937901657 
 04/05,,,9342919.937901657 
 04/06,,,1581794.9900058105 
 04/07,,,1581794.9900058105 
 04/08,,,9342919.937901657 
 04/09,,,9342919.937901657 
 04/10,,,9342919.937901657 
 04/11,,,9342919.937901657 
 04/12,,,9342919.937901657 
 04/13,,,1581794.9900058105 
 04/14,,,1581794.9900058105 
 04/15,,,9342919.937901657 
 04/16,,,9342919.937901657 
 04/17,,,9342919.937901657 
 04/18,,,9342919.937901657 
 04/19,,,9342919.937901657 
 04/20,,,1581794.9900058105 
 04/21,,,1581794.9900058105 
 04/22,,,9342919.937901657 
 04/23,,,9342919.937901657 
