Date/Time,Heating:EnergyTransfer [J](Monthly),Cooling:EnergyTransfer [J](Monthly),Electricity:Facility [J](Daily) 
 01/01,,,3311237.3125773533 
 01/02,,,3311237.3125773533 
 01/03,,,3311237.3125773533 
 01/04,,,3311237.3125773533 
 01/05,,,4447502.456234765 
 01/06,,,4447502.456234765 
 01/07,,,3311237.3125773533 
 01/08,,,3311237.3125773533 
 01/09,,,3311237.3125773533 
 01/10,,,3311237.3125773533 
 01/11,,,3311237.3125773533 
 01/12,,,4447502.456234765 
 01/13,,,4447502.456234765 
 01/14,,,3311237.3125773533 
 01/15,,,3311237.3125773533 
 01/16,,,3311237.3125773533 
 01/17,,,3311237.3125773533 
 01/18,,,3311237.3125773533 
 01/19,,,4447502.456234765 
 01/20,,,4447502.456234765 
 01/21,,,3311237.3125773533 
 01/22,,,3311237.3125773533 
 01/23,,,3311237.3125773533 
 01/24,,,3311237.3125773533 
 01/25,,,3311237.3125773533 
 01/26,,,4447502.456234765 
 01/27,,,4447502.456234765 
 01/28,,,3311237.3125773533 
 01/29,,,3311237.3125773533 
 01/30,,,3311237.3125773533 
 01/31,3946408241.6944485,51195850.023900695,3311237.3125773533 
 02/01,,,3311237.3125773533 
 02/02,,,4447502.456234765 
 02/03,,,4447502.456234765 
 02/04,,,3311237.3125773533 
 02/05,,,3311237.3125773533 
 02/06,,,3311237.3125773533 
 02/07,,,3311237.3125773533 
 02/08,,,3311237.3125773533 
 02/09,,,4447502.456234765 
 02/10,,,4447502.456234765 
 02/11,,,3311237.3125773533 
 02/12,,,3311237.3125773533 
 02/13,,,3311237.3125773533 
 02/14,,,3311237.3125773533 
 02/15,,,3311237.3125773533 
 02/16,,,4447502.456234765 
 02/17,,,4447502.456234765 
 02/18,,,3311237.3125773533 
 02/19,,,3311237.3125773533 
 02/20,,,3311237.3125773533 
 02/21,,,3311237.3125773533 
 02/22,,,3311237.3125773533 
 02/23,,,4447502.456234765 
 02/24,,,4447502.456234765 
 02/25,,,3311237.3125773533 
 02/26,,,3311237.3125773533 
 02/27,,,3311237.3125773533 
 02/28,2971524881.884996,68308692.07367055,3311237.3125773533 
 03/01,,,3311237.3125773533 
 03/02,,,4447502.456234765 
 03/03,,,4447502.456234765 
 03/04,,,3311237.3125773533 
 03/05,,,3311237.3125773533 
 03/06,,,3311237.3125773533 
 03/07,,,3311237.3125773533 
 03/08,,,3311237.3125773533 
 03/09,,,4447502.456234765 
 03/10,,,4447502.456234765 
 03/11,,,3311237.3125773533 
 03/12,,,3311237.3125773533 
 03/13,,,3311237.3125773533 
 03/14,,,3311237.3125773533 
 03/15,,,3311237.3125773533 
 03/16,,,4447502.456234765 
 03/17,,,4447502.456234765 
 03/18,,,3311237.3125773533 
 03/19,,,3311237.3125773533 
 03/20,,,3311237.3125773533 
 03/21,,,3311237.3125773533 
 03/22,,,3311237.3125773533 
 03/23,,,4447502.456234765 
 03/24,,,4447502.456234765 
 03/25,,,3311237.3125773533 
 03/26,,,3311237.3125773533 
 03/27,,,3311237.3125773533 
 03/28,,,3311237.3125773533 
 03/29,,,3311237.3125773533 
 03/30,,,4447502.456234765 
 03/31,2556951507.930781,98099670.89484051,4447502.456234765 
 04/01,,,3311237.3125773533 
 04/02,,,3311237.3125773533 
 04/03,,,3311237.3125773533 
 04/04,,,3311237.3125773533 
 04/05,,,3311237.3125773533 
 04/06,,,4447502.456234765 
 04/07,,,4447502.456234765 
 04/08,,,3311237.3125773533 
 04/09,,,3311237.3125773533 
 04/10,,,3311237.3125773533 
 04/11,,,3311237.3125773533 
 04/12,,,3311237.3125773533 
 04/13,,,4447502.456234765 
 04/14,,,4447502.456234765 
 04/15,,,3311237.3125773533 
 04/16,,,3311237.3125773533 
 04/17,,,3311237.3125773533 
 04/18,,,3311237.3125773533 
 04/19,,,3311237.3125773533 
 04/20,,,4447502.456234765 
 04/21,,,4447502.456234765 
 04/22,,,3311237.3125773533 
 04/23,,,3311237.3125773533 
 04/24,,,3311237.3125773533 
 04/25,,,3311237.3125773533 
 04/26,,,3311237.3125773533 
 04/27,,,4447502.456234765 
 04/28,,,4447502.456234765 
 04/29,,,3311237.3125773533 
 04/30,1242560483.9171765,196504112.35641977,3311237.3125773533 
 05/01,,,3311237.3125773533 
 05/02,,,3311237.3125773533 
 05/03,,,3311237.3125773533 
 05/04,,,4447502.456234765 
 05/05,,,4447502.456234765 
 05/06,,,3311237.3125773533 
 05/07,,,3311237.3125773533 
 05/08,,,3311237.3125773533 
 05/09,,,3311237.3125773533 
 05/10,,,3311237.3125773533 
 05/11,,,4447502.456234765 
 05/12,,,4447502.456234765 
 05/13,,,3311237.3125773533 
 05/14,,,3311237.3125773533 
 05/15,,,3311237.3125773533 
 05/16,,,3311237.3125773533 
 05/17,,,3311237.3125773533 
 05/18,,,4447502.456234765 
 05/19,,,4447502.456234765 
 05/20,,,3311237.3125773533 
 05/21,,,3311237.3125773533 
 05/22,,,3311237.3125773533 
 05/23,,,3311237.3125773533 
 05/24,,,3311237.3125773533 
 05/25,,,4447502.456234765 
 05/26,,,4447502.456234765 
 05/27,,,3311237.3125773533 
 05/28,,,3311237.3125773533 
 05/29,,,3311237.3125773533 
 05/30,,,3311237.3125773533 
 05/31,170641104.35484782,381523237.79035616,3311237.3125773533 
 06/01,,,4447502.456234765 
 06/02,,,4447502.456234765 
 06/03,,,3311237.3125773533 
 06/04,,,3311237.3125773533 
 06/05,,,3311237.3125773533 
 06/06,,,3311237.3125773533 
 06/07,,,3311237.3125773533 
 06/08,,,4447502.456234765 
 06/09,,,4447502.456234765 
 06/10,,,3311237.3125773533 
 06/11,,,3311237.3125773533 
 06/12,,,3311237.3125773533 
 06/13,,,3311237.3125773533 
 06/14,,,3311237.3125773533 
 06/15,,,4447502.456234765 
 06/16,,,4447502.456234765 
 06/17,,,3311237.3125773533 
 06/18,,,3311237.3125773533 
 06/19,,,3311237.3125773533 
 06/20,,,3311237.3125773533 
