Date/Time,Heating:EnergyTransfer [J](Monthly),Cooling:EnergyTransfer [J](Monthly),Electricity:Facility [J](Daily) 
 01/01,,,3894324.4514056803 
 01/02,,,3894324.4514056803 
 01/03,,,3894324.4514056803 
 01/04,,,3894324.4514056803 
 01/05,,,5230678.422598615 
 01/06,,,5230678.422598615 
 01/07,,,3894324.4514056803 
 01/08,,,3894324.4514056803 
 01/09,,,3894324.4514056803 
 01/10,,,3894324.4514056803 
 01/11,,,3894324.4514056803 
 01/12,,,5230678.422598615 
 01/13,,,5230678.422598615 
 01/14,,,3894324.4514056803 
 01/15,,,3894324.4514056803 
 01/16,,,3894324.4514056803 
 01/17,,,3894324.4514056803 
 01/18,,,3894324.4514056803 
 01/19,,,5230678.422598615 
 01/20,,,5230678.422598615 
 01/21,,,3894324.4514056803 
 01/22,,,3894324.4514056803 
 01/23,,,3894324.4514056803 
 01/24,,,3894324.4514056803 
 01/25,,,3894324.4514056803 
 01/26,,,5230678.422598615 
 01/27,,,5230678.422598615 
 01/28,,,3894324.4514056803 
 01/29,,,3894324.4514056803 
 01/30,,,3894324.4514056803 
 01/31,4014869115.1869884,55069409.16016054,3894324.4514056803 
 02/01,,,3894324.4514056803 
 02/02,,,5230678.422598615 
 02/03,,,5230678.422598615 
 02/04,,,3894324.4514056803 
 02/05,,,3894324.4514056803 
 02/06,,,3894324.4514056803 
 02/07,,,3894324.4514056803 
 02/08,,,3894324.4514056803 
 02/09,,,5230678.422598615 
 02/10,,,5230678.422598615 
 02/11,,,3894324.4514056803 
 02/12,,,3894324.4514056803 
 02/13,,,3894324.4514056803 
 02/14,,,3894324.4514056803 
 02/15,,,3894324.4514056803 
 02/16,,,5230678.422598615 
 02/17,,,5230678.422598615 
 02/18,,,3894324.4514056803 
 02/19,,,3894324.4514056803 
 02/20,,,3894324.4514056803 
 02/21,,,3894324.4514056803 
 02/22,,,3894324.4514056803 
 02/23,,,5230678.422598615 
 02/24,,,5230678.422598615 
 02/25,,,3894324.4514056803 
 02/26,,,3894324.4514056803 
 02/27,,,3894324.4514056803 
 02/28,3010948077.4064455,77552962.88596767,3894324.4514056803 
 03/01,,,3894324.4514056803 
 03/02,,,5230678.422598615 
 03/03,,,5230678.422598615 
 03/04,,,3894324.4514056803 
 03/05,,,3894324.4514056803 
 03/06,,,3894324.4514056803 
 03/07,,,3894324.4514056803 
 03/08,,,3894324.4514056803 
 03/09,,,5230678.422598615 
 03/10,,,5230678.422598615 
 03/11,,,3894324.4514056803 
 03/12,,,3894324.4514056803 
 03/13,,,3894324.4514056803 
 03/14,,,3894324.4514056803 
 03/15,,,3894324.4514056803 
 03/16,,,5230678.422598615 
 03/17,,,5230678.422598615 
 03/18,,,3894324.4514056803 
 03/19,,,3894324.4514056803 
 03/20,,,3894324.4514056803 
 03/21,,,3894324.4514056803 
 03/22,,,3894324.4514056803 
 03/23,,,5230678.422598615 
 03/24,,,5230678.422598615 
 03/25,,,3894324.4514056803 
 03/26,,,3894324.4514056803 
 03/27,,,3894324.4514056803 
 03/28,,,3894324.4514056803 
 03/29,,,3894324.4514056803 
 03/30,,,5230678.422598615 
 03/31,2575024181.117521,112799584.43103382,5230678.422598615 
 04/01,,,3894324.4514056803 
 04/02,,,3894324.4514056803 
 04/03,,,3894324.4514056803 
 04/04,,,3894324.4514056803 
 04/05,,,3894324.4514056803 
 04/06,,,5230678.422598615 
 04/07,,,5230678.422598615 
 04/08,,,3894324.4514056803 
 04/09,,,3894324.4514056803 
 04/10,,,3894324.4514056803 
 04/11,,,3894324.4514056803 
 04/12,,,3894324.4514056803 
 04/13,,,5230678.422598615 
 04/14,,,5230678.422598615 
 04/15,,,3894324.4514056803 
 04/16,,,3894324.4514056803 
 04/17,,,3894324.4514056803 
 04/18,,,3894324.4514056803 
 04/19,,,3894324.4514056803 
 04/20,,,5230678.422598615 
 04/21,,,5230678.422598615 
 04/22,,,3894324.4514056803 
 04/23,,,3894324.4514056803 
 04/24,,,3894324.4514056803 
 04/25,,,3894324.4514056803 
 04/26,,,3894324.4514056803 
 04/27,,,5230678.422598615 
 04/28,,,5230678.422598615 
 04/29,,,3894324.4514056803 
 04/30,1240212302.0115871,226769049.24343616,3894324.4514056803 
 05/01,,,3894324.4514056803 
 05/02,,,3894324.4514056803 
 05/03,,,3894324.4514056803 
 05/04,,,5230678.422598615 
 05/05,,,5230678.422598615 
 05/06,,,3894324.4514056803 
 05/07,,,3894324.4514056803 
 05/08,,,3894324.4514056803 
 05/09,,,3894324.4514056803 
 05/10,,,3894324.4514056803 
 05/11,,,5230678.422598615 
 05/12,,,5230678.422598615 
 05/13,,,3894324.4514056803 
 05/14,,,3894324.4514056803 
 05/15,,,3894324.4514056803 
 05/16,,,3894324.4514056803 
 05/17,,,3894324.4514056803 
 05/18,,,5230678.422598615 
 05/19,,,5230678.422598615 
 05/20,,,3894324.4514056803 
 05/21,,,3894324.4514056803 
 05/22,,,3894324.4514056803 
 05/23,,,3894324.4514056803 
 05/24,,,3894324.4514056803 
 05/25,,,5230678.422598615 
 05/26,,,5230678.422598615 
 05/27,,,3894324.4514056803 
 05/28,,,3894324.4514056803 
 05/29,,,3894324.4514056803 
 05/30,,,3894324.4514056803 
 05/31,177796759.2983133,446530124.7434214,3894324.4514056803 
 06/01,,,5230678.422598615 
 06/02,,,5230678.422598615 
 06/03,,,3894324.4514056803 
 06/04,,,3894324.4514056803 
 06/05,,,3894324.4514056803 
 06/06,,,3894324.4514056803 
 06/07,,,3894324.4514056803 
 06/08,,,5230678.422598615 
 06/09,,,5230678.422598615 
 06/10,,,3894324.4514056803 
 06/11,,,3894324.4514056803 
 06/12,,,3894324.4514056803 
 06/13,,,3894324.4514056803 
 06/14,,,3894324.4514056803 
 06/15,,,5230678.422598615 
 06/16,,,5230678.422598615 
 06/17,,,3894324.4514056803 
 06/18,,,3894324.4514056803 
 06/19,,,3894324.4514056803 
 06/20,,,3894324.4514056803 
 06/21,,,3894324.4514056803 
 06/22,,,5230678.422598615 
 06/23,,,5230678.422598615 
 06/24,,,3894324.4514056803 
 06/25,,,3894324.4514056803 
 06/26,,,3894324.4514056803 
 06/27,,,3894324.4514056803 
 06/28,,,3894324.4514056803 
 06/29,,,5230678.422598615 
 06/30,36025374.80264668,563122057.4218303,5230678.422598615 
 07/01,,,3894324.4514056803 
 07/02,,,3894324.4514056803 
 07/03,,,3894324.4514056803 
 07/04,,,3894324.4514056803 
 07/05,,,3894324.4514056803 
 07/06,,,5230678.422598615 
 07/07,,,5230678.422598615 
 07/08,,,3894324.4514056803 
 07/09,,,3894324.4514056803 
 07/10,,,3894324.4514056803 
 07/11,,,3894324.4514056803 
 07/12,,,3894324.4514056803 
 07/13,,,5230678.422598615 
 07/14,,,5230678.422598615 
 07/15,,,3894324.4514056803 
 07/16,,,3894324.4514056803 
 07/17,,,3894324.4514056803 
 07/18,,,3894324.4514056803 
 07/19,,,3894324.4514056803 
 07/20,,,5230678.422598615 
 07/21,,,5230678.422598615 
 07/22,,,3894324.4514056803 
 07/23,,,3894324.4514056803 
 07/24,,,3894324.4514056803 
 07/25,,,3894324.4514056803 
 07/26,,,3894324.4514056803 
 07/27,,,5230678.422598615 
 07/28,,,5230678.422598615 
 07/29,,,3894324.4514056803 
 07/30,,,3894324.4514056803 
 07/31,7437021.584264298,596875102.7985184,3894324.4514056803 
 08/01,,,3894324.4514056803 
 08/02,,,3894324.4514056803 
 08/03,,,5230678.422598615 
 08/04,,,5230678.422598615 
 08/05,,,3894324.4514056803 
 08/06,,,3894324.4514056803 
 08/07,,,3894324.4514056803 
 08/08,,,3894324.4514056803 
 08/09,,,3894324.4514056803 
 08/10,,,5230678.422598615 
 08/11,,,5230678.422598615 
 08/12,,,3894324.4514056803 
 08/13,,,3894324.4514056803 
 08/14,,,3894324.4514056803 
 08/15,,,3894324.4514056803 
 08/16,,,3894324.4514056803 
 08/17,,,5230678.422598615 
 08/18,,,5230678.422598615 
 08/19,,,3894324.4514056803 
 08/20,,,3894324.4514056803 
 08/21,,,3894324.4514056803 
 08/22,,,3894324.4514056803 
 08/23,,,3894324.4514056803 
 08/24,,,5230678.422598615 
 08/25,,,5230678.422598615 
 08/26,,,3894324.4514056803 
 08/27,,,3894324.4514056803 
 08/28,,,3894324.4514056803 
 08/29,,,3894324.4514056803 
 08/30,,,3894324.4514056803 
 08/31,16709967.338275101,482620336.9544468,5230678.422598615 
 09/01,,,5230678.422598615 
 09/02,,,3894324.4514056803 
 09/03,,,3894324.4514056803 
 09/04,,,3894324.4514056803 
 09/05,,,3894324.4514056803 
 09/06,,,3894324.4514056803 
 09/07,,,5230678.422598615 
 09/08,,,5230678.422598615 
 09/09,,,3894324.4514056803 
 09/10,,,3894324.4514056803 
 09/11,,,3894324.4514056803 
 09/12,,,3894324.4514056803 
 09/13,,,3894324.4514056803 
 09/14,,,5230678.422598615 
 09/15,,,5230678.422598615 
 09/16,,,3894324.4514056803 
 09/17,,,3894324.4514056803 
 09/18,,,3894324.4514056803 
 09/19,,,3894324.4514056803 
 09/20,,,3894324.4514056803 
 09/21,,,5230678.422598615 
 09/22,,,5230678.422598615 
 09/23,,,3894324.4514056803 
 09/24,,,3894324.4514056803 
 09/25,,,3894324.4514056803 
 09/26,,,3894324.4514056803 
 09/27,,,3894324.4514056803 
 09/28,,,5230678.422598615 
 09/29,,,5230678.422598615 
 09/30,206457654.19129494,353199352.4253801,3894324.4514056803 
 10/01,,,3894324.4514056803 
 10/02,,,3894324.4514056803 
 10/03,,,3894324.4514056803 
 10/04,,,3894324.4514056803 
 10/05,,,5230678.422598615 
 10/06,,,5230678.422598615 
 10/07,,,3894324.4514056803 
 10/08,,,3894324.4514056803 
 10/09,,,3894324.4514056803 
 10/10,,,3894324.4514056803 
 10/11,,,3894324.4514056803 
 10/12,,,5230678.422598615 
 10/13,,,5230678.422598615 
 10/14,,,3894324.4514056803 
 10/15,,,3894324.4514056803 
 10/16,,,3894324.4514056803 
 10/17,,,3894324.4514056803 
 10/18,,,3894324.4514056803 
 10/19,,,5230678.422598615 
 10/20,,,5230678.422598615 
 10/21,,,3894324.4514056803 
 10/22,,,3894324.4514056803 
 10/23,,,3894324.4514056803 
 10/24,,,3894324.4514056803 
 10/25,,,3894324.4514056803 
 10/26,,,5230678.422598615 
 10/27,,,5230678.422598615 
 10/28,,,3894324.4514056803 
 10/29,,,3894324.4514056803 
 10/30,,,3894324.4514056803 
 10/31,1146747800.5738583,153867541.70809156,3894324.4514056803 
 11/01,,,3894324.4514056803 
 11/02,,,5230678.422598615 
 11/03,,,5230678.422598615 
 11/04,,,3894324.4514056803 
 11/05,,,3894324.4514056803 
 11/06,,,3894324.4514056803 
 11/07,,,3894324.4514056803 
 11/08,,,3894324.4514056803 
 11/09,,,5230678.422598615 
 11/10,,,5230678.422598615 
 11/11,,,3894324.4514056803 
 11/12,,,3894324.4514056803 
 11/13,,,3894324.4514056803 
 11/14,,,3894324.4514056803 
 11/15,,,3894324.4514056803 
 11/16,,,5230678.422598615 
 11/17,,,5230678.422598615 
 11/18,,,3894324.4514056803 
 11/19,,,3894324.4514056803 
 11/20,,,3894324.4514056803 
 11/21,,,3894324.4514056803 
 11/22,,,3894324.4514056803 
 11/23,,,5230678.422598615 
 11/24,,,5230678.422598615 
 11/25,,,3894324.4514056803 
 11/26,,,3894324.4514056803 
 11/27,,,3894324.4514056803 
 11/28,,,3894324.4514056803 
 11/29,,,3894324.4514056803 
 11/30,2595221931.933634,82695953.32470807,5230678.422598615 
 12/01,,,5230678.422598615 
 12/02,,,3894324.4514056803 
 12/03,,,3894324.4514056803 
 12/04,,,3894324.4514056803 
 12/05,,,3894324.4514056803 
 12/06,,,3894324.4514056803 
 12/07,,,5230678.422598615 
 12/08,,,5230678.422598615 
 12/09,,,3894324.4514056803 
 12/10,,,3894324.4514056803 
 12/11,,,3894324.4514056803 
 12/12,,,3894324.4514056803 
 12/13,,,3894324.4514056803 
 12/14,,,5230678.422598615 
 12/15,,,5230678.422598615 
 12/16,,,3894324.4514056803 
 12/17,,,3894324.4514056803 
 12/18,,,3894324.4514056803 
 12/19,,,3894324.4514056803 
 12/20,,,3894324.4514056803 
 12/21,,,5230678.422598615 
 12/22,,,5230678.422598615 
 12/23,,,3894324.4514056803 
 12/24,,,3894324.4514056803 
 12/25,,,3894324.4514056803 
 12/26,,,3894324.4514056803 
 12/27,,,3894324.4514056803 
 12/28,,,5230678.422598615 
 12/29,,,5230678.422598615 
 12/30,,,3894324.4514056803 
 12/31,3866260676.235629,50724633.537032485,3894324.4514056803 
