Date/Time,Heating:EnergyTransfer [J](Monthly),Cooling:EnergyTransfer [J](Monthly),Electricity:Facility [J](Daily) 
 01/01,,,4643313.166247485 
 01/02,,,4643313.166247485 
 01/03,,,4643313.166247485 
 01/04,,,4643313.166247485 
 01/05,,,6236685.795219775 
 01/06,,,6236685.795219775 
 01/07,,,4643313.166247485 
 01/08,,,4643313.166247485 
 01/09,,,4643313.166247485 
 01/10,,,4643313.166247485 
 01/11,,,4643313.166247485 
 01/12,,,6236685.795219775 
 01/13,,,6236685.795219775 
 01/14,,,4643313.166247485 
 01/15,,,4643313.166247485 
 01/16,,,4643313.166247485 
 01/17,,,4643313.166247485 
 01/18,,,4643313.166247485 
 01/19,,,6236685.795219775 
 01/20,,,6236685.795219775 
 01/21,,,4643313.166247485 
 01/22,,,4643313.166247485 
 01/23,,,4643313.166247485 
 01/24,,,4643313.166247485 
 01/25,,,4643313.166247485 
 01/26,,,6236685.795219775 
 01/27,,,6236685.795219775 
 01/28,,,4643313.166247485 
 01/29,,,4643313.166247485 
 01/30,,,4643313.166247485 
 01/31,3886285333.100225,55229395.91024344,4643313.166247485 
 02/01,,,4643313.166247485 
 02/02,,,6236685.795219775 
 02/03,,,6236685.795219775 
 02/04,,,4643313.166247485 
 02/05,,,4643313.166247485 
 02/06,,,4643313.166247485 
 02/07,,,4643313.166247485 
 02/08,,,4643313.166247485 
 02/09,,,6236685.795219775 
 02/10,,,6236685.795219775 
 02/11,,,4643313.166247485 
 02/12,,,4643313.166247485 
 02/13,,,4643313.166247485 
 02/14,,,4643313.166247485 
 02/15,,,4643313.166247485 
 02/16,,,6236685.795219775 
 02/17,,,6236685.795219775 
 02/18,,,4643313.166247485 
 02/19,,,4643313.166247485 
 02/20,,,4643313.166247485 
 02/21,,,4643313.166247485 
 02/22,,,4643313.166247485 
 02/23,,,6236685.795219775 
 02/24,,,6236685.795219775 
 02/25,,,4643313.166247485 
 02/26,,,4643313.166247485 
 02/27,,,4643313.166247485 
 02/28,2923425588.952956,73650154.43435809,4643313.166247485 
 03/01,,,4643313.166247485 
 03/02,,,6236685.795219775 
 03/03,,,6236685.795219775 
 03/04,,,4643313.166247485 
 03/05,,,4643313.166247485 
 03/06,,,4643313.166247485 
 03/07,,,4643313.166247485 
 03/08,,,4643313.166247485 
 03/09,,,6236685.795219775 
 03/10,,,6236685.795219775 
 03/11,,,4643313.166247485 
 03/12,,,4643313.166247485 
 03/13,,,4643313.166247485 
 03/14,,,4643313.166247485 
 03/15,,,4643313.166247485 
 03/16,,,6236685.795219775 
 03/17,,,6236685.795219775 
 03/18,,,4643313.166247485 
 03/19,,,4643313.166247485 
 03/20,,,4643313.166247485 
 03/21,,,4643313.166247485 
 03/22,,,4643313.166247485 
 03/23,,,6236685.795219775 
 03/24,,,6236685.795219775 
 03/25,,,4643313.166247485 
 03/26,,,4643313.166247485 
 03/27,,,4643313.166247485 
 03/28,,,4643313.166247485 
 03/29,,,4643313.166247485 
 03/30,,,6236685.795219775 
 03/31,2510731134.462315,104216055.70936503,6236685.795219775 
 04/01,,,4643313.166247485 
 04/02,,,4643313.166247485 
 04/03,,,4643313.166247485 
 04/04,,,4643313.166247485 
 04/05,,,4643313.166247485 
 04/06,,,6236685.795219775 
 04/07,,,6236685.795219775 
 04/08,,,4643313.166247485 
 04/09,,,4643313.166247485 
 04/10,,,4643313.166247485 
 04/11,,,4643313.166247485 
 04/12,,,4643313.166247485 
 04/13,,,6236685.795219775 
 04/14,,,6236685.795219775 
 04/15,,,4643313.166247485 
 04/16,,,4643313.166247485 
 04/17,,,4643313.166247485 
 04/18,,,4643313.166247485 
 04/19,,,4643313.166247485 
 04/20,,,6236685.795219775 
 04/21,,,6236685.795219775 
 04/22,,,4643313.166247485 
 04/23,,,4643313.166247485 
 04/24,,,4643313.166247485 
 04/25,,,4643313.166247485 
 04/26,,,4643313.166247485 
 04/27,,,6236685.795219775 
 04/28,,,6236685.795219775 
 04/29,,,4643313.166247485 
 04/30,1243061518.134575,205356240.29677102,4643313.166247485 
 05/01,,,4643313.166247485 
 05/02,,,4643313.166247485 
 05/03,,,4643313.166247485 
 05/04,,,6236685.795219775 
 05/05,,,6236685.795219775 
 05/06,,,4643313.166247485 
 05/07,,,4643313.166247485 
 05/08,,,4643313.166247485 
 05/09,,,4643313.166247485 
 05/10,,,4643313.166247485 
 05/11,,,6236685.795219775 
 05/12,,,6236685.795219775 
 05/13,,,4643313.166247485 
 05/14,,,4643313.166247485 
 05/15,,,4643313.166247485 
 05/16,,,4643313.166247485 
 05/17,,,4643313.166247485 
 05/18,,,6236685.795219775 
 05/19,,,6236685.795219775 
 05/20,,,4643313.166247485 
 05/21,,,4643313.166247485 
 05/22,,,4643313.166247485 
 05/23,,,4643313.166247485 
 05/24,,,4643313.166247485 
 05/25,,,6236685.795219775 
 05/26,,,6236685.795219775 
 05/27,,,4643313.166247485 
 05/28,,,4643313.166247485 
 05/29,,,4643313.166247485 
 05/30,,,4643313.166247485 
 05/31,191575171.03202844,386173203.9942836,4643313.166247485 
 06/01,,,6236685.795219775 
 06/02,,,6236685.795219775 
 06/03,,,4643313.166247485 
