Date/Time,Heating:EnergyTransfer [J](Monthly),Cooling:EnergyTransfer [J](Monthly),Electricity:Facility [J](Daily) 
 01/01,,,10677499.157388711 
 01/02,,,10677499.157388711 
 01/03,,,10677499.157388711 
 01/04,,,10677499.157388711 
 01/05,,,1498241.1476453727 
 01/06,,,1498241.1476453727 
 01/07,,,10677499.157388711 
 01/08,,,10677499.157388711 
 01/09,,,10677499.157388711 
 01/10,,,10677499.157388711 
 01/11,,,10677499.157388711 
 01/12,,,1498241.1476453727 
 01/13,,,1498241.1476453727 
 01/14,,,10677499.157388711 
 01/15,,,10677499.157388711 
 01/16,,,10677499.157388711 
 01/17,,,10677499.157388711 
 01/18,,,10677499.157388711 
 01/19,,,1498241.1476453727 
 01/20,,,1498241.1476453727 
 01/21,,,10677499.157388711 
 01/22,,,10677499.157388711 
 01/23,,,10677499.157388711 
 01/24,,,10677499.157388711 
 01/25,,,10677499.157388711 
 01/26,,,1498241.1476453727 
 01/27,,,1498241.1476453727 
 01/28,,,10677499.157388711 
 01/29,,,10677499.157388711 
 01/30,,,10677499.157388711 
 01/31,2142221065.3089788,0.0,10677499.157388711 
 02/01,,,10677499.157388711 
 02/02,,,1498241.1476453727 
 02/03,,,1498241.1476453727 
 02/04,,,10677499.157388711 
 02/05,,,10677499.157388711 
 02/06,,,10677499.157388711 
 02/07,,,10677499.157388711 
 02/08,,,10677499.157388711 
 02/09,,,1498241.1476453727 
 02/10,,,1498241.1476453727 
 02/11,,,10677499.157388711 
 02/12,,,10677499.157388711 
 02/13,,,10677499.157388711 
 02/14,,,10677499.157388711 
 02/15,,,10677499.157388711 
 02/16,,,1498241.1476453727 
 02/17,,,1498241.1476453727 
 02/18,,,10677499.157388711 
 02/19,,,10677499.157388711 
 02/20,,,10677499.157388711 
 02/21,,,10677499.157388711 
 02/22,,,10677499.157388711 
 02/23,,,1498241.1476453727 
 02/24,,,1498241.1476453727 
 02/25,,,10677499.157388711 
 02/26,,,10677499.157388711 
 02/27,,,10677499.157388711 
 02/28,1505128535.3845308,0.0,10677499.157388711 
 03/01,,,10677499.157388711 
 03/02,,,1498241.1476453727 
 03/03,,,1498241.1476453727 
 03/04,,,10677499.157388711 
 03/05,,,10677499.157388711 
 03/06,,,10677499.157388711 
 03/07,,,10677499.157388711 
 03/08,,,10677499.157388711 
 03/09,,,1498241.1476453727 
 03/10,,,1498241.1476453727 
 03/11,,,10677499.157388711 
 03/12,,,10677499.157388711 
 03/13,,,10677499.157388711 
 03/14,,,10677499.157388711 
 03/15,,,10677499.157388711 
 03/16,,,1498241.1476453727 
 03/17,,,1498241.1476453727 
 03/18,,,10677499.157388711 
 03/19,,,10677499.157388711 
 03/20,,,10677499.157388711 
 03/21,,,10677499.157388711 
 03/22,,,10677499.157388711 
 03/23,,,1498241.1476453727 
 03/24,,,1498241.1476453727 
 03/25,,,10677499.157388711 
 03/26,,,10677499.157388711 
 03/27,,,10677499.157388711 
 03/28,,,10677499.157388711 
 03/29,,,10677499.157388711 
 03/30,,,1498241.1476453727 
 03/31,1216866954.3429475,0.0,1498241.1476453727 
 04/01,,,10677499.157388711 
 04/02,,,10677499.157388711 
 04/03,,,10677499.157388711 
 04/04,,,10677499.157388711 
 04/05,,,10677499.157388711 
 04/06,,,1498241.1476453727 
 04/07,,,1498241.1476453727 
 04/08,,,10677499.157388711 
 04/09,,,10677499.157388711 
 04/10,,,10677499.157388711 
 04/11,,,10677499.157388711 
