Date/Time,Heating:EnergyTransfer [J](Monthly),Cooling:EnergyTransfer [J](Monthly),Electricity:Facility [J](Daily) 
 01/01,,,9745009.522291059 
 01/02,,,9745009.522291059 
 01/03,,,9745009.522291059 
 01/04,,,9745009.522291059 
 01/05,,,1679604.2048747458 
 01/06,,,1679604.2048747458 
 01/07,,,9745009.522291059 
 01/08,,,9745009.522291059 
 01/09,,,9745009.522291059 
 01/10,,,9745009.522291059 
 01/11,,,9745009.522291059 
 01/12,,,1679604.2048747458 
 01/13,,,1679604.2048747458 
 01/14,,,9745009.522291059 
 01/15,,,9745009.522291059 
 01/16,,,9745009.522291059 
 01/17,,,9745009.522291059 
 01/18,,,9745009.522291059 
 01/19,,,1679604.2048747458 
 01/20,,,1679604.2048747458 
 01/21,,,9745009.522291059 
 01/22,,,9745009.522291059 
 01/23,,,9745009.522291059 
 01/24,,,9745009.522291059 
 01/25,,,9745009.522291059 
 01/26,,,1679604.2048747458 
 01/27,,,1679604.2048747458 
 01/28,,,9745009.522291059 
 01/29,,,9745009.522291059 
 01/30,,,9745009.522291059 
 01/31,1925589285.3052504,0.0,9745009.522291059 
 02/01,,,9745009.522291059 
 02/02,,,1679604.2048747458 
 02/03,,,1679604.2048747458 
 02/04,,,9745009.522291059 
 02/05,,,9745009.522291059 
 02/06,,,9745009.522291059 
 02/07,,,9745009.522291059 
 02/08,,,9745009.522291059 
 02/09,,,1679604.2048747458 
 02/10,,,1679604.2048747458 
 02/11,,,9745009.522291059 
 02/12,,,9745009.522291059 
 02/13,,,9745009.522291059 
 02/14,,,9745009.522291059 
 02/15,,,9745009.522291059 
 02/16,,,1679604.2048747458 
 02/17,,,1679604.2048747458 
 02/18,,,9745009.522291059 
 02/19,,,9745009.522291059 
 02/20,,,9745009.522291059 
 02/21,,,9745009.522291059 
 02/22,,,9745009.522291059 
 02/23,,,1679604.2048747458 
 02/24,,,1679604.2048747458 
 02/25,,,9745009.522291059 
 02/26,,,9745009.522291059 
 02/27,,,9745009.522291059 
 02/28,1312089462.7188983,0.0,9745009.522291059 
 03/01,,,9745009.522291059 
 03/02,,,1679604.2048747458 
 03/03,,,1679604.2048747458 
 03/04,,,9745009.522291059 
 03/05,,,9745009.522291059 
 03/06,,,9745009.522291059 
 03/07,,,9745009.522291059 
 03/08,,,9745009.522291059 
 03/09,,,1679604.2048747458 
 03/10,,,1679604.2048747458 
 03/11,,,9745009.522291059 
 03/12,,,9745009.522291059 
 03/13,,,9745009.522291059 
 03/14,,,9745009.522291059 
 03/15,,,9745009.522291059 
 03/16,,,1679604.2048747458 
 03/17,,,1679604.2048747458 
 03/18,,,9745009.522291059 
 03/19,,,9745009.522291059 
 03/20,,,9745009.522291059 
 03/21,,,9745009.522291059 
 03/22,,,9745009.522291059 
 03/23,,,1679604.2048747458 
 03/24,,,1679604.2048747458 
 03/25,,,9745009.522291059 
 03/26,,,9745009.522291059 
 03/27,,,9745009.522291059 
 03/28,,,9745009.522291059 
 03/29,,,9745009.522291059 
 03/30,,,1679604.2048747458 
 03/31,1045964323.2299966,0.0,1679604.2048747458 
 04/01,,,9745009.522291059 
 04/02,,,9745009.522291059 
 04/03,,,9745009.522291059 
 04/04,,,9745009.522291059 
 04/05,,,9745009.522291059 
 04/06,,,1679604.2048747458 
 04/07,,,1679604.2048747458 
 04/08,,,9745009.522291059 
 04/09,,,9745009.522291059 
 04/10,,,9745009.522291059 
 04/11,,,9745009.522291059 
 04/12,,,9745009.522291059 
 04/13,,,1679604.2048747458 
 04/14,,,1679604.2048747458 
 04/15,,,9745009.522291059 
 04/16,,,9745009.522291059 
 04/17,,,9745009.522291059 
 04/18,,,9745009.522291059 
 04/19,,,9745009.522291059 
 04/20,,,1679604.2048747458 
 04/21,,,1679604.2048747458 
 04/22,,,9745009.522291059 
 04/23,,,9745009.522291059 
 04/24,,,9745009.522291059 
 04/25,,,9745009.522291059 
 04/26,,,9745009.522291059 
 04/27,,,1679604.2048747458 
 04/28,,,1679604.2048747458 
 04/29,,,9745009.522291059 
 04/30,484250691.06903195,84678.67354845109,9745009.522291059 
 05/01,,,9745009.522291059 
 05/02,,,9745009.522291059 
 05/03,,,9745009.522291059 
 05/04,,,1679604.2048747458 
 05/05,,,1679604.2048747458 
 05/06,,,9745009.522291059 
 05/07,,,9745009.522291059 
 05/08,,,9745009.522291059 
 05/09,,,9745009.522291059 
 05/10,,,9745009.522291059 
 05/11,,,1679604.2048747458 
 05/12,,,1679604.2048747458 
 05/13,,,9745009.522291059 
 05/14,,,9745009.522291059 
 05/15,,,9745009.522291059 
 05/16,,,9745009.522291059 
 05/17,,,9745009.522291059 
 05/18,,,1679604.2048747458 
 05/19,,,1679604.2048747458 
 05/20,,,9745009.522291059 
 05/21,,,9745009.522291059 
 05/22,,,9745009.522291059 
 05/23,,,9745009.522291059 
 05/24,,,9745009.522291059 
 05/25,,,1679604.2048747458 
 05/26,,,1679604.2048747458 
 05/27,,,9745009.522291059 
 05/28,,,9745009.522291059 
 05/29,,,9745009.522291059 
 05/30,,,9745009.522291059 
 05/31,46391247.23384624,135360952.96034983,9745009.522291059 
 06/01,,,1679604.2048747458 
 06/02,,,1679604.2048747458 
 06/03,,,9745009.522291059 
 06/04,,,9745009.522291059 
 06/05,,,9745009.522291059 
 06/06,,,9745009.522291059 
 06/07,,,9745009.522291059 
 06/08,,,1679604.2048747458 
 06/09,,,1679604.2048747458 
 06/10,,,9745009.522291059 
 06/11,,,9745009.522291059 
 06/12,,,9745009.522291059 
 06/13,,,9745009.522291059 
 06/14,,,9745009.522291059 
 06/15,,,1679604.2048747458 
 06/16,,,1679604.2048747458 
 06/17,,,9745009.522291059 
 06/18,,,9745009.522291059 
 06/19,,,9745009.522291059 
 06/20,,,9745009.522291059 
 06/21,,,9745009.522291059 
 06/22,,,1679604.2048747458 
 06/23,,,1679604.2048747458 
 06/24,,,9745009.522291059 
 06/25,,,9745009.522291059 
 06/26,,,9745009.522291059 
 06/27,,,9745009.522291059 
 06/28,,,9745009.522291059 
 06/29,,,1679604.2048747458 
 06/30,2383458.421952194,387188194.6077908,1679604.2048747458 
 07/01,,,9745009.522291059 
 07/02,,,9745009.522291059 
 07/03,,,9745009.522291059 
 07/04,,,9745009.522291059 
 07/05,,,9745009.522291059 
 07/06,,,1679604.2048747458 
 07/07,,,1679604.2048747458 
 07/08,,,9745009.522291059 
 07/09,,,9745009.522291059 
 07/10,,,9745009.522291059 
 07/11,,,9745009.522291059 
 07/12,,,9745009.522291059 
 07/13,,,1679604.2048747458 
 07/14,,,1679604.2048747458 
 07/15,,,9745009.522291059 
 07/16,,,9745009.522291059 
 07/17,,,9745009.522291059 
 07/18,,,9745009.522291059 
