Date/Time,Heating:EnergyTransfer [J](Monthly),Cooling:EnergyTransfer [J](Monthly),Electricity:Facility [J](Daily) 
 05/07,,,6654875.6865317505 
 05/08,,,6654875.6865317505 
 05/09,,,6654875.6865317505 
 05/10,,,6654875.6865317505 
 05/11,,,1461865.3233075812 
 05/12,,,1461865.3233075812 
 05/13,,,6654875.6865317505 
 05/14,,,6654875.6865317505 
 05/15,,,6654875.6865317505 
 05/16,,,6654875.6865317505 
 05/17,,,6654875.6865317505 
 05/18,,,1461865.3233075812 
 05/19,,,1461865.3233075812 
 05/20,,,6654875.6865317505 
 05/21,,,6654875.6865317505 
 05/22,,,6654875.6865317505 
 05/23,,,6654875.6865317505 
 05/24,,,6654875.6865317505 
 05/25,,,1461865.3233075812 
 05/26,,,1461865.3233075812 
 05/27,,,6654875.6865317505 
 05/28,,,6654875.6865317505 
 05/29,,,6654875.6865317505 
 05/30,,,6654875.6865317505 
 05/31,52797030.10970503,178394221.30371574,6654875.6865317505 
 06/01,,,1461865.3233075812 
 06/02,,,1461865.3233075812 
 06/03,,,6654875.6865317505 
 06/04,,,6654875.6865317505 
 06/05,,,6654875.6865317505 
 06/06,,,6654875.6865317505 
 06/07,,,6654875.6865317505 
 06/08,,,1461865.3233075812 
 06/09,,,1461865.3233075812 
 06/10,,,6654875.6865317505 
 06/11,,,6654875.6865317505 
 06/12,,,6654875.6865317505 
 06/13,,,6654875.6865317505 
 06/14,,,6654875.6865317505 
 06/15,,,1461865.3233075812 
 06/16,,,1461865.3233075812 
 06/17,,,6654875.6865317505 
 06/18,,,6654875.6865317505 
 06/19,,,6654875.6865317505 
 06/20,,,6654875.6865317505 
 06/21,,,6654875.6865317505 
 06/22,,,1461865.3233075812 
 06/23,,,1461865.3233075812 
 06/24,,,6654875.6865317505 
 06/25,,,6654875.6865317505 
 06/26,,,6654875.6865317505 
 06/27,,,6654875.6865317505 
 06/28,,,6654875.6865317505 
 06/29,,,1461865.3233075812 
 06/30,4193785.191618745,437685021.4550559,1461865.3233075812 
 07/01,,,6654875.6865317505 
 07/02,,,6654875.6865317505 
 07/03,,,6654875.6865317505 
 07/04,,,6654875.6865317505 
 07/05,,,6654875.6865317505 
 07/06,,,1461865.3233075812 
 07/07,,,1461865.3233075812 
 07/08,,,6654875.6865317505 
 07/09,,,6654875.6865317505 
 07/10,,,6654875.6865317505 
 07/11,,,6654875.6865317505 
 07/12,,,6654875.6865317505 
 07/13,,,1461865.3233075812 
 07/14,,,1461865.3233075812 
 07/15,,,6654875.6865317505 
 07/16,,,6654875.6865317505 
 07/17,,,6654875.6865317505 
 07/18,,,6654875.6865317505 
 07/19,,,6654875.6865317505 
 07/20,,,1461865.3233075812 
 07/21,,,1461865.3233075812 
 07/22,,,6654875.6865317505 
 07/23,,,6654875.6865317505 
 07/24,,,6654875.6865317505 
 07/25,,,6654875.6865317505 
 07/26,,,6654875.6865317505 
 07/27,,,1461865.3233075812 
 07/28,,,1461865.3233075812 
 07/29,,,6654875.6865317505 
 07/30,,,6654875.6865317505 
 07/31,0.0,647569161.3396313,6654875.6865317505 
 08/01,,,6654875.6865317505 
 08/02,,,6654875.6865317505 
 08/03,,,1461865.3233075812 
 08/04,,,1461865.3233075812 
 08/05,,,6654875.6865317505 
 08/06,,,6654875.6865317505 
 08/07,,,6654875.6865317505 
 08/08,,,6654875.6865317505 
 08/09,,,6654875.6865317505 
 08/10,,,1461865.3233075812 
 08/11,,,1461865.3233075812 
 08/12,,,6654875.6865317505 
 08/13,,,6654875.6865317505 
 08/14,,,6654875.6865317505 
 08/15,,,6654875.6865317505 
 08/16,,,6654875.6865317505 
 08/17,,,1461865.3233075812 
 08/18,,,1461865.3233075812 
 08/19,,,6654875.6865317505 
 08/20,,,6654875.6865317505 
 08/21,,,6654875.6865317505 
 08/22,,,6654875.6865317505 
 08/23,,,6654875.6865317505 
 08/24,,,1461865.3233075812 
 08/25,,,1461865.3233075812 
 08/26,,,6654875.6865317505 
 08/27,,,6654875.6865317505 
 08/28,,,6654875.6865317505 
 08/29,,,6654875.6865317505 
 08/30,,,6654875.6865317505 
 08/31,0.0,539150671.4078077,1461865.3233075812 
 09/01,,,1461865.3233075812 
 09/02,,,6654875.6865317505 
 09/03,,,6654875.6865317505 
 09/04,,,6654875.6865317505 
 09/05,,,6654875.6865317505 
 09/06,,,6654875.6865317505 
 09/07,,,1461865.3233075812 
 09/08,,,1461865.3233075812 
 09/09,,,6654875.6865317505 
 09/10,,,6654875.6865317505 
 09/11,,,6654875.6865317505 
 09/12,,,6654875.6865317505 
 09/13,,,6654875.6865317505 
 09/14,,,1461865.3233075812 
 09/15,,,1461865.3233075812 
 09/16,,,6654875.6865317505 
 09/17,,,6654875.6865317505 
 09/18,,,6654875.6865317505 
 09/19,,,6654875.6865317505 
 09/20,,,6654875.6865317505 
 09/21,,,1461865.3233075812 
 09/22,,,1461865.3233075812 
 09/23,,,6654875.6865317505 
 09/24,,,6654875.6865317505 
 09/25,,,6654875.6865317505 
 09/26,,,6654875.6865317505 
 09/27,,,6654875.6865317505 
 09/28,,,1461865.3233075812 
 09/29,,,1461865.3233075812 
 09/30,70688086.34489027,153299997.1402083,6654875.6865317505 
 10/01,,,6654875.6865317505 
 10/02,,,6654875.6865317505 
 10/03,,,6654875.6865317505 
 10/04,,,6654875.6865317505 
 10/05,,,1461865.3233075812 
 10/06,,,1461865.3233075812 
 10/07,,,6654875.6865317505 
 10/08,,,6654875.6865317505 
 10/09,,,6654875.6865317505 
 10/10,,,6654875.6865317505 
 10/11,,,6654875.6865317505 
 10/12,,,1461865.3233075812 
 10/13,,,1461865.3233075812 
 10/14,,,6654875.6865317505 
 10/15,,,6654875.6865317505 
 10/16,,,6654875.6865317505 
 10/17,,,6654875.6865317505 
 10/18,,,6654875.6865317505 
 10/19,,,1461865.3233075812 
 10/20,,,1461865.3233075812 
 10/21,,,6654875.6865317505 
 10/22,,,6654875.6865317505 
 10/23,,,6654875.6865317505 
 10/24,,,6654875.6865317505 
 10/25,,,6654875.6865317505 
 10/26,,,1461865.3233075812 
 10/27,,,1461865.3233075812 
 10/28,,,6654875.6865317505 
 10/29,,,6654875.6865317505 
 10/30,,,6654875.6865317505 
 10/31,624105419.9541613,11597671.276834784,6654875.6865317505 
 11/01,,,6654875.6865317505 
 11/02,,,1461865.3233075812 
 11/03,,,1461865.3233075812 
 11/04,,,6654875.6865317505 
 11/05,,,6654875.6865317505 
 11/06,,,6654875.6865317505 
 11/07,,,6654875.6865317505 
 11/08,,,6654875.6865317505 
 11/09,,,1461865.3233075812 
 11/10,,,1461865.3233075812 
 11/11,,,6654875.6865317505 
 11/12,,,6654875.6865317505 
 11/13,,,6654875.6865317505 
 11/14,,,6654875.6865317505 
 11/15,,,6654875.6865317505 
 11/16,,,1461865.3233075812 
 11/17,,,1461865.3233075812 
 11/18,,,6654875.6865317505 
 11/19,,,6654875.6865317505 
 11/20,,,6654875.6865317505 
 11/21,,,6654875.6865317505 
 11/22,,,6654875.6865317505 
 11/23,,,1461865.3233075812 
 11/24,,,1461865.3233075812 
 11/25,,,6654875.6865317505 
 11/26,,,6654875.6865317505 
 11/27,,,6654875.6865317505 
 11/28,,,6654875.6865317505 
 11/29,,,6654875.6865317505 
 11/30,1295592128.0883756,2041741.4169828384,1461865.3233075812 
 12/01,,,1461865.3233075812 
 12/02,,,6654875.6865317505 
 12/03,,,6654875.6865317505 
 12/04,,,6654875.6865317505 
 12/05,,,6654875.6865317505 
 12/06,,,6654875.6865317505 
 12/07,,,1461865.3233075812 
 12/08,,,1461865.3233075812 
 12/09,,,6654875.6865317505 
 12/10,,,6654875.6865317505 
 12/11,,,6654875.6865317505 
 12/12,,,6654875.6865317505 
 12/13,,,6654875.6865317505 
 12/14,,,1461865.3233075812 
 12/15,,,1461865.3233075812 
 12/16,,,6654875.6865317505 
 12/17,,,6654875.6865317505 
 12/18,,,6654875.6865317505 
 12/19,,,6654875.6865317505 
 12/20,,,6654875.6865317505 
 12/21,,,1461865.3233075812 
 12/22,,,1461865.3233075812 
 12/23,,,6654875.6865317505 
 12/24,,,6654875.6865317505 
 12/25,,,6654875.6865317505 
 12/26,,,6654875.6865317505 
 12/27,,,6654875.6865317505 
 12/28,,,1461865.3233075812 
 12/29,,,1461865.3233075812 
 12/30,,,6654875.6865317505 
 12/31,1912731483.3188972,0.0,6654875.6865317505 
