Date/Time,Heating:EnergyTransfer [J](Monthly),Cooling:EnergyTransfer [J](Monthly),Electricity:Facility [J](Daily) 
 09/07,,,1390981.247451078 
 09/08,,,1390981.247451078 
 09/09,,,7553793.792898115 
 09/10,,,7553793.792898115 
 09/11,,,7553793.792898115 
 09/12,,,7553793.792898115 
 09/13,,,7553793.792898115 
 09/14,,,1390981.247451078 
 09/15,,,1390981.247451078 
 09/16,,,7553793.792898115 
 09/17,,,7553793.792898115 
 09/18,,,7553793.792898115 
 09/19,,,7553793.792898115 
 09/20,,,7553793.792898115 
 09/21,,,1390981.247451078 
 09/22,,,1390981.247451078 
 09/23,,,7553793.792898115 
 09/24,,,7553793.792898115 
 09/25,,,7553793.792898115 
 09/26,,,7553793.792898115 
 09/27,,,7553793.792898115 
 09/28,,,1390981.247451078 
 09/29,,,1390981.247451078 
 09/30,59391954.18854612,309995550.2747917,7553793.792898115 
 10/01,,,7553793.792898115 
 10/02,,,7553793.792898115 
 10/03,,,7553793.792898115 
 10/04,,,7553793.792898115 
 10/05,,,1390981.247451078 
 10/06,,,1390981.247451078 
 10/07,,,7553793.792898115 
 10/08,,,7553793.792898115 
 10/09,,,7553793.792898115 
 10/10,,,7553793.792898115 
 10/11,,,7553793.792898115 
 10/12,,,1390981.247451078 
 10/13,,,1390981.247451078 
 10/14,,,7553793.792898115 
 10/15,,,7553793.792898115 
 10/16,,,7553793.792898115 
 10/17,,,7553793.792898115 
 10/18,,,7553793.792898115 
 10/19,,,1390981.247451078 
 10/20,,,1390981.247451078 
 10/21,,,7553793.792898115 
 10/22,,,7553793.792898115 
 10/23,,,7553793.792898115 
 10/24,,,7553793.792898115 
 10/25,,,7553793.792898115 
 10/26,,,1390981.247451078 
 10/27,,,1390981.247451078 
 10/28,,,7553793.792898115 
 10/29,,,7553793.792898115 
 10/30,,,7553793.792898115 
 10/31,501223224.1759691,93713157.88247886,7553793.792898115 
 11/01,,,7553793.792898115 
 11/02,,,1390981.247451078 
 11/03,,,1390981.247451078 
 11/04,,,7553793.792898115 
 11/05,,,7553793.792898115 
 11/06,,,7553793.792898115 
 11/07,,,7553793.792898115 
 11/08,,,7553793.792898115 
 11/09,,,1390981.247451078 
 11/10,,,1390981.247451078 
 11/11,,,7553793.792898115 
 11/12,,,7553793.792898115 
 11/13,,,7553793.792898115 
 11/14,,,7553793.792898115 
 11/15,,,7553793.792898115 
 11/16,,,1390981.247451078 
 11/17,,,1390981.247451078 
 11/18,,,7553793.792898115 
 11/19,,,7553793.792898115 
 11/20,,,7553793.792898115 
 11/21,,,7553793.792898115 
 11/22,,,7553793.792898115 
 11/23,,,1390981.247451078 
 11/24,,,1390981.247451078 
 11/25,,,7553793.792898115 
 11/26,,,7553793.792898115 
 11/27,,,7553793.792898115 
 11/28,,,7553793.792898115 
 11/29,,,7553793.792898115 
 11/30,1090966876.698329,30602094.965208326,1390981.247451078 
 12/01,,,1390981.247451078 
 12/02,,,7553793.792898115 
 12/03,,,7553793.792898115 
 12/04,,,7553793.792898115 
 12/05,,,7553793.792898115 
 12/06,,,7553793.792898115 
 12/07,,,1390981.247451078 
 12/08,,,1390981.247451078 
 12/09,,,7553793.792898115 
 12/10,,,7553793.792898115 
 12/11,,,7553793.792898115 
 12/12,,,7553793.792898115 
 12/13,,,7553793.792898115 
 12/14,,,1390981.247451078 
 12/15,,,1390981.247451078 
 12/16,,,7553793.792898115 
 12/17,,,7553793.792898115 
 12/18,,,7553793.792898115 
 12/19,,,7553793.792898115 
 12/20,,,7553793.792898115 
 12/21,,,1390981.247451078 
 12/22,,,1390981.247451078 
 12/23,,,7553793.792898115 
 12/24,,,7553793.792898115 
 12/25,,,7553793.792898115 
 12/26,,,7553793.792898115 
 12/27,,,7553793.792898115 
 12/28,,,1390981.247451078 
 12/29,,,1390981.247451078 
 12/30,,,7553793.792898115 
 12/31,1715115013.7960916,8901496.364728088,7553793.792898115 
