Date/Time,Heating:EnergyTransfer [J](Monthly),Cooling:EnergyTransfer [J](Monthly),Electricity:Facility [J](Daily) 
 01/01,,,8469341.952963201 
 01/02,,,8469341.952963201 
 01/03,,,8469341.952963201 
 01/04,,,8469341.952963201 
 01/05,,,1569347.819998037 
 01/06,,,1569347.819998037 
 01/07,,,8469341.952963201 
 01/08,,,8469341.952963201 
 01/09,,,8469341.952963201 
 01/10,,,8469341.952963201 
 01/11,,,8469341.952963201 
 01/12,,,1569347.819998037 
 01/13,,,1569347.819998037 
 01/14,,,8469341.952963201 
 01/15,,,8469341.952963201 
 01/16,,,8469341.952963201 
 01/17,,,8469341.952963201 
 01/18,,,8469341.952963201 
 01/19,,,1569347.819998037 
 01/20,,,1569347.819998037 
 01/21,,,8469341.952963201 
 01/22,,,8469341.952963201 
 01/23,,,8469341.952963201 
 01/24,,,8469341.952963201 
 01/25,,,8469341.952963201 
 01/26,,,1569347.819998037 
 01/27,,,1569347.819998037 
 01/28,,,8469341.952963201 
 01/29,,,8469341.952963201 
 01/30,,,8469341.952963201 
 01/31,2052829506.1809244,1224389.0380298663,8469341.952963201 
 02/01,,,8469341.952963201 
 02/02,,,1569347.819998037 
 02/03,,,1569347.819998037 
 02/04,,,8469341.952963201 
 02/05,,,8469341.952963201 
 02/06,,,8469341.952963201 
 02/07,,,8469341.952963201 
 02/08,,,8469341.952963201 
 02/09,,,1569347.819998037 
 02/10,,,1569347.819998037 
 02/11,,,8469341.952963201 
 02/12,,,8469341.952963201 
 02/13,,,8469341.952963201 
 02/14,,,8469341.952963201 
 02/15,,,8469341.952963201 
 02/16,,,1569347.819998037 
 02/17,,,1569347.819998037 
 02/18,,,8469341.952963201 
 02/19,,,8469341.952963201 
 02/20,,,8469341.952963201 
 02/21,,,8469341.952963201 
 02/22,,,8469341.952963201 
 02/23,,,1569347.819998037 
 02/24,,,1569347.819998037 
 02/25,,,8469341.952963201 
 02/26,,,8469341.952963201 
 02/27,,,8469341.952963201 
 02/28,1369955199.275754,10815761.937476553,8469341.952963201 
 03/01,,,8469341.952963201 
 03/02,,,1569347.819998037 
 03/03,,,1569347.819998037 
 03/04,,,8469341.952963201 
 03/05,,,8469341.952963201 
 03/06,,,8469341.952963201 
 03/07,,,8469341.952963201 
 03/08,,,8469341.952963201 
 03/09,,,1569347.819998037 
 03/10,,,1569347.819998037 
 03/11,,,8469341.952963201 
 03/12,,,8469341.952963201 
 03/13,,,8469341.952963201 
 03/14,,,8469341.952963201 
 03/15,,,8469341.952963201 
 03/16,,,1569347.819998037 
 03/17,,,1569347.819998037 
 03/18,,,8469341.952963201 
 03/19,,,8469341.952963201 
 03/20,,,8469341.952963201 
 03/21,,,8469341.952963201 
 03/22,,,8469341.952963201 
 03/23,,,1569347.819998037 
 03/24,,,1569347.819998037 
 03/25,,,8469341.952963201 
 03/26,,,8469341.952963201 
 03/27,,,8469341.952963201 
 03/28,,,8469341.952963201 
 03/29,,,8469341.952963201 
 03/30,,,1569347.819998037 
 03/31,1229035643.4059324,3795373.873966652,1569347.819998037 
 04/01,,,8469341.952963201 
 04/02,,,8469341.952963201 
 04/03,,,8469341.952963201 
 04/04,,,8469341.952963201 
 04/05,,,8469341.952963201 
 04/06,,,1569347.819998037 
 04/07,,,1569347.819998037 
 04/08,,,8469341.952963201 
 04/09,,,8469341.952963201 
 04/10,,,8469341.952963201 
 04/11,,,8469341.952963201 
 04/12,,,8469341.952963201 
 04/13,,,1569347.819998037 
 04/14,,,1569347.819998037 
 04/15,,,8469341.952963201 
 04/16,,,8469341.952963201 
 04/17,,,8469341.952963201 
 04/18,,,8469341.952963201 
 04/19,,,8469341.952963201 
 04/20,,,1569347.819998037 
 04/21,,,1569347.819998037 
 04/22,,,8469341.952963201 
 04/23,,,8469341.952963201 
 04/24,,,8469341.952963201 
 04/25,,,8469341.952963201 
 04/26,,,8469341.952963201 
 04/27,,,1569347.819998037 
 04/28,,,1569347.819998037 
 04/29,,,8469341.952963201 
 04/30,530896511.3268634,58796526.488877445,8469341.952963201 
 05/01,,,8469341.952963201 
 05/02,,,8469341.952963201 
 05/03,,,8469341.952963201 
 05/04,,,1569347.819998037 
 05/05,,,1569347.819998037 
 05/06,,,8469341.952963201 
 05/07,,,8469341.952963201 
 05/08,,,8469341.952963201 
 05/09,,,8469341.952963201 
 05/10,,,8469341.952963201 
 05/11,,,1569347.819998037 
 05/12,,,1569347.819998037 
 05/13,,,8469341.952963201 
 05/14,,,8469341.952963201 
 05/15,,,8469341.952963201 
 05/16,,,8469341.952963201 
 05/17,,,8469341.952963201 
 05/18,,,1569347.819998037 
 05/19,,,1569347.819998037 
 05/20,,,8469341.952963201 
 05/21,,,8469341.952963201 
 05/22,,,8469341.952963201 
 05/23,,,8469341.952963201 
 05/24,,,8469341.952963201 
 05/25,,,1569347.819998037 
 05/26,,,1569347.819998037 
 05/27,,,8469341.952963201 
 05/28,,,8469341.952963201 
 05/29,,,8469341.952963201 
 05/30,,,8469341.952963201 
 05/31,49667258.06942287,266338225.74555433,8469341.952963201 
 06/01,,,1569347.819998037 
 06/02,,,1569347.819998037 
 06/03,,,8469341.952963201 
 06/04,,,8469341.952963201 
 06/05,,,8469341.952963201 
 06/06,,,8469341.952963201 
 06/07,,,8469341.952963201 
 06/08,,,1569347.819998037 
 06/09,,,1569347.819998037 
 06/10,,,8469341.952963201 
 06/11,,,8469341.952963201 
 06/12,,,8469341.952963201 
 06/13,,,8469341.952963201 
 06/14,,,8469341.952963201 
 06/15,,,1569347.819998037 
 06/16,,,1569347.819998037 
 06/17,,,8469341.952963201 
 06/18,,,8469341.952963201 
 06/19,,,8469341.952963201 
 06/20,,,8469341.952963201 
 06/21,,,8469341.952963201 
 06/22,,,1569347.819998037 
 06/23,,,1569347.819998037 
 06/24,,,8469341.952963201 
 06/25,,,8469341.952963201 
 06/26,,,8469341.952963201 
 06/27,,,8469341.952963201 
 06/28,,,8469341.952963201 
 06/29,,,1569347.819998037 
 06/30,3732733.947845474,505414415.493226,1569347.819998037 
 07/01,,,8469341.952963201 
 07/02,,,8469341.952963201 
 07/03,,,8469341.952963201 
 07/04,,,8469341.952963201 
 07/05,,,8469341.952963201 
 07/06,,,1569347.819998037 
 07/07,,,1569347.819998037 
 07/08,,,8469341.952963201 
 07/09,,,8469341.952963201 
 07/10,,,8469341.952963201 
 07/11,,,8469341.952963201 
 07/12,,,8469341.952963201 
 07/13,,,1569347.819998037 
 07/14,,,1569347.819998037 
