Date/Time,Heating:EnergyTransfer [J](Monthly),Cooling:EnergyTransfer [J](Monthly),Electricity:Facility [J](Daily) 
 01/01,,,12534039.681203252 
 01/02,,,12534039.681203252 
 01/03,,,12534039.681203252 
 01/04,,,12534039.681203252 
 01/05,,,1745069.7584184723 
 01/06,,,1745069.7584184723 
 01/07,,,12534039.681203252 
 01/08,,,12534039.681203252 
 01/09,,,12534039.681203252 
 01/10,,,12534039.681203252 
 01/11,,,12534039.681203252 
 01/12,,,1745069.7584184723 
 01/13,,,1745069.7584184723 
 01/14,,,12534039.681203252 
 01/15,,,12534039.681203252 
 01/16,,,12534039.681203252 
 01/17,,,12534039.681203252 
 01/18,,,12534039.681203252 
 01/19,,,1745069.7584184723 
 01/20,,,1745069.7584184723 
 01/21,,,12534039.681203252 
 01/22,,,12534039.681203252 
 01/23,,,12534039.681203252 
 01/24,,,12534039.681203252 
 01/25,,,12534039.681203252 
 01/26,,,1745069.7584184723 
 01/27,,,1745069.7584184723 
 01/28,,,12534039.681203252 
 01/29,,,12534039.681203252 
 01/30,,,12534039.681203252 
 01/31,1938244160.1291761,0.0,12534039.681203252 
 02/01,,,12534039.681203252 
 02/02,,,1745069.7584184723 
 02/03,,,1745069.7584184723 
 02/04,,,12534039.681203252 
 02/05,,,12534039.681203252 
 02/06,,,12534039.681203252 
 02/07,,,12534039.681203252 
 02/08,,,12534039.681203252 
 02/09,,,1745069.7584184723 
 02/10,,,1745069.7584184723 
 02/11,,,12534039.681203252 
 02/12,,,12534039.681203252 
 02/13,,,12534039.681203252 
 02/14,,,12534039.681203252 
 02/15,,,12534039.681203252 
 02/16,,,1745069.7584184723 
 02/17,,,1745069.7584184723 
 02/18,,,12534039.681203252 
 02/19,,,12534039.681203252 
 02/20,,,12534039.681203252 
 02/21,,,12534039.681203252 
 02/22,,,12534039.681203252 
 02/23,,,1745069.7584184723 
 02/24,,,1745069.7584184723 
 02/25,,,12534039.681203252 
 02/26,,,12534039.681203252 
 02/27,,,12534039.681203252 
 02/28,1307455396.061779,0.0,12534039.681203252 
 03/01,,,12534039.681203252 
 03/02,,,1745069.7584184723 
 03/03,,,1745069.7584184723 
 03/04,,,12534039.681203252 
 03/05,,,12534039.681203252 
 03/06,,,12534039.681203252 
 03/07,,,12534039.681203252 
 03/08,,,12534039.681203252 
 03/09,,,1745069.7584184723 
 03/10,,,1745069.7584184723 
 03/11,,,12534039.681203252 
 03/12,,,12534039.681203252 
 03/13,,,12534039.681203252 
 03/14,,,12534039.681203252 
 03/15,,,12534039.681203252 
 03/16,,,1745069.7584184723 
 03/17,,,1745069.7584184723 
 03/18,,,12534039.681203252 
 03/19,,,12534039.681203252 
 03/20,,,12534039.681203252 
 03/21,,,12534039.681203252 
 03/22,,,12534039.681203252 
 03/23,,,1745069.7584184723 
 03/24,,,1745069.7584184723 
 03/25,,,12534039.681203252 
 03/26,,,12534039.681203252 
 03/27,,,12534039.681203252 
 03/28,,,12534039.681203252 
 03/29,,,12534039.681203252 
 03/30,,,1745069.7584184723 
 03/31,1022156268.1779987,0.0,1745069.7584184723 
 04/01,,,12534039.681203252 
 04/02,,,12534039.681203252 
 04/03,,,12534039.681203252 
 04/04,,,12534039.681203252 
 04/05,,,12534039.681203252 
 04/06,,,1745069.7584184723 
 04/07,,,1745069.7584184723 
 04/08,,,12534039.681203252 
 04/09,,,12534039.681203252 
 04/10,,,12534039.681203252 
 04/11,,,12534039.681203252 
 04/12,,,12534039.681203252 
 04/13,,,1745069.7584184723 
 04/14,,,1745069.7584184723 
 04/15,,,12534039.681203252 
 04/16,,,12534039.681203252 
 04/17,,,12534039.681203252 
 04/18,,,12534039.681203252 
 04/19,,,12534039.681203252 
 04/20,,,1745069.7584184723 
 04/21,,,1745069.7584184723 
 04/22,,,12534039.681203252 
 04/23,,,12534039.681203252 
 04/24,,,12534039.681203252 
 04/25,,,12534039.681203252 
 04/26,,,12534039.681203252 
 04/27,,,1745069.7584184723 
 04/28,,,1745069.7584184723 
 04/29,,,12534039.681203252 
 04/30,457813330.79732126,394422.42292044946,12534039.681203252 
 05/01,,,12534039.681203252 
 05/02,,,12534039.681203252 
 05/03,,,12534039.681203252 
 05/04,,,1745069.7584184723 
 05/05,,,1745069.7584184723 
 05/06,,,12534039.681203252 
 05/07,,,12534039.681203252 
 05/08,,,12534039.681203252 
 05/09,,,12534039.681203252 
 05/10,,,12534039.681203252 
 05/11,,,1745069.7584184723 
 05/12,,,1745069.7584184723 
 05/13,,,12534039.681203252 
 05/14,,,12534039.681203252 
 05/15,,,12534039.681203252 
 05/16,,,12534039.681203252 
 05/17,,,12534039.681203252 
 05/18,,,1745069.7584184723 
 05/19,,,1745069.7584184723 
 05/20,,,12534039.681203252 
 05/21,,,12534039.681203252 
 05/22,,,12534039.681203252 
 05/23,,,12534039.681203252 
 05/24,,,12534039.681203252 
 05/25,,,1745069.7584184723 
 05/26,,,1745069.7584184723 
 05/27,,,12534039.681203252 
 05/28,,,12534039.681203252 
 05/29,,,12534039.681203252 
 05/30,,,12534039.681203252 
 05/31,39850365.52582073,172880936.3060463,12534039.681203252 
 06/01,,,1745069.7584184723 
 06/02,,,1745069.7584184723 
 06/03,,,12534039.681203252 
 06/04,,,12534039.681203252 
 06/05,,,12534039.681203252 
 06/06,,,12534039.681203252 
 06/07,,,12534039.681203252 
