Date/Time,Heating:EnergyTransfer [J](Monthly),Cooling:EnergyTransfer [J](Monthly),Electricity:Facility [J](Daily) 
 01/01,,,11678697.477788435 
 01/02,,,11678697.477788435 
 01/03,,,11678697.477788435 
 01/04,,,11678697.477788435 
 01/05,,,1541334.71408865 
 01/06,,,1541334.71408865 
 01/07,,,11678697.477788435 
 01/08,,,11678697.477788435 
 01/09,,,11678697.477788435 
 01/10,,,11678697.477788435 
 01/11,,,11678697.477788435 
 01/12,,,1541334.71408865 
 01/13,,,1541334.71408865 
 01/14,,,11678697.477788435 
 01/15,,,11678697.477788435 
 01/16,,,11678697.477788435 
 01/17,,,11678697.477788435 
 01/18,,,11678697.477788435 
 01/19,,,1541334.71408865 
 01/20,,,1541334.71408865 
 01/21,,,11678697.477788435 
 01/22,,,11678697.477788435 
 01/23,,,11678697.477788435 
 01/24,,,11678697.477788435 
 01/25,,,11678697.477788435 
 01/26,,,1541334.71408865 
 01/27,,,1541334.71408865 
 01/28,,,11678697.477788435 
 01/29,,,11678697.477788435 
 01/30,,,11678697.477788435 
 01/31,1973101741.117145,0.0,11678697.477788435 
 02/01,,,11678697.477788435 
 02/02,,,1541334.71408865 
 02/03,,,1541334.71408865 
 02/04,,,11678697.477788435 
 02/05,,,11678697.477788435 
 02/06,,,11678697.477788435 
 02/07,,,11678697.477788435 
 02/08,,,11678697.477788435 
 02/09,,,1541334.71408865 
 02/10,,,1541334.71408865 
 02/11,,,11678697.477788435 
 02/12,,,11678697.477788435 
 02/13,,,11678697.477788435 
 02/14,,,11678697.477788435 
 02/15,,,11678697.477788435 
 02/16,,,1541334.71408865 
 02/17,,,1541334.71408865 
 02/18,,,11678697.477788435 
 02/19,,,11678697.477788435 
 02/20,,,11678697.477788435 
 02/21,,,11678697.477788435 
 02/22,,,11678697.477788435 
 02/23,,,1541334.71408865 
 02/24,,,1541334.71408865 
 02/25,,,11678697.477788435 
 02/26,,,11678697.477788435 
 02/27,,,11678697.477788435 
 02/28,1318194007.009371,0.0,11678697.477788435 
 03/01,,,11678697.477788435 
 03/02,,,1541334.71408865 
 03/03,,,1541334.71408865 
 03/04,,,11678697.477788435 
 03/05,,,11678697.477788435 
 03/06,,,11678697.477788435 
 03/07,,,11678697.477788435 
 03/08,,,11678697.477788435 
 03/09,,,1541334.71408865 
 03/10,,,1541334.71408865 
 03/11,,,11678697.477788435 
 03/12,,,11678697.477788435 
 03/13,,,11678697.477788435 
 03/14,,,11678697.477788435 
 03/15,,,11678697.477788435 
 03/16,,,1541334.71408865 
 03/17,,,1541334.71408865 
 03/18,,,11678697.477788435 
 03/19,,,11678697.477788435 
 03/20,,,11678697.477788435 
 03/21,,,11678697.477788435 
 03/22,,,11678697.477788435 
 03/23,,,1541334.71408865 
 03/24,,,1541334.71408865 
 03/25,,,11678697.477788435 
 03/26,,,11678697.477788435 
 03/27,,,11678697.477788435 
 03/28,,,11678697.477788435 
 03/29,,,11678697.477788435 
 03/30,,,1541334.71408865 
 03/31,1024504787.7286243,0.0,1541334.71408865 
 04/01,,,11678697.477788435 
 04/02,,,11678697.477788435 
 04/03,,,11678697.477788435 
 04/04,,,11678697.477788435 
 04/05,,,11678697.477788435 
 04/06,,,1541334.71408865 
 04/07,,,1541334.71408865 
 04/08,,,11678697.477788435 
 04/09,,,11678697.477788435 
 04/10,,,11678697.477788435 
 04/11,,,11678697.477788435 
 04/12,,,11678697.477788435 
 04/13,,,1541334.71408865 
 04/14,,,1541334.71408865 
 04/15,,,11678697.477788435 
 04/16,,,11678697.477788435 
 04/17,,,11678697.477788435 
 04/18,,,11678697.477788435 
 04/19,,,11678697.477788435 
 04/20,,,1541334.71408865 
 04/21,,,1541334.71408865 
 04/22,,,11678697.477788435 
 04/23,,,11678697.477788435 
 04/24,,,11678697.477788435 
 04/25,,,11678697.477788435 
 04/26,,,11678697.477788435 
 04/27,,,1541334.71408865 
 04/28,,,1541334.71408865 
 04/29,,,11678697.477788435 
 04/30,454886411.64522034,303687.9030618408,11678697.477788435 
 05/01,,,11678697.477788435 
 05/02,,,11678697.477788435 
 05/03,,,11678697.477788435 
 05/04,,,1541334.71408865 
 05/05,,,1541334.71408865 
 05/06,,,11678697.477788435 
 05/07,,,11678697.477788435 
 05/08,,,11678697.477788435 
 05/09,,,11678697.477788435 
 05/10,,,11678697.477788435 
 05/11,,,1541334.71408865 
 05/12,,,1541334.71408865 
 05/13,,,11678697.477788435 
 05/14,,,11678697.477788435 
 05/15,,,11678697.477788435 
 05/16,,,11678697.477788435 
 05/17,,,11678697.477788435 
 05/18,,,1541334.71408865 
 05/19,,,1541334.71408865 
 05/20,,,11678697.477788435 
 05/21,,,11678697.477788435 
 05/22,,,11678697.477788435 
 05/23,,,11678697.477788435 
 05/24,,,11678697.477788435 
 05/25,,,1541334.71408865 
 05/26,,,1541334.71408865 
 05/27,,,11678697.477788435 
 05/28,,,11678697.477788435 
 05/29,,,11678697.477788435 
 05/30,,,11678697.477788435 
 05/31,26579518.13972371,137729211.06322333,11678697.477788435 
 06/01,,,1541334.71408865 
 06/02,,,1541334.71408865 
 06/03,,,11678697.477788435 
 06/04,,,11678697.477788435 
 06/05,,,11678697.477788435 
 06/06,,,11678697.477788435 
 06/07,,,11678697.477788435 
 06/08,,,1541334.71408865 
 06/09,,,1541334.71408865 
 06/10,,,11678697.477788435 
 06/11,,,11678697.477788435 
 06/12,,,11678697.477788435 
 06/13,,,11678697.477788435 
 06/14,,,11678697.477788435 
 06/15,,,1541334.71408865 
