Date/Time,Heating:EnergyTransfer [J](Monthly),Cooling:EnergyTransfer [J](Monthly),Electricity:Facility [J](Daily) 
 01/01,,,6640484.657192544 
 01/02,,,6640484.657192544 
 01/03,,,6640484.657192544 
 01/04,,,6640484.657192544 
 01/05,,,1469722.7383593344 
 01/06,,,1469722.7383593344 
 01/07,,,6640484.657192544 
 01/08,,,6640484.657192544 
 01/09,,,6640484.657192544 
 01/10,,,6640484.657192544 
 01/11,,,6640484.657192544 
 01/12,,,1469722.7383593344 
 01/13,,,1469722.7383593344 
 01/14,,,6640484.657192544 
 01/15,,,6640484.657192544 
 01/16,,,6640484.657192544 
 01/17,,,6640484.657192544 
 01/18,,,6640484.657192544 
 01/19,,,1469722.7383593344 
 01/20,,,1469722.7383593344 
 01/21,,,6640484.657192544 
 01/22,,,6640484.657192544 
 01/23,,,6640484.657192544 
 01/24,,,6640484.657192544 
 01/25,,,6640484.657192544 
 01/26,,,1469722.7383593344 
 01/27,,,1469722.7383593344 
 01/28,,,6640484.657192544 
 01/29,,,6640484.657192544 
 01/30,,,6640484.657192544 
 01/31,2290173205.908476,967422.2237696843,6640484.657192544 
 02/01,,,6640484.657192544 
 02/02,,,1469722.7383593344 
 02/03,,,1469722.7383593344 
 02/04,,,6640484.657192544 
 02/05,,,6640484.657192544 
 02/06,,,6640484.657192544 
 02/07,,,6640484.657192544 
 02/08,,,6640484.657192544 
 02/09,,,1469722.7383593344 
 02/10,,,1469722.7383593344 
 02/11,,,6640484.657192544 
 02/12,,,6640484.657192544 
 02/13,,,6640484.657192544 
 02/14,,,6640484.657192544 
 02/15,,,6640484.657192544 
 02/16,,,1469722.7383593344 
 02/17,,,1469722.7383593344 
 02/18,,,6640484.657192544 
 02/19,,,6640484.657192544 
 02/20,,,6640484.657192544 
 02/21,,,6640484.657192544 
 02/22,,,6640484.657192544 
 02/23,,,1469722.7383593344 
 02/24,,,1469722.7383593344 
 02/25,,,6640484.657192544 
 02/26,,,6640484.657192544 
 02/27,,,6640484.657192544 
 02/28,1581737903.766496,4098280.369958948,6640484.657192544 
 03/01,,,6640484.657192544 
 03/02,,,1469722.7383593344 
 03/03,,,1469722.7383593344 
 03/04,,,6640484.657192544 
 03/05,,,6640484.657192544 
 03/06,,,6640484.657192544 
 03/07,,,6640484.657192544 
 03/08,,,6640484.657192544 
 03/09,,,1469722.7383593344 
 03/10,,,1469722.7383593344 
 03/11,,,6640484.657192544 
 03/12,,,6640484.657192544 
 03/13,,,6640484.657192544 
 03/14,,,6640484.657192544 
 03/15,,,6640484.657192544 
 03/16,,,1469722.7383593344 
 03/17,,,1469722.7383593344 
 03/18,,,6640484.657192544 
 03/19,,,6640484.657192544 
 03/20,,,6640484.657192544 
 03/21,,,6640484.657192544 
 03/22,,,6640484.657192544 
 03/23,,,1469722.7383593344 
 03/24,,,1469722.7383593344 
 03/25,,,6640484.657192544 
 03/26,,,6640484.657192544 
 03/27,,,6640484.657192544 
 03/28,,,6640484.657192544 
 03/29,,,6640484.657192544 
 03/30,,,1469722.7383593344 
 03/31,1438793786.1925457,1911481.9504932798,1469722.7383593344 
 04/01,,,6640484.657192544 
 04/02,,,6640484.657192544 
 04/03,,,6640484.657192544 
 04/04,,,6640484.657192544 
 04/05,,,6640484.657192544 
 04/06,,,1469722.7383593344 
 04/07,,,1469722.7383593344 
 04/08,,,6640484.657192544 
 04/09,,,6640484.657192544 
 04/10,,,6640484.657192544 
 04/11,,,6640484.657192544 
 04/12,,,6640484.657192544 
 04/13,,,1469722.7383593344 
 04/14,,,1469722.7383593344 
 04/15,,,6640484.657192544 
 04/16,,,6640484.657192544 
 04/17,,,6640484.657192544 
 04/18,,,6640484.657192544 
 04/19,,,6640484.657192544 
 04/20,,,1469722.7383593344 
 04/21,,,1469722.7383593344 
 04/22,,,6640484.657192544 
 04/23,,,6640484.657192544 
 04/24,,,6640484.657192544 
 04/25,,,6640484.657192544 
 04/26,,,6640484.657192544 
 04/27,,,1469722.7383593344 
 04/28,,,1469722.7383593344 
 04/29,,,6640484.657192544 
 04/30,698828414.2997038,24807766.826862153,6640484.657192544 
 05/01,,,6640484.657192544 
 05/02,,,6640484.657192544 
 05/03,,,6640484.657192544 
 05/04,,,1469722.7383593344 
 05/05,,,1469722.7383593344 
 05/06,,,6640484.657192544 
 05/07,,,6640484.657192544 
 05/08,,,6640484.657192544 
 05/09,,,6640484.657192544 
 05/10,,,6640484.657192544 
 05/11,,,1469722.7383593344 
 05/12,,,1469722.7383593344 
 05/13,,,6640484.657192544 
 05/14,,,6640484.657192544 
 05/15,,,6640484.657192544 
 05/16,,,6640484.657192544 
 05/17,,,6640484.657192544 
 05/18,,,1469722.7383593344 
 05/19,,,1469722.7383593344 
 05/20,,,6640484.657192544 
 05/21,,,6640484.657192544 
 05/22,,,6640484.657192544 
 05/23,,,6640484.657192544 
 05/24,,,6640484.657192544 
 05/25,,,1469722.7383593344 
 05/26,,,1469722.7383593344 
 05/27,,,6640484.657192544 
 05/28,,,6640484.657192544 
 05/29,,,6640484.657192544 
 05/30,,,6640484.657192544 
 05/31,58962341.941538416,177813325.29299015,6640484.657192544 
 06/01,,,1469722.7383593344 
 06/02,,,1469722.7383593344 
 06/03,,,6640484.657192544 
 06/04,,,6640484.657192544 
 06/05,,,6640484.657192544 
 06/06,,,6640484.657192544 
 06/07,,,6640484.657192544 
 06/08,,,1469722.7383593344 
 06/09,,,1469722.7383593344 
 06/10,,,6640484.657192544 
 06/11,,,6640484.657192544 
 06/12,,,6640484.657192544 
 06/13,,,6640484.657192544 
 06/14,,,6640484.657192544 
 06/15,,,1469722.7383593344 
 06/16,,,1469722.7383593344 
 06/17,,,6640484.657192544 
 06/18,,,6640484.657192544 
 06/19,,,6640484.657192544 
 06/20,,,6640484.657192544 
 06/21,,,6640484.657192544 
 06/22,,,1469722.7383593344 
 06/23,,,1469722.7383593344 
 06/24,,,6640484.657192544 
 06/25,,,6640484.657192544 
 06/26,,,6640484.657192544 
 06/27,,,6640484.657192544 
 06/28,,,6640484.657192544 
 06/29,,,1469722.7383593344 
 06/30,4248364.269611274,416805426.7475286,1469722.7383593344 
 07/01,,,6640484.657192544 
 07/02,,,6640484.657192544 
