Date/Time,Heating:EnergyTransfer [J](Monthly),Cooling:EnergyTransfer [J](Monthly),Electricity:Facility [J](Daily) 
 01/01,,,9802492.365011413 
 01/02,,,9802492.365011413 
 01/03,,,9802492.365011413 
 01/04,,,9802492.365011413 
 01/05,,,1433808.4892319625 
 01/06,,,1433808.4892319625 
 01/07,,,9802492.365011413 
 01/08,,,9802492.365011413 
 01/09,,,9802492.365011413 
 01/10,,,9802492.365011413 
 01/11,,,9802492.365011413 
 01/12,,,1433808.4892319625 
 01/13,,,1433808.4892319625 
 01/14,,,9802492.365011413 
 01/15,,,9802492.365011413 
 01/16,,,9802492.365011413 
 01/17,,,9802492.365011413 
 01/18,,,9802492.365011413 
 01/19,,,1433808.4892319625 
 01/20,,,1433808.4892319625 
 01/21,,,9802492.365011413 
 01/22,,,9802492.365011413 
 01/23,,,9802492.365011413 
 01/24,,,9802492.365011413 
 01/25,,,9802492.365011413 
 01/26,,,1433808.4892319625 
 01/27,,,1433808.4892319625 
 01/28,,,9802492.365011413 
 01/29,,,9802492.365011413 
 01/30,,,9802492.365011413 
 01/31,1785657142.6274636,0.0,9802492.365011413 
 02/01,,,9802492.365011413 
 02/02,,,1433808.4892319625 
 02/03,,,1433808.4892319625 
 02/04,,,9802492.365011413 
 02/05,,,9802492.365011413 
 02/06,,,9802492.365011413 
 02/07,,,9802492.365011413 
 02/08,,,9802492.365011413 
 02/09,,,1433808.4892319625 
 02/10,,,1433808.4892319625 
 02/11,,,9802492.365011413 
 02/12,,,9802492.365011413 
 02/13,,,9802492.365011413 
 02/14,,,9802492.365011413 
 02/15,,,9802492.365011413 
 02/16,,,1433808.4892319625 
 02/17,,,1433808.4892319625 
 02/18,,,9802492.365011413 
 02/19,,,9802492.365011413 
 02/20,,,9802492.365011413 
 02/21,,,9802492.365011413 
 02/22,,,9802492.365011413 
 02/23,,,1433808.4892319625 
 02/24,,,1433808.4892319625 
 02/25,,,9802492.365011413 
 02/26,,,9802492.365011413 
 02/27,,,9802492.365011413 
 02/28,1181499421.1106434,0.0,9802492.365011413 
 03/01,,,9802492.365011413 
 03/02,,,1433808.4892319625 
 03/03,,,1433808.4892319625 
 03/04,,,9802492.365011413 
 03/05,,,9802492.365011413 
 03/06,,,9802492.365011413 
 03/07,,,9802492.365011413 
 03/08,,,9802492.365011413 
 03/09,,,1433808.4892319625 
 03/10,,,1433808.4892319625 
 03/11,,,9802492.365011413 
 03/12,,,9802492.365011413 
 03/13,,,9802492.365011413 
 03/14,,,9802492.365011413 
 03/15,,,9802492.365011413 
 03/16,,,1433808.4892319625 
 03/17,,,1433808.4892319625 
 03/18,,,9802492.365011413 
 03/19,,,9802492.365011413 
 03/20,,,9802492.365011413 
 03/21,,,9802492.365011413 
 03/22,,,9802492.365011413 
 03/23,,,1433808.4892319625 
 03/24,,,1433808.4892319625 
 03/25,,,9802492.365011413 
 03/26,,,9802492.365011413 
 03/27,,,9802492.365011413 
 03/28,,,9802492.365011413 
 03/29,,,9802492.365011413 
 03/30,,,1433808.4892319625 
 03/31,914555188.6430558,0.0,1433808.4892319625 
 04/01,,,9802492.365011413 
 04/02,,,9802492.365011413 
 04/03,,,9802492.365011413 
 04/04,,,9802492.365011413 
 04/05,,,9802492.365011413 
 04/06,,,1433808.4892319625 
 04/07,,,1433808.4892319625 
 04/08,,,9802492.365011413 
 04/09,,,9802492.365011413 
 04/10,,,9802492.365011413 
 04/11,,,9802492.365011413 
 04/12,,,9802492.365011413 
 04/13,,,1433808.4892319625 
 04/14,,,1433808.4892319625 
 04/15,,,9802492.365011413 
 04/16,,,9802492.365011413 
 04/17,,,9802492.365011413 
 04/18,,,9802492.365011413 
 04/19,,,9802492.365011413 
 04/20,,,1433808.4892319625 
 04/21,,,1433808.4892319625 
 04/22,,,9802492.365011413 
 04/23,,,9802492.365011413 
 04/24,,,9802492.365011413 
 04/25,,,9802492.365011413 
 04/26,,,9802492.365011413 
 04/27,,,1433808.4892319625 
 04/28,,,1433808.4892319625 
 04/29,,,9802492.365011413 
 04/30,406430093.5225353,981363.6586694733,9802492.365011413 
 05/01,,,9802492.365011413 
 05/02,,,9802492.365011413 
 05/03,,,9802492.365011413 
 05/04,,,1433808.4892319625 
 05/05,,,1433808.4892319625 
 05/06,,,9802492.365011413 
 05/07,,,9802492.365011413 
 05/08,,,9802492.365011413 
 05/09,,,9802492.365011413 
 05/10,,,9802492.365011413 
 05/11,,,1433808.4892319625 
 05/12,,,1433808.4892319625 
 05/13,,,9802492.365011413 
 05/14,,,9802492.365011413 
 05/15,,,9802492.365011413 
 05/16,,,9802492.365011413 
 05/17,,,9802492.365011413 
 05/18,,,1433808.4892319625 
 05/19,,,1433808.4892319625 
 05/20,,,9802492.365011413 
 05/21,,,9802492.365011413 
 05/22,,,9802492.365011413 
 05/23,,,9802492.365011413 
 05/24,,,9802492.365011413 
 05/25,,,1433808.4892319625 
 05/26,,,1433808.4892319625 
 05/27,,,9802492.365011413 
 05/28,,,9802492.365011413 
 05/29,,,9802492.365011413 
 05/30,,,9802492.365011413 
 05/31,28545827.4828038,134946021.81089282,9802492.365011413 
 06/01,,,1433808.4892319625 
 06/02,,,1433808.4892319625 
 06/03,,,9802492.365011413 
 06/04,,,9802492.365011413 
 06/05,,,9802492.365011413 
 06/06,,,9802492.365011413 
