Date/Time,Heating:EnergyTransfer [J](Monthly),Cooling:EnergyTransfer [J](Monthly),Electricity:Facility [J](Daily) 
 06/16,,,1651201.0164964523 
 06/17,,,9048748.208560007 
 06/18,,,9048748.208560007 
 06/19,,,9048748.208560007 
 06/20,,,9048748.208560007 
 06/21,,,9048748.208560007 
 06/22,,,1651201.0164964523 
 06/23,,,1651201.0164964523 
 06/24,,,9048748.208560007 
 06/25,,,9048748.208560007 
 06/26,,,9048748.208560007 
 06/27,,,9048748.208560007 
 06/28,,,9048748.208560007 
 06/29,,,1651201.0164964523 
 06/30,3683070.71204726,526177543.83768636,1651201.0164964523 
 07/01,,,9048748.208560007 
 07/02,,,9048748.208560007 
 07/03,,,9048748.208560007 
 07/04,,,9048748.208560007 
 07/05,,,9048748.208560007 
 07/06,,,1651201.0164964523 
 07/07,,,1651201.0164964523 
 07/08,,,9048748.208560007 
 07/09,,,9048748.208560007 
 07/10,,,9048748.208560007 
 07/11,,,9048748.208560007 
 07/12,,,9048748.208560007 
 07/13,,,1651201.0164964523 
 07/14,,,1651201.0164964523 
 07/15,,,9048748.208560007 
 07/16,,,9048748.208560007 
 07/17,,,9048748.208560007 
 07/18,,,9048748.208560007 
 07/19,,,9048748.208560007 
 07/20,,,1651201.0164964523 
 07/21,,,1651201.0164964523 
 07/22,,,9048748.208560007 
 07/23,,,9048748.208560007 
 07/24,,,9048748.208560007 
 07/25,,,9048748.208560007 
 07/26,,,9048748.208560007 
 07/27,,,1651201.0164964523 
 07/28,,,1651201.0164964523 
 07/29,,,9048748.208560007 
 07/30,,,9048748.208560007 
 07/31,0.0,743526690.4825718,9048748.208560007 
 08/01,,,9048748.208560007 
 08/02,,,9048748.208560007 
 08/03,,,1651201.0164964523 
 08/04,,,1651201.0164964523 
 08/05,,,9048748.208560007 
 08/06,,,9048748.208560007 
 08/07,,,9048748.208560007 
 08/08,,,9048748.208560007 
 08/09,,,9048748.208560007 
 08/10,,,1651201.0164964523 
 08/11,,,1651201.0164964523 
 08/12,,,9048748.208560007 
 08/13,,,9048748.208560007 
 08/14,,,9048748.208560007 
 08/15,,,9048748.208560007 
 08/16,,,9048748.208560007 
 08/17,,,1651201.0164964523 
 08/18,,,1651201.0164964523 
 08/19,,,9048748.208560007 
 08/20,,,9048748.208560007 
 08/21,,,9048748.208560007 
 08/22,,,9048748.208560007 
 08/23,,,9048748.208560007 
 08/24,,,1651201.0164964523 
 08/25,,,1651201.0164964523 
 08/26,,,9048748.208560007 
 08/27,,,9048748.208560007 
 08/28,,,9048748.208560007 
 08/29,,,9048748.208560007 
 08/30,,,9048748.208560007 
 08/31,0.0,615036701.7608625,1651201.0164964523 
 09/01,,,1651201.0164964523 
 09/02,,,9048748.208560007 
 09/03,,,9048748.208560007 
 09/04,,,9048748.208560007 
 09/05,,,9048748.208560007 
 09/06,,,9048748.208560007 
 09/07,,,1651201.0164964523 
 09/08,,,1651201.0164964523 
 09/09,,,9048748.208560007 
 09/10,,,9048748.208560007 
 09/11,,,9048748.208560007 
 09/12,,,9048748.208560007 
 09/13,,,9048748.208560007 
 09/14,,,1651201.0164964523 
 09/15,,,1651201.0164964523 
 09/16,,,9048748.208560007 
 09/17,,,9048748.208560007 
 09/18,,,9048748.208560007 
 09/19,,,9048748.208560007 
 09/20,,,9048748.208560007 
 09/21,,,1651201.0164964523 
 09/22,,,1651201.0164964523 
 09/23,,,9048748.208560007 
 09/24,,,9048748.208560007 
 09/25,,,9048748.208560007 
 09/26,,,9048748.208560007 
 09/27,,,9048748.208560007 
 09/28,,,1651201.0164964523 
 09/29,,,1651201.0164964523 
 09/30,63972758.81947702,182918639.8051669,9048748.208560007 
 10/01,,,9048748.208560007 
 10/02,,,9048748.208560007 
 10/03,,,9048748.208560007 
 10/04,,,9048748.208560007 
 10/05,,,1651201.0164964523 
 10/06,,,1651201.0164964523 
 10/07,,,9048748.208560007 
 10/08,,,9048748.208560007 
 10/09,,,9048748.208560007 
 10/10,,,9048748.208560007 
 10/11,,,9048748.208560007 
 10/12,,,1651201.0164964523 
 10/13,,,1651201.0164964523 
 10/14,,,9048748.208560007 
 10/15,,,9048748.208560007 
 10/16,,,9048748.208560007 
 10/17,,,9048748.208560007 
 10/18,,,9048748.208560007 
 10/19,,,1651201.0164964523 
 10/20,,,1651201.0164964523 
 10/21,,,9048748.208560007 
 10/22,,,9048748.208560007 
 10/23,,,9048748.208560007 
 10/24,,,9048748.208560007 
 10/25,,,9048748.208560007 
 10/26,,,1651201.0164964523 
 10/27,,,1651201.0164964523 
 10/28,,,9048748.208560007 
 10/29,,,9048748.208560007 
 10/30,,,9048748.208560007 
 10/31,505499604.85243934,11956869.847159289,9048748.208560007 
 11/01,,,9048748.208560007 
 11/02,,,1651201.0164964523 
 11/03,,,1651201.0164964523 
 11/04,,,9048748.208560007 
 11/05,,,9048748.208560007 
 11/06,,,9048748.208560007 
 11/07,,,9048748.208560007 
 11/08,,,9048748.208560007 
 11/09,,,1651201.0164964523 
 11/10,,,1651201.0164964523 
 11/11,,,9048748.208560007 
 11/12,,,9048748.208560007 
 11/13,,,9048748.208560007 
 11/14,,,9048748.208560007 
 11/15,,,9048748.208560007 
 11/16,,,1651201.0164964523 
 11/17,,,1651201.0164964523 
 11/18,,,9048748.208560007 
 11/19,,,9048748.208560007 
 11/20,,,9048748.208560007 
 11/21,,,9048748.208560007 
 11/22,,,9048748.208560007 
 11/23,,,1651201.0164964523 
 11/24,,,1651201.0164964523 
 11/25,,,9048748.208560007 
 11/26,,,9048748.208560007 
 11/27,,,9048748.208560007 
 11/28,,,9048748.208560007 
 11/29,,,9048748.208560007 
 11/30,1147019602.5270867,1950817.3540097347,1651201.0164964523 
 12/01,,,1651201.0164964523 
 12/02,,,9048748.208560007 
 12/03,,,9048748.208560007 
 12/04,,,9048748.208560007 
 12/05,,,9048748.208560007 
 12/06,,,9048748.208560007 
 12/07,,,1651201.0164964523 
 12/08,,,1651201.0164964523 
 12/09,,,9048748.208560007 
 12/10,,,9048748.208560007 
 12/11,,,9048748.208560007 
 12/12,,,9048748.208560007 
 12/13,,,9048748.208560007 
 12/14,,,1651201.0164964523 
 12/15,,,1651201.0164964523 
 12/16,,,9048748.208560007 
 12/17,,,9048748.208560007 
 12/18,,,9048748.208560007 
 12/19,,,9048748.208560007 
 12/20,,,9048748.208560007 
 12/21,,,1651201.0164964523 
 12/22,,,1651201.0164964523 
 12/23,,,9048748.208560007 
 12/24,,,9048748.208560007 
 12/25,,,9048748.208560007 
 12/26,,,9048748.208560007 
 12/27,,,9048748.208560007 
 12/28,,,1651201.0164964523 
 12/29,,,1651201.0164964523 
 12/30,,,9048748.208560007 
 12/31,1720118553.809285,0.0,9048748.208560007 
