Date/Time,Heating:EnergyTransfer [J](Monthly),Cooling:EnergyTransfer [J](Monthly),Electricity:Facility [J](Daily) 
 01/01,,,5068534.840482269 
 01/02,,,5068534.840482269 
 01/03,,,5068534.840482269 
 01/04,,,5068534.840482269 
 01/05,,,6807824.092502192 
 01/06,,,6807824.092502192 
 01/07,,,5068534.840482269 
 01/08,,,5068534.840482269 
 01/09,,,5068534.840482269 
 01/10,,,5068534.840482269 
 01/11,,,5068534.840482269 
 01/12,,,6807824.092502192 
 01/13,,,6807824.092502192 
 01/14,,,5068534.840482269 
 01/15,,,5068534.840482269 
 01/16,,,5068534.840482269 
 01/17,,,5068534.840482269 
 01/18,,,5068534.840482269 
 01/19,,,6807824.092502192 
 01/20,,,6807824.092502192 
 01/21,,,5068534.840482269 
 01/22,,,5068534.840482269 
 01/23,,,5068534.840482269 
 01/24,,,5068534.840482269 
 01/25,,,5068534.840482269 
 01/26,,,6807824.092502192 
 01/27,,,6807824.092502192 
 01/28,,,5068534.840482269 
 01/29,,,5068534.840482269 
 01/30,,,5068534.840482269 
 01/31,3907795971.0956306,41277936.54566431,5068534.840482269 
 02/01,,,5068534.840482269 
 02/02,,,6807824.092502192 
 02/03,,,6807824.092502192 
 02/04,,,5068534.840482269 
 02/05,,,5068534.840482269 
 02/06,,,5068534.840482269 
 02/07,,,5068534.840482269 
 02/08,,,5068534.840482269 
 02/09,,,6807824.092502192 
 02/10,,,6807824.092502192 
 02/11,,,5068534.840482269 
 02/12,,,5068534.840482269 
 02/13,,,5068534.840482269 
 02/14,,,5068534.840482269 
 02/15,,,5068534.840482269 
 02/16,,,6807824.092502192 
 02/17,,,6807824.092502192 
 02/18,,,5068534.840482269 
 02/19,,,5068534.840482269 
 02/20,,,5068534.840482269 
 02/21,,,5068534.840482269 
 02/22,,,5068534.840482269 
 02/23,,,6807824.092502192 
 02/24,,,6807824.092502192 
 02/25,,,5068534.840482269 
 02/26,,,5068534.840482269 
 02/27,,,5068534.840482269 
 02/28,2955232097.1537557,56237639.894765764,5068534.840482269 
 03/01,,,5068534.840482269 
 03/02,,,6807824.092502192 
 03/03,,,6807824.092502192 
 03/04,,,5068534.840482269 
 03/05,,,5068534.840482269 
 03/06,,,5068534.840482269 
 03/07,,,5068534.840482269 
 03/08,,,5068534.840482269 
 03/09,,,6807824.092502192 
 03/10,,,6807824.092502192 
 03/11,,,5068534.840482269 
 03/12,,,5068534.840482269 
 03/13,,,5068534.840482269 
 03/14,,,5068534.840482269 
 03/15,,,5068534.840482269 
 03/16,,,6807824.092502192 
