Date/Time,Heating:EnergyTransfer [J](Monthly),Cooling:EnergyTransfer [J](Monthly),Electricity:Facility [J](Daily) 
 09/14,,,1617718.1485002404 
 09/15,,,1617718.1485002404 
 09/16,,,10450460.807684176 
 09/17,,,10450460.807684176 
 09/18,,,10450460.807684176 
 09/19,,,10450460.807684176 
 09/20,,,10450460.807684176 
 09/21,,,1617718.1485002404 
 09/22,,,1617718.1485002404 
 09/23,,,10450460.807684176 
 09/24,,,10450460.807684176 
 09/25,,,10450460.807684176 
 09/26,,,10450460.807684176 
 09/27,,,10450460.807684176 
 09/28,,,1617718.1485002404 
 09/29,,,1617718.1485002404 
 09/30,35413839.28505225,64484455.76588975,10450460.807684176 
 10/01,,,10450460.807684176 
 10/02,,,10450460.807684176 
 10/03,,,10450460.807684176 
 10/04,,,10450460.807684176 
 10/05,,,1617718.1485002404 
 10/06,,,1617718.1485002404 
 10/07,,,10450460.807684176 
 10/08,,,10450460.807684176 
 10/09,,,10450460.807684176 
 10/10,,,10450460.807684176 
 10/11,,,10450460.807684176 
 10/12,,,1617718.1485002404 
 10/13,,,1617718.1485002404 
 10/14,,,10450460.807684176 
 10/15,,,10450460.807684176 
 10/16,,,10450460.807684176 
 10/17,,,10450460.807684176 
 10/18,,,10450460.807684176 
 10/19,,,1617718.1485002404 
 10/20,,,1617718.1485002404 
 10/21,,,10450460.807684176 
 10/22,,,10450460.807684176 
 10/23,,,10450460.807684176 
 10/24,,,10450460.807684176 
 10/25,,,10450460.807684176 
 10/26,,,1617718.1485002404 
 10/27,,,1617718.1485002404 
 10/28,,,10450460.807684176 
 10/29,,,10450460.807684176 
 10/30,,,10450460.807684176 
 10/31,465159573.88733083,0.0,10450460.807684176 
 11/01,,,10450460.807684176 
 11/02,,,1617718.1485002404 
 11/03,,,1617718.1485002404 
 11/04,,,10450460.807684176 
 11/05,,,10450460.807684176 
 11/06,,,10450460.807684176 
 11/07,,,10450460.807684176 
 11/08,,,10450460.807684176 
 11/09,,,1617718.1485002404 
 11/10,,,1617718.1485002404 
 11/11,,,10450460.807684176 
 11/12,,,10450460.807684176 
 11/13,,,10450460.807684176 
 11/14,,,10450460.807684176 
 11/15,,,10450460.807684176 
 11/16,,,1617718.1485002404 
 11/17,,,1617718.1485002404 
 11/18,,,10450460.807684176 
 11/19,,,10450460.807684176 
 11/20,,,10450460.807684176 
 11/21,,,10450460.807684176 
 11/22,,,10450460.807684176 
 11/23,,,1617718.1485002404 
 11/24,,,1617718.1485002404 
 11/25,,,10450460.807684176 
 11/26,,,10450460.807684176 
 11/27,,,10450460.807684176 
 11/28,,,10450460.807684176 
 11/29,,,10450460.807684176 
 11/30,994333298.387124,0.0,1617718.1485002404 
 12/01,,,1617718.1485002404 
 12/02,,,10450460.807684176 
 12/03,,,10450460.807684176 
 12/04,,,10450460.807684176 
 12/05,,,10450460.807684176 
 12/06,,,10450460.807684176 
 12/07,,,1617718.1485002404 
 12/08,,,1617718.1485002404 
 12/09,,,10450460.807684176 
 12/10,,,10450460.807684176 
 12/11,,,10450460.807684176 
 12/12,,,10450460.807684176 
 12/13,,,10450460.807684176 
 12/14,,,1617718.1485002404 
 12/15,,,1617718.1485002404 
 12/16,,,10450460.807684176 
 12/17,,,10450460.807684176 
 12/18,,,10450460.807684176 
 12/19,,,10450460.807684176 
 12/20,,,10450460.807684176 
 12/21,,,1617718.1485002404 
 12/22,,,1617718.1485002404 
 12/23,,,10450460.807684176 
 12/24,,,10450460.807684176 
 12/25,,,10450460.807684176 
 12/26,,,10450460.807684176 
 12/27,,,10450460.807684176 
 12/28,,,1617718.1485002404 
 12/29,,,1617718.1485002404 
 12/30,,,10450460.807684176 
 12/31,1738831416.012421,0.0,10450460.807684176 
