Date/Time,Heating:EnergyTransfer [J](Monthly),Cooling:EnergyTransfer [J](Monthly),Electricity:Facility [J](Daily) 
 01/01,,,3878675.3397187567 
 01/02,,,3878675.3397187567 
 01/03,,,3878675.3397187567 
 01/04,,,3878675.3397187567 
 01/05,,,5209659.25178863 
 01/06,,,5209659.25178863 
 01/07,,,3878675.3397187567 
 01/08,,,3878675.3397187567 
 01/09,,,3878675.3397187567 
 01/10,,,3878675.3397187567 
 01/11,,,3878675.3397187567 
 01/12,,,5209659.25178863 
 01/13,,,5209659.25178863 
 01/14,,,3878675.3397187567 
 01/15,,,3878675.3397187567 
 01/16,,,3878675.3397187567 
 01/17,,,3878675.3397187567 
 01/18,,,3878675.3397187567 
 01/19,,,5209659.25178863 
 01/20,,,5209659.25178863 
 01/21,,,3878675.3397187567 
 01/22,,,3878675.3397187567 
 01/23,,,3878675.3397187567 
 01/24,,,3878675.3397187567 
 01/25,,,3878675.3397187567 
 01/26,,,5209659.25178863 
 01/27,,,5209659.25178863 
 01/28,,,3878675.3397187567 
 01/29,,,3878675.3397187567 
 01/30,,,3878675.3397187567 
 01/31,4086344970.817566,56989083.67247666,3878675.3397187567 
 02/01,,,3878675.3397187567 
 02/02,,,5209659.25178863 
 02/03,,,5209659.25178863 
 02/04,,,3878675.3397187567 
 02/05,,,3878675.3397187567 
 02/06,,,3878675.3397187567 
 02/07,,,3878675.3397187567 
 02/08,,,3878675.3397187567 
 02/09,,,5209659.25178863 
 02/10,,,5209659.25178863 
 02/11,,,3878675.3397187567 
 02/12,,,3878675.3397187567 
 02/13,,,3878675.3397187567 
 02/14,,,3878675.3397187567 
 02/15,,,3878675.3397187567 
 02/16,,,5209659.25178863 
 02/17,,,5209659.25178863 
 02/18,,,3878675.3397187567 
 02/19,,,3878675.3397187567 
 02/20,,,3878675.3397187567 
 02/21,,,3878675.3397187567 
 02/22,,,3878675.3397187567 
 02/23,,,5209659.25178863 
 02/24,,,5209659.25178863 
 02/25,,,3878675.3397187567 
 02/26,,,3878675.3397187567 
 02/27,,,3878675.3397187567 
 02/28,3074737043.512207,77798134.42964053,3878675.3397187567 
 03/01,,,3878675.3397187567 
 03/02,,,5209659.25178863 
 03/03,,,5209659.25178863 
 03/04,,,3878675.3397187567 
 03/05,,,3878675.3397187567 
 03/06,,,3878675.3397187567 
 03/07,,,3878675.3397187567 
 03/08,,,3878675.3397187567 
 03/09,,,5209659.25178863 
 03/10,,,5209659.25178863 
 03/11,,,3878675.3397187567 
 03/12,,,3878675.3397187567 
 03/13,,,3878675.3397187567 
 03/14,,,3878675.3397187567 
 03/15,,,3878675.3397187567 
 03/16,,,5209659.25178863 
 03/17,,,5209659.25178863 
 03/18,,,3878675.3397187567 
 03/19,,,3878675.3397187567 
