Date/Time,Heating:EnergyTransfer [J](Monthly),Cooling:EnergyTransfer [J](Monthly),Electricity:Facility [J](Daily) 
 01/01,,,7355942.154005674 
 01/02,,,7355942.154005674 
 01/03,,,7355942.154005674 
 01/04,,,7355942.154005674 
 01/05,,,1484201.0692508633 
 01/06,,,1484201.0692508633 
 01/07,,,7355942.154005674 
 01/08,,,7355942.154005674 
 01/09,,,7355942.154005674 
 01/10,,,7355942.154005674 
 01/11,,,7355942.154005674 
 01/12,,,1484201.0692508633 
 01/13,,,1484201.0692508633 
 01/14,,,7355942.154005674 
 01/15,,,7355942.154005674 
 01/16,,,7355942.154005674 
 01/17,,,7355942.154005674 
 01/18,,,7355942.154005674 
 01/19,,,1484201.0692508633 
 01/20,,,1484201.0692508633 
 01/21,,,7355942.154005674 
 01/22,,,7355942.154005674 
 01/23,,,7355942.154005674 
 01/24,,,7355942.154005674 
 01/25,,,7355942.154005674 
 01/26,,,1484201.0692508633 
 01/27,,,1484201.0692508633 
 01/28,,,7355942.154005674 
 01/29,,,7355942.154005674 
 01/30,,,7355942.154005674 
 01/31,2064749895.4739103,10865361.33248833,7355942.154005674 
 02/01,,,7355942.154005674 
 02/02,,,1484201.0692508633 
 02/03,,,1484201.0692508633 
 02/04,,,7355942.154005674 
 02/05,,,7355942.154005674 
 02/06,,,7355942.154005674 
 02/07,,,7355942.154005674 
 02/08,,,7355942.154005674 
 02/09,,,1484201.0692508633 
 02/10,,,1484201.0692508633 
 02/11,,,7355942.154005674 
 02/12,,,7355942.154005674 
 02/13,,,7355942.154005674 
 02/14,,,7355942.154005674 
 02/15,,,7355942.154005674 
 02/16,,,1484201.0692508633 
 02/17,,,1484201.0692508633 
 02/18,,,7355942.154005674 
 02/19,,,7355942.154005674 
 02/20,,,7355942.154005674 
 02/21,,,7355942.154005674 
 02/22,,,7355942.154005674 
 02/23,,,1484201.0692508633 
 02/24,,,1484201.0692508633 
 02/25,,,7355942.154005674 
 02/26,,,7355942.154005674 
 02/27,,,7355942.154005674 
 02/28,1391509358.10127,22731782.329202402,7355942.154005674 
 03/01,,,7355942.154005674 
 03/02,,,1484201.0692508633 
 03/03,,,1484201.0692508633 
 03/04,,,7355942.154005674 
 03/05,,,7355942.154005674 
 03/06,,,7355942.154005674 
 03/07,,,7355942.154005674 
 03/08,,,7355942.154005674 
 03/09,,,1484201.0692508633 
 03/10,,,1484201.0692508633 
 03/11,,,7355942.154005674 
 03/12,,,7355942.154005674 
 03/13,,,7355942.154005674 
 03/14,,,7355942.154005674 
 03/15,,,7355942.154005674 
 03/16,,,1484201.0692508633 
 03/17,,,1484201.0692508633 
 03/18,,,7355942.154005674 
 03/19,,,7355942.154005674 
 03/20,,,7355942.154005674 
 03/21,,,7355942.154005674 
 03/22,,,7355942.154005674 
 03/23,,,1484201.0692508633 
 03/24,,,1484201.0692508633 
 03/25,,,7355942.154005674 
 03/26,,,7355942.154005674 
 03/27,,,7355942.154005674 
 03/28,,,7355942.154005674 
 03/29,,,7355942.154005674 
 03/30,,,1484201.0692508633 
 03/31,1233957721.1003158,14639543.767671809,1484201.0692508633 
 04/01,,,7355942.154005674 
 04/02,,,7355942.154005674 
 04/03,,,7355942.154005674 
 04/04,,,7355942.154005674 
 04/05,,,7355942.154005674 
 04/06,,,1484201.0692508633 
 04/07,,,1484201.0692508633 
 04/08,,,7355942.154005674 
 04/09,,,7355942.154005674 
 04/10,,,7355942.154005674 
 04/11,,,7355942.154005674 
 04/12,,,7355942.154005674 
 04/13,,,1484201.0692508633 
 04/14,,,1484201.0692508633 
 04/15,,,7355942.154005674 
 04/16,,,7355942.154005674 
 04/17,,,7355942.154005674 
 04/18,,,7355942.154005674 
 04/19,,,7355942.154005674 
 04/20,,,1484201.0692508633 
 04/21,,,1484201.0692508633 
 04/22,,,7355942.154005674 
 04/23,,,7355942.154005674 
 04/24,,,7355942.154005674 
 04/25,,,7355942.154005674 
 04/26,,,7355942.154005674 
 04/27,,,1484201.0692508633 
 04/28,,,1484201.0692508633 
 04/29,,,7355942.154005674 
 04/30,549456621.6342328,114637942.68944387,7355942.154005674 
 05/01,,,7355942.154005674 
 05/02,,,7355942.154005674 
 05/03,,,7355942.154005674 
 05/04,,,1484201.0692508633 
 05/05,,,1484201.0692508633 
 05/06,,,7355942.154005674 
 05/07,,,7355942.154005674 
 05/08,,,7355942.154005674 
 05/09,,,7355942.154005674 
 05/10,,,7355942.154005674 
 05/11,,,1484201.0692508633 
 05/12,,,1484201.0692508633 
 05/13,,,7355942.154005674 
 05/14,,,7355942.154005674 
 05/15,,,7355942.154005674 
 05/16,,,7355942.154005674 
 05/17,,,7355942.154005674 
 05/18,,,1484201.0692508633 
 05/19,,,1484201.0692508633 
 05/20,,,7355942.154005674 
 05/21,,,7355942.154005674 
 05/22,,,7355942.154005674 
 05/23,,,7355942.154005674 
 05/24,,,7355942.154005674 
 05/25,,,1484201.0692508633 
 05/26,,,1484201.0692508633 
 05/27,,,7355942.154005674 
 05/28,,,7355942.154005674 
 05/29,,,7355942.154005674 
 05/30,,,7355942.154005674 
 05/31,48426477.61146272,411687829.77109027,7355942.154005674 
 06/01,,,1484201.0692508633 
 06/02,,,1484201.0692508633 
 06/03,,,7355942.154005674 
 06/04,,,7355942.154005674 
 06/05,,,7355942.154005674 
 06/06,,,7355942.154005674 
 06/07,,,7355942.154005674 
 06/08,,,1484201.0692508633 
 06/09,,,1484201.0692508633 
 06/10,,,7355942.154005674 
 06/11,,,7355942.154005674 
 06/12,,,7355942.154005674 
 06/13,,,7355942.154005674 
 06/14,,,7355942.154005674 
 06/15,,,1484201.0692508633 
 06/16,,,1484201.0692508633 
 06/17,,,7355942.154005674 
 06/18,,,7355942.154005674 
 06/19,,,7355942.154005674 
 06/20,,,7355942.154005674 
 06/21,,,7355942.154005674 
 06/22,,,1484201.0692508633 
 06/23,,,1484201.0692508633 
 06/24,,,7355942.154005674 
 06/25,,,7355942.154005674 
 06/26,,,7355942.154005674 
 06/27,,,7355942.154005674 
 06/28,,,7355942.154005674 
 06/29,,,1484201.0692508633 
 06/30,3716943.826736257,643802107.5887772,1484201.0692508633 
 07/01,,,7355942.154005674 
 07/02,,,7355942.154005674 
 07/03,,,7355942.154005674 
 07/04,,,7355942.154005674 
 07/05,,,7355942.154005674 
 07/06,,,1484201.0692508633 
 07/07,,,1484201.0692508633 
 07/08,,,7355942.154005674 
 07/09,,,7355942.154005674 
 07/10,,,7355942.154005674 
 07/11,,,7355942.154005674 
 07/12,,,7355942.154005674 
 07/13,,,1484201.0692508633 
 07/14,,,1484201.0692508633 
 07/15,,,7355942.154005674 
 07/16,,,7355942.154005674 
 07/17,,,7355942.154005674 
 07/18,,,7355942.154005674 
 07/19,,,7355942.154005674 
 07/20,,,1484201.0692508633 
 07/21,,,1484201.0692508633 
 07/22,,,7355942.154005674 
 07/23,,,7355942.154005674 
 07/24,,,7355942.154005674 
 07/25,,,7355942.154005674 
 07/26,,,7355942.154005674 
 07/27,,,1484201.0692508633 
 07/28,,,1484201.0692508633 
 07/29,,,7355942.154005674 
 07/30,,,7355942.154005674 
 07/31,114494.411215918,856685347.6453327,7355942.154005674 
 08/01,,,7355942.154005674 
 08/02,,,7355942.154005674 
 08/03,,,1484201.0692508633 
 08/04,,,1484201.0692508633 
 08/05,,,7355942.154005674 
 08/06,,,7355942.154005674 
 08/07,,,7355942.154005674 
 08/08,,,7355942.154005674 
 08/09,,,7355942.154005674 
 08/10,,,1484201.0692508633 
 08/11,,,1484201.0692508633 
 08/12,,,7355942.154005674 
 08/13,,,7355942.154005674 
 08/14,,,7355942.154005674 
 08/15,,,7355942.154005674 
 08/16,,,7355942.154005674 
 08/17,,,1484201.0692508633 
 08/18,,,1484201.0692508633 
 08/19,,,7355942.154005674 
 08/20,,,7355942.154005674 
 08/21,,,7355942.154005674 
 08/22,,,7355942.154005674 
 08/23,,,7355942.154005674 
 08/24,,,1484201.0692508633 
 08/25,,,1484201.0692508633 
 08/26,,,7355942.154005674 
 08/27,,,7355942.154005674 
 08/28,,,7355942.154005674 
 08/29,,,7355942.154005674 
 08/30,,,7355942.154005674 
 08/31,24033.978793546037,728151726.7383152,1484201.0692508633 
 09/01,,,1484201.0692508633 
 09/02,,,7355942.154005674 
 09/03,,,7355942.154005674 
 09/04,,,7355942.154005674 
 09/05,,,7355942.154005674 
 09/06,,,7355942.154005674 
 09/07,,,1484201.0692508633 
 09/08,,,1484201.0692508633 
 09/09,,,7355942.154005674 
 09/10,,,7355942.154005674 
 09/11,,,7355942.154005674 
 09/12,,,7355942.154005674 
 09/13,,,7355942.154005674 
 09/14,,,1484201.0692508633 
 09/15,,,1484201.0692508633 
 09/16,,,7355942.154005674 
 09/17,,,7355942.154005674 
 09/18,,,7355942.154005674 
 09/19,,,7355942.154005674 
 09/20,,,7355942.154005674 
 09/21,,,1484201.0692508633 
 09/22,,,1484201.0692508633 
 09/23,,,7355942.154005674 
 09/24,,,7355942.154005674 
 09/25,,,7355942.154005674 
 09/26,,,7355942.154005674 
 09/27,,,7355942.154005674 
 09/28,,,1484201.0692508633 
 09/29,,,1484201.0692508633 
 09/30,78182420.62726204,373593336.11518544,7355942.154005674 
 10/01,,,7355942.154005674 
 10/02,,,7355942.154005674 
 10/03,,,7355942.154005674 
 10/04,,,7355942.154005674 
 10/05,,,1484201.0692508633 
 10/06,,,1484201.0692508633 
