Date/Time,Heating:EnergyTransfer [J](Monthly),Cooling:EnergyTransfer [J](Monthly),Electricity:Facility [J](Daily) 
 01/01,,,8161736.329379075 
 01/02,,,8161736.329379075 
 01/03,,,8161736.329379075 
 01/04,,,8161736.329379075 
 01/05,,,1351291.3331763789 
 01/06,,,1351291.3331763789 
 01/07,,,8161736.329379075 
 01/08,,,8161736.329379075 
 01/09,,,8161736.329379075 
 01/10,,,8161736.329379075 
 01/11,,,8161736.329379075 
 01/12,,,1351291.3331763789 
 01/13,,,1351291.3331763789 
 01/14,,,8161736.329379075 
 01/15,,,8161736.329379075 
 01/16,,,8161736.329379075 
 01/17,,,8161736.329379075 
 01/18,,,8161736.329379075 
 01/19,,,1351291.3331763789 
 01/20,,,1351291.3331763789 
 01/21,,,8161736.329379075 
 01/22,,,8161736.329379075 
 01/23,,,8161736.329379075 
 01/24,,,8161736.329379075 
 01/25,,,8161736.329379075 
 01/26,,,1351291.3331763789 
 01/27,,,1351291.3331763789 
 01/28,,,8161736.329379075 
 01/29,,,8161736.329379075 
 01/30,,,8161736.329379075 
 01/31,2089527295.7260656,10957769.11742898,8161736.329379075 
 02/01,,,8161736.329379075 
 02/02,,,1351291.3331763789 
 02/03,,,1351291.3331763789 
 02/04,,,8161736.329379075 
 02/05,,,8161736.329379075 
 02/06,,,8161736.329379075 
 02/07,,,8161736.329379075 
 02/08,,,8161736.329379075 
 02/09,,,1351291.3331763789 
 02/10,,,1351291.3331763789 
 02/11,,,8161736.329379075 
 02/12,,,8161736.329379075 
 02/13,,,8161736.329379075 
 02/14,,,8161736.329379075 
 02/15,,,8161736.329379075 
 02/16,,,1351291.3331763789 
 02/17,,,1351291.3331763789 
 02/18,,,8161736.329379075 
 02/19,,,8161736.329379075 
 02/20,,,8161736.329379075 
 02/21,,,8161736.329379075 
 02/22,,,8161736.329379075 
 02/23,,,1351291.3331763789 
 02/24,,,1351291.3331763789 
 02/25,,,8161736.329379075 
 02/26,,,8161736.329379075 
 02/27,,,8161736.329379075 
 02/28,1414267343.2988667,19969845.440163493,8161736.329379075 
 03/01,,,8161736.329379075 
 03/02,,,1351291.3331763789 
 03/03,,,1351291.3331763789 
 03/04,,,8161736.329379075 
 03/05,,,8161736.329379075 
 03/06,,,8161736.329379075 
 03/07,,,8161736.329379075 
 03/08,,,8161736.329379075 
 03/09,,,1351291.3331763789 
 03/10,,,1351291.3331763789 
 03/11,,,8161736.329379075 
 03/12,,,8161736.329379075 
 03/13,,,8161736.329379075 
 03/14,,,8161736.329379075 
 03/15,,,8161736.329379075 
 03/16,,,1351291.3331763789 
 03/17,,,1351291.3331763789 
 03/18,,,8161736.329379075 
 03/19,,,8161736.329379075 
 03/20,,,8161736.329379075 
 03/21,,,8161736.329379075 
 03/22,,,8161736.329379075 
