Date/Time,Heating:EnergyTransfer [J](Monthly),Cooling:EnergyTransfer [J](Monthly),Electricity:Facility [J](Daily) 
 01/01,,,5009593.926497022 
 01/02,,,5009593.926497022 
 01/03,,,5009593.926497022 
 01/04,,,5009593.926497022 
 01/05,,,6728657.353613836 
 01/06,,,6728657.353613836 
 01/07,,,5009593.926497022 
 01/08,,,5009593.926497022 
 01/09,,,5009593.926497022 
 01/10,,,5009593.926497022 
 01/11,,,5009593.926497022 
 01/12,,,6728657.353613836 
 01/13,,,6728657.353613836 
 01/14,,,5009593.926497022 
 01/15,,,5009593.926497022 
 01/16,,,5009593.926497022 
 01/17,,,5009593.926497022 
 01/18,,,5009593.926497022 
 01/19,,,6728657.353613836 
 01/20,,,6728657.353613836 
 01/21,,,5009593.926497022 
 01/22,,,5009593.926497022 
 01/23,,,5009593.926497022 
 01/24,,,5009593.926497022 
 01/25,,,5009593.926497022 
 01/26,,,6728657.353613836 
 01/27,,,6728657.353613836 
 01/28,,,5009593.926497022 
 01/29,,,5009593.926497022 
 01/30,,,5009593.926497022 
 01/31,4094613939.7707934,56038351.47710979,5009593.926497022 
 02/01,,,5009593.926497022 
 02/02,,,6728657.353613836 
 02/03,,,6728657.353613836 
 02/04,,,5009593.926497022 
 02/05,,,5009593.926497022 
 02/06,,,5009593.926497022 
 02/07,,,5009593.926497022 
 02/08,,,5009593.926497022 
 02/09,,,6728657.353613836 
 02/10,,,6728657.353613836 
 02/11,,,5009593.926497022 
 02/12,,,5009593.926497022 
 02/13,,,5009593.926497022 
 02/14,,,5009593.926497022 
 02/15,,,5009593.926497022 
 02/16,,,6728657.353613836 
 02/17,,,6728657.353613836 
 02/18,,,5009593.926497022 
 02/19,,,5009593.926497022 
 02/20,,,5009593.926497022 
 02/21,,,5009593.926497022 
 02/22,,,5009593.926497022 
 02/23,,,6728657.353613836 
 02/24,,,6728657.353613836 
 02/25,,,5009593.926497022 
 02/26,,,5009593.926497022 
 02/27,,,5009593.926497022 
 02/28,3090238294.797732,73951985.51353082,5009593.926497022 
 03/01,,,5009593.926497022 
 03/02,,,6728657.353613836 
 03/03,,,6728657.353613836 
 03/04,,,5009593.926497022 
 03/05,,,5009593.926497022 
 03/06,,,5009593.926497022 
 03/07,,,5009593.926497022 
 03/08,,,5009593.926497022 
 03/09,,,6728657.353613836 
 03/10,,,6728657.353613836 
 03/11,,,5009593.926497022 
 03/12,,,5009593.926497022 
 03/13,,,5009593.926497022 
 03/14,,,5009593.926497022 
 03/15,,,5009593.926497022 
 03/16,,,6728657.353613836 
 03/17,,,6728657.353613836 
 03/18,,,5009593.926497022 
 03/19,,,5009593.926497022 
 03/20,,,5009593.926497022 
 03/21,,,5009593.926497022 
 03/22,,,5009593.926497022 
 03/23,,,6728657.353613836 
 03/24,,,6728657.353613836 
 03/25,,,5009593.926497022 
 03/26,,,5009593.926497022 
 03/27,,,5009593.926497022 
 03/28,,,5009593.926497022 
 03/29,,,5009593.926497022 
 03/30,,,6728657.353613836 
 03/31,2677646147.612033,97221420.8069636,6728657.353613836 
 04/01,,,5009593.926497022 
 04/02,,,5009593.926497022 
 04/03,,,5009593.926497022 
 04/04,,,5009593.926497022 
 04/05,,,5009593.926497022 
 04/06,,,6728657.353613836 
 04/07,,,6728657.353613836 
 04/08,,,5009593.926497022 
 04/09,,,5009593.926497022 
 04/10,,,5009593.926497022 
 04/11,,,5009593.926497022 
 04/12,,,5009593.926497022 
 04/13,,,6728657.353613836 
 04/14,,,6728657.353613836 
 04/15,,,5009593.926497022 
 04/16,,,5009593.926497022 
 04/17,,,5009593.926497022 
 04/18,,,5009593.926497022 
 04/19,,,5009593.926497022 
 04/20,,,6728657.353613836 
 04/21,,,6728657.353613836 
 04/22,,,5009593.926497022 
 04/23,,,5009593.926497022 
 04/24,,,5009593.926497022 
 04/25,,,5009593.926497022 
 04/26,,,5009593.926497022 
 04/27,,,6728657.353613836 
 04/28,,,6728657.353613836 
 04/29,,,5009593.926497022 
 04/30,1324822530.1061442,197682683.87805548,5009593.926497022 
 05/01,,,5009593.926497022 
 05/02,,,5009593.926497022 
 05/03,,,5009593.926497022 
 05/04,,,6728657.353613836 
 05/05,,,6728657.353613836 
 05/06,,,5009593.926497022 
 05/07,,,5009593.926497022 
 05/08,,,5009593.926497022 
 05/09,,,5009593.926497022 
 05/10,,,5009593.926497022 
 05/11,,,6728657.353613836 
 05/12,,,6728657.353613836 
 05/13,,,5009593.926497022 
 05/14,,,5009593.926497022 
 05/15,,,5009593.926497022 
 05/16,,,5009593.926497022 
 05/17,,,5009593.926497022 
 05/18,,,6728657.353613836 
 05/19,,,6728657.353613836 
 05/20,,,5009593.926497022 
 05/21,,,5009593.926497022 
 05/22,,,5009593.926497022 
 05/23,,,5009593.926497022 
 05/24,,,5009593.926497022 
 05/25,,,6728657.353613836 
 05/26,,,6728657.353613836 
 05/27,,,5009593.926497022 
 05/28,,,5009593.926497022 
 05/29,,,5009593.926497022 
 05/30,,,5009593.926497022 
 05/31,201714777.74266765,391864360.5706356,5009593.926497022 
 06/01,,,6728657.353613836 
 06/02,,,6728657.353613836 
 06/03,,,5009593.926497022 
 06/04,,,5009593.926497022 
 06/05,,,5009593.926497022 
 06/06,,,5009593.926497022 
 06/07,,,5009593.926497022 
 06/08,,,6728657.353613836 
