Date/Time,Heating:EnergyTransfer [J](Monthly),Cooling:EnergyTransfer [J](Monthly),Electricity:Facility [J](Daily) 
 01/01,,,4591872.333889677 
 01/02,,,4591872.333889677 
 01/03,,,4591872.333889677 
 01/04,,,4591872.333889677 
 01/05,,,6167592.822815425 
 01/06,,,6167592.822815425 
 01/07,,,4591872.333889677 
 01/08,,,4591872.333889677 
 01/09,,,4591872.333889677 
 01/10,,,4591872.333889677 
 01/11,,,4591872.333889677 
 01/12,,,6167592.822815425 
 01/13,,,6167592.822815425 
 01/14,,,4591872.333889677 
 01/15,,,4591872.333889677 
 01/16,,,4591872.333889677 
 01/17,,,4591872.333889677 
 01/18,,,4591872.333889677 
 01/19,,,6167592.822815425 
 01/20,,,6167592.822815425 
 01/21,,,4591872.333889677 
 01/22,,,4591872.333889677 
 01/23,,,4591872.333889677 
 01/24,,,4591872.333889677 
 01/25,,,4591872.333889677 
 01/26,,,6167592.822815425 
 01/27,,,6167592.822815425 
 01/28,,,4591872.333889677 
 01/29,,,4591872.333889677 
 01/30,,,4591872.333889677 
 01/31,3923845892.338127,55525898.39899948,4591872.333889677 
 02/01,,,4591872.333889677 
 02/02,,,6167592.822815425 
 02/03,,,6167592.822815425 
 02/04,,,4591872.333889677 
 02/05,,,4591872.333889677 
 02/06,,,4591872.333889677 
 02/07,,,4591872.333889677 
 02/08,,,4591872.333889677 
 02/09,,,6167592.822815425 
 02/10,,,6167592.822815425 
 02/11,,,4591872.333889677 
 02/12,,,4591872.333889677 
 02/13,,,4591872.333889677 
 02/14,,,4591872.333889677 
 02/15,,,4591872.333889677 
 02/16,,,6167592.822815425 
 02/17,,,6167592.822815425 
 02/18,,,4591872.333889677 
 02/19,,,4591872.333889677 
 02/20,,,4591872.333889677 
 02/21,,,4591872.333889677 
 02/22,,,4591872.333889677 
 02/23,,,6167592.822815425 
 02/24,,,6167592.822815425 
 02/25,,,4591872.333889677 
 02/26,,,4591872.333889677 
 02/27,,,4591872.333889677 
 02/28,2915533394.6349263,81927940.91038038,4591872.333889677 
 03/01,,,4591872.333889677 
 03/02,,,6167592.822815425 
 03/03,,,6167592.822815425 
 03/04,,,4591872.333889677 
 03/05,,,4591872.333889677 
 03/06,,,4591872.333889677 
 03/07,,,4591872.333889677 
 03/08,,,4591872.333889677 
 03/09,,,6167592.822815425 
 03/10,,,6167592.822815425 
 03/11,,,4591872.333889677 
 03/12,,,4591872.333889677 
 03/13,,,4591872.333889677 
 03/14,,,4591872.333889677 
 03/15,,,4591872.333889677 
 03/16,,,6167592.822815425 
 03/17,,,6167592.822815425 
 03/18,,,4591872.333889677 
 03/19,,,4591872.333889677 
 03/20,,,4591872.333889677 
 03/21,,,4591872.333889677 
 03/22,,,4591872.333889677 
 03/23,,,6167592.822815425 
 03/24,,,6167592.822815425 
 03/25,,,4591872.333889677 
 03/26,,,4591872.333889677 
 03/27,,,4591872.333889677 
 03/28,,,4591872.333889677 
 03/29,,,4591872.333889677 
 03/30,,,6167592.822815425 
 03/31,2457989118.265873,118327150.46830441,6167592.822815425 
 04/01,,,4591872.333889677 
 04/02,,,4591872.333889677 
 04/03,,,4591872.333889677 
 04/04,,,4591872.333889677 
 04/05,,,4591872.333889677 
 04/06,,,6167592.822815425 
 04/07,,,6167592.822815425 
 04/08,,,4591872.333889677 
 04/09,,,4591872.333889677 
 04/10,,,4591872.333889677 
 04/11,,,4591872.333889677 
 04/12,,,4591872.333889677 
 04/13,,,6167592.822815425 
 04/14,,,6167592.822815425 
 04/15,,,4591872.333889677 
 04/16,,,4591872.333889677 
 04/17,,,4591872.333889677 
 04/18,,,4591872.333889677 
 04/19,,,4591872.333889677 
 04/20,,,6167592.822815425 
 04/21,,,6167592.822815425 
 04/22,,,4591872.333889677 
 04/23,,,4591872.333889677 
 04/24,,,4591872.333889677 
 04/25,,,4591872.333889677 
 04/26,,,4591872.333889677 
 04/27,,,6167592.822815425 
 04/28,,,6167592.822815425 
 04/29,,,4591872.333889677 
 04/30,1146448025.300344,230198606.35516548,4591872.333889677 
 05/01,,,4591872.333889677 
 05/02,,,4591872.333889677 
 05/03,,,4591872.333889677 
 05/04,,,6167592.822815425 
 05/05,,,6167592.822815425 
 05/06,,,4591872.333889677 
 05/07,,,4591872.333889677 
 05/08,,,4591872.333889677 
 05/09,,,4591872.333889677 
 05/10,,,4591872.333889677 
 05/11,,,6167592.822815425 
 05/12,,,6167592.822815425 
 05/13,,,4591872.333889677 
 05/14,,,4591872.333889677 
 05/15,,,4591872.333889677 
 05/16,,,4591872.333889677 
 05/17,,,4591872.333889677 
 05/18,,,6167592.822815425 
 05/19,,,6167592.822815425 
 05/20,,,4591872.333889677 
 05/21,,,4591872.333889677 
 05/22,,,4591872.333889677 
 05/23,,,4591872.333889677 
 05/24,,,4591872.333889677 
 05/25,,,6167592.822815425 
 05/26,,,6167592.822815425 
 05/27,,,4591872.333889677 
 05/28,,,4591872.333889677 
 05/29,,,4591872.333889677 
 05/30,,,4591872.333889677 
 05/31,134309783.01227087,474978398.9337488,4591872.333889677 
 06/01,,,6167592.822815425 
 06/02,,,6167592.822815425 
 06/03,,,4591872.333889677 
 06/04,,,4591872.333889677 
 06/05,,,4591872.333889677 
 06/06,,,4591872.333889677 
 06/07,,,4591872.333889677 
 06/08,,,6167592.822815425 
 06/09,,,6167592.822815425 
 06/10,,,4591872.333889677 
 06/11,,,4591872.333889677 
 06/12,,,4591872.333889677 
 06/13,,,4591872.333889677 
 06/14,,,4591872.333889677 
 06/15,,,6167592.822815425 
 06/16,,,6167592.822815425 
 06/17,,,4591872.333889677 
 06/18,,,4591872.333889677 
 06/19,,,4591872.333889677 
 06/20,,,4591872.333889677 
 06/21,,,4591872.333889677 
 06/22,,,6167592.822815425 
 06/23,,,6167592.822815425 
 06/24,,,4591872.333889677 
 06/25,,,4591872.333889677 
 06/26,,,4591872.333889677 
 06/27,,,4591872.333889677 
 06/28,,,4591872.333889677 
 06/29,,,6167592.822815425 
 06/30,21777912.25334323,594218531.4596238,6167592.822815425 
 07/01,,,4591872.333889677 
 07/02,,,4591872.333889677 
 07/03,,,4591872.333889677 
 07/04,,,4591872.333889677 
 07/05,,,4591872.333889677 
 07/06,,,6167592.822815425 
 07/07,,,6167592.822815425 
 07/08,,,4591872.333889677 
 07/09,,,4591872.333889677 
 07/10,,,4591872.333889677 
 07/11,,,4591872.333889677 
 07/12,,,4591872.333889677 
 07/13,,,6167592.822815425 
 07/14,,,6167592.822815425 
 07/15,,,4591872.333889677 
 07/16,,,4591872.333889677 
 07/17,,,4591872.333889677 
 07/18,,,4591872.333889677 
 07/19,,,4591872.333889677 
 07/20,,,6167592.822815425 
 07/21,,,6167592.822815425 
 07/22,,,4591872.333889677 
 07/23,,,4591872.333889677 
 07/24,,,4591872.333889677 
 07/25,,,4591872.333889677 
 07/26,,,4591872.333889677 
 07/27,,,6167592.822815425 
 07/28,,,6167592.822815425 
 07/29,,,4591872.333889677 
 07/30,,,4591872.333889677 
 07/31,4782881.673054371,642018041.8389403,4591872.333889677 
 08/01,,,4591872.333889677 
 08/02,,,4591872.333889677 
 08/03,,,6167592.822815425 
 08/04,,,6167592.822815425 
 08/05,,,4591872.333889677 
 08/06,,,4591872.333889677 
 08/07,,,4591872.333889677 
 08/08,,,4591872.333889677 
 08/09,,,4591872.333889677 
 08/10,,,6167592.822815425 
 08/11,,,6167592.822815425 
 08/12,,,4591872.333889677 
 08/13,,,4591872.333889677 
 08/14,,,4591872.333889677 
 08/15,,,4591872.333889677 
 08/16,,,4591872.333889677 
 08/17,,,6167592.822815425 
 08/18,,,6167592.822815425 
 08/19,,,4591872.333889677 
 08/20,,,4591872.333889677 
 08/21,,,4591872.333889677 
 08/22,,,4591872.333889677 
 08/23,,,4591872.333889677 
 08/24,,,6167592.822815425 
 08/25,,,6167592.822815425 
 08/26,,,4591872.333889677 
 08/27,,,4591872.333889677 
 08/28,,,4591872.333889677 
 08/29,,,4591872.333889677 
 08/30,,,4591872.333889677 
 08/31,11237473.101403965,518626989.71147436,6167592.822815425 
 09/01,,,6167592.822815425 
 09/02,,,4591872.333889677 
 09/03,,,4591872.333889677 
 09/04,,,4591872.333889677 
 09/05,,,4591872.333889677 
 09/06,,,4591872.333889677 
 09/07,,,6167592.822815425 
 09/08,,,6167592.822815425 
 09/09,,,4591872.333889677 
 09/10,,,4591872.333889677 
 09/11,,,4591872.333889677 
 09/12,,,4591872.333889677 
 09/13,,,4591872.333889677 
 09/14,,,6167592.822815425 
 09/15,,,6167592.822815425 
 09/16,,,4591872.333889677 
 09/17,,,4591872.333889677 
 09/18,,,4591872.333889677 
 09/19,,,4591872.333889677 
 09/20,,,4591872.333889677 
 09/21,,,6167592.822815425 
 09/22,,,6167592.822815425 
 09/23,,,4591872.333889677 
 09/24,,,4591872.333889677 
 09/25,,,4591872.333889677 
 09/26,,,4591872.333889677 
 09/27,,,4591872.333889677 
 09/28,,,6167592.822815425 
 09/29,,,6167592.822815425 
 09/30,158803957.2819777,377718501.3643734,4591872.333889677 
 10/01,,,4591872.333889677 
 10/02,,,4591872.333889677 
 10/03,,,4591872.333889677 
 10/04,,,4591872.333889677 
 10/05,,,6167592.822815425 
 10/06,,,6167592.822815425 
 10/07,,,4591872.333889677 
 10/08,,,4591872.333889677 
 10/09,,,4591872.333889677 
 10/10,,,4591872.333889677 
 10/11,,,4591872.333889677 
 10/12,,,6167592.822815425 
 10/13,,,6167592.822815425 
 10/14,,,4591872.333889677 
 10/15,,,4591872.333889677 
 10/16,,,4591872.333889677 
 10/17,,,4591872.333889677 
 10/18,,,4591872.333889677 
 10/19,,,6167592.822815425 
 10/20,,,6167592.822815425 
 10/21,,,4591872.333889677 
 10/22,,,4591872.333889677 
 10/23,,,4591872.333889677 
 10/24,,,4591872.333889677 
 10/25,,,4591872.333889677 
