Date/Time,Heating:EnergyTransfer [J](Monthly),Cooling:EnergyTransfer [J](Monthly),Electricity:Facility [J](Daily) 
 01/01,,,7727986.407001145 
 01/02,,,7727986.407001145 
 01/03,,,7727986.407001145 
 01/04,,,7727986.407001145 
 01/05,,,1554490.4628961529 
 01/06,,,1554490.4628961529 
 01/07,,,7727986.407001145 
 01/08,,,7727986.407001145 
 01/09,,,7727986.407001145 
 01/10,,,7727986.407001145 
 01/11,,,7727986.407001145 
 01/12,,,1554490.4628961529 
 01/13,,,1554490.4628961529 
 01/14,,,7727986.407001145 
 01/15,,,7727986.407001145 
 01/16,,,7727986.407001145 
 01/17,,,7727986.407001145 
 01/18,,,7727986.407001145 
 01/19,,,1554490.4628961529 
 01/20,,,1554490.4628961529 
 01/21,,,7727986.407001145 
 01/22,,,7727986.407001145 
 01/23,,,7727986.407001145 
 01/24,,,7727986.407001145 
 01/25,,,7727986.407001145 
 01/26,,,1554490.4628961529 
 01/27,,,1554490.4628961529 
 01/28,,,7727986.407001145 
 01/29,,,7727986.407001145 
 01/30,,,7727986.407001145 
 01/31,1973362942.6230927,5310562.826889303,7727986.407001145 
 02/01,,,7727986.407001145 
 02/02,,,1554490.4628961529 
 02/03,,,1554490.4628961529 
 02/04,,,7727986.407001145 
 02/05,,,7727986.407001145 
 02/06,,,7727986.407001145 
 02/07,,,7727986.407001145 
 02/08,,,7727986.407001145 
 02/09,,,1554490.4628961529 
 02/10,,,1554490.4628961529 
 02/11,,,7727986.407001145 
 02/12,,,7727986.407001145 
 02/13,,,7727986.407001145 
 02/14,,,7727986.407001145 
 02/15,,,7727986.407001145 
 02/16,,,1554490.4628961529 
 02/17,,,1554490.4628961529 
 02/18,,,7727986.407001145 
 02/19,,,7727986.407001145 
 02/20,,,7727986.407001145 
 02/21,,,7727986.407001145 
 02/22,,,7727986.407001145 
 02/23,,,1554490.4628961529 
 02/24,,,1554490.4628961529 
 02/25,,,7727986.407001145 
 02/26,,,7727986.407001145 
 02/27,,,7727986.407001145 
 02/28,1321508653.758416,16678523.78204513,7727986.407001145 
 03/01,,,7727986.407001145 
 03/02,,,1554490.4628961529 
 03/03,,,1554490.4628961529 
 03/04,,,7727986.407001145 
 03/05,,,7727986.407001145 
 03/06,,,7727986.407001145 
 03/07,,,7727986.407001145 
 03/08,,,7727986.407001145 
 03/09,,,1554490.4628961529 
 03/10,,,1554490.4628961529 
 03/11,,,7727986.407001145 
 03/12,,,7727986.407001145 
 03/13,,,7727986.407001145 
 03/14,,,7727986.407001145 
 03/15,,,7727986.407001145 
 03/16,,,1554490.4628961529 
 03/17,,,1554490.4628961529 
 03/18,,,7727986.407001145 
 03/19,,,7727986.407001145 
 03/20,,,7727986.407001145 
 03/21,,,7727986.407001145 
 03/22,,,7727986.407001145 
 03/23,,,1554490.4628961529 
 03/24,,,1554490.4628961529 
 03/25,,,7727986.407001145 
 03/26,,,7727986.407001145 
 03/27,,,7727986.407001145 
 03/28,,,7727986.407001145 
 03/29,,,7727986.407001145 
 03/30,,,1554490.4628961529 
 03/31,1159846600.4575245,9153315.372782225,1554490.4628961529 
 04/01,,,7727986.407001145 
 04/02,,,7727986.407001145 
 04/03,,,7727986.407001145 
 04/04,,,7727986.407001145 
 04/05,,,7727986.407001145 
 04/06,,,1554490.4628961529 
 04/07,,,1554490.4628961529 
 04/08,,,7727986.407001145 
 04/09,,,7727986.407001145 
 04/10,,,7727986.407001145 
 04/11,,,7727986.407001145 
 04/12,,,7727986.407001145 
 04/13,,,1554490.4628961529 
 04/14,,,1554490.4628961529 
 04/15,,,7727986.407001145 
 04/16,,,7727986.407001145 
 04/17,,,7727986.407001145 
 04/18,,,7727986.407001145 
 04/19,,,7727986.407001145 
 04/20,,,1554490.4628961529 
 04/21,,,1554490.4628961529 
 04/22,,,7727986.407001145 
 04/23,,,7727986.407001145 
 04/24,,,7727986.407001145 
 04/25,,,7727986.407001145 
 04/26,,,7727986.407001145 
 04/27,,,1554490.4628961529 
 04/28,,,1554490.4628961529 
 04/29,,,7727986.407001145 
 04/30,490897514.3175995,93019504.92883867,7727986.407001145 
 05/01,,,7727986.407001145 
 05/02,,,7727986.407001145 
 05/03,,,7727986.407001145 
 05/04,,,1554490.4628961529 
 05/05,,,1554490.4628961529 
 05/06,,,7727986.407001145 
 05/07,,,7727986.407001145 
 05/08,,,7727986.407001145 
 05/09,,,7727986.407001145 
 05/10,,,7727986.407001145 
 05/11,,,1554490.4628961529 
 05/12,,,1554490.4628961529 
 05/13,,,7727986.407001145 
 05/14,,,7727986.407001145 
 05/15,,,7727986.407001145 
 05/16,,,7727986.407001145 
 05/17,,,7727986.407001145 
 05/18,,,1554490.4628961529 
 05/19,,,1554490.4628961529 
 05/20,,,7727986.407001145 
 05/21,,,7727986.407001145 
 05/22,,,7727986.407001145 
 05/23,,,7727986.407001145 
 05/24,,,7727986.407001145 
 05/25,,,1554490.4628961529 
 05/26,,,1554490.4628961529 
 05/27,,,7727986.407001145 
 05/28,,,7727986.407001145 
 05/29,,,7727986.407001145 
 05/30,,,7727986.407001145 
 05/31,40951231.0112053,371638829.2133175,7727986.407001145 
 06/01,,,1554490.4628961529 
 06/02,,,1554490.4628961529 
 06/03,,,7727986.407001145 
 06/04,,,7727986.407001145 
 06/05,,,7727986.407001145 
 06/06,,,7727986.407001145 
 06/07,,,7727986.407001145 
 06/08,,,1554490.4628961529 
 06/09,,,1554490.4628961529 
 06/10,,,7727986.407001145 
 06/11,,,7727986.407001145 
 06/12,,,7727986.407001145 
 06/13,,,7727986.407001145 
 06/14,,,7727986.407001145 
 06/15,,,1554490.4628961529 
 06/16,,,1554490.4628961529 
 06/17,,,7727986.407001145 
 06/18,,,7727986.407001145 
 06/19,,,7727986.407001145 
 06/20,,,7727986.407001145 
 06/21,,,7727986.407001145 
 06/22,,,1554490.4628961529 
 06/23,,,1554490.4628961529 
 06/24,,,7727986.407001145 
 06/25,,,7727986.407001145 
 06/26,,,7727986.407001145 
 06/27,,,7727986.407001145 
 06/28,,,7727986.407001145 
 06/29,,,1554490.4628961529 
 06/30,2248807.3507384607,620417713.1196084,1554490.4628961529 
 07/01,,,7727986.407001145 
 07/02,,,7727986.407001145 
 07/03,,,7727986.407001145 
 07/04,,,7727986.407001145 
 07/05,,,7727986.407001145 
 07/06,,,1554490.4628961529 
 07/07,,,1554490.4628961529 
 07/08,,,7727986.407001145 
 07/09,,,7727986.407001145 
 07/10,,,7727986.407001145 
 07/11,,,7727986.407001145 
 07/12,,,7727986.407001145 
 07/13,,,1554490.4628961529 
 07/14,,,1554490.4628961529 
 07/15,,,7727986.407001145 
 07/16,,,7727986.407001145 
 07/17,,,7727986.407001145 
 07/18,,,7727986.407001145 
 07/19,,,7727986.407001145 
 07/20,,,1554490.4628961529 
 07/21,,,1554490.4628961529 
 07/22,,,7727986.407001145 
 07/23,,,7727986.407001145 
 07/24,,,7727986.407001145 
 07/25,,,7727986.407001145 
 07/26,,,7727986.407001145 
 07/27,,,1554490.4628961529 
 07/28,,,1554490.4628961529 
 07/29,,,7727986.407001145 
 07/30,,,7727986.407001145 
 07/31,8519.150346108783,833670990.5714748,7727986.407001145 
 08/01,,,7727986.407001145 
 08/02,,,7727986.407001145 
 08/03,,,1554490.4628961529 
 08/04,,,1554490.4628961529 
 08/05,,,7727986.407001145 
 08/06,,,7727986.407001145 
 08/07,,,7727986.407001145 
 08/08,,,7727986.407001145 
 08/09,,,7727986.407001145 
 08/10,,,1554490.4628961529 
 08/11,,,1554490.4628961529 
 08/12,,,7727986.407001145 
 08/13,,,7727986.407001145 
 08/14,,,7727986.407001145 
 08/15,,,7727986.407001145 
 08/16,,,7727986.407001145 
 08/17,,,1554490.4628961529 
 08/18,,,1554490.4628961529 
 08/19,,,7727986.407001145 
 08/20,,,7727986.407001145 
 08/21,,,7727986.407001145 
 08/22,,,7727986.407001145 
 08/23,,,7727986.407001145 
 08/24,,,1554490.4628961529 
 08/25,,,1554490.4628961529 
 08/26,,,7727986.407001145 
 08/27,,,7727986.407001145 
 08/28,,,7727986.407001145 
 08/29,,,7727986.407001145 
 08/30,,,7727986.407001145 
 08/31,0.0,701114558.430902,1554490.4628961529 
 09/01,,,1554490.4628961529 
 09/02,,,7727986.407001145 
 09/03,,,7727986.407001145 
 09/04,,,7727986.407001145 
 09/05,,,7727986.407001145 
 09/06,,,7727986.407001145 
 09/07,,,1554490.4628961529 
 09/08,,,1554490.4628961529 
 09/09,,,7727986.407001145 
 09/10,,,7727986.407001145 
 09/11,,,7727986.407001145 
