Date/Time,Heating:EnergyTransfer [J](Monthly),Cooling:EnergyTransfer [J](Monthly),Electricity:Facility [J](Daily) 
 04/12,,,3953416.079832135 
 04/13,,,5310047.594228612 
 04/14,,,5310047.594228612 
 04/15,,,3953416.079832135 
 04/16,,,3953416.079832135 
 04/17,,,3953416.079832135 
 04/18,,,3953416.079832135 
 04/19,,,3953416.079832135 
 04/20,,,5310047.594228612 
 04/21,,,5310047.594228612 
 04/22,,,3953416.079832135 
 04/23,,,3953416.079832135 
 04/24,,,3953416.079832135 
 04/25,,,3953416.079832135 
 04/26,,,3953416.079832135 
 04/27,,,5310047.594228612 
 04/28,,,5310047.594228612 
 04/29,,,3953416.079832135 
 04/30,1151594973.6631541,241494176.66941038,3953416.079832135 
 05/01,,,3953416.079832135 
 05/02,,,3953416.079832135 
 05/03,,,3953416.079832135 
 05/04,,,5310047.594228612 
 05/05,,,5310047.594228612 
 05/06,,,3953416.079832135 
 05/07,,,3953416.079832135 
 05/08,,,3953416.079832135 
 05/09,,,3953416.079832135 
 05/10,,,3953416.079832135 
 05/11,,,5310047.594228612 
 05/12,,,5310047.594228612 
 05/13,,,3953416.079832135 
 05/14,,,3953416.079832135 
 05/15,,,3953416.079832135 
 05/16,,,3953416.079832135 
 05/17,,,3953416.079832135 
 05/18,,,5310047.594228612 
 05/19,,,5310047.594228612 
 05/20,,,3953416.079832135 
 05/21,,,3953416.079832135 
 05/22,,,3953416.079832135 
 05/23,,,3953416.079832135 
 05/24,,,3953416.079832135 
 05/25,,,5310047.594228612 
 05/26,,,5310047.594228612 
 05/27,,,3953416.079832135 
 05/28,,,3953416.079832135 
 05/29,,,3953416.079832135 
 05/30,,,3953416.079832135 
 05/31,142304149.79299563,494627165.2571248,3953416.079832135 
 06/01,,,5310047.594228612 
 06/02,,,5310047.594228612 
 06/03,,,3953416.079832135 
 06/04,,,3953416.079832135 
 06/05,,,3953416.079832135 
 06/06,,,3953416.079832135 
 06/07,,,3953416.079832135 
 06/08,,,5310047.594228612 
 06/09,,,5310047.594228612 
 06/10,,,3953416.079832135 
 06/11,,,3953416.079832135 
 06/12,,,3953416.079832135 
 06/13,,,3953416.079832135 
 06/14,,,3953416.079832135 
 06/15,,,5310047.594228612 
 06/16,,,5310047.594228612 
 06/17,,,3953416.079832135 
 06/18,,,3953416.079832135 
 06/19,,,3953416.079832135 
 06/20,,,3953416.079832135 
 06/21,,,3953416.079832135 
 06/22,,,5310047.594228612 
 06/23,,,5310047.594228612 
 06/24,,,3953416.079832135 
 06/25,,,3953416.079832135 
 06/26,,,3953416.079832135 
 06/27,,,3953416.079832135 
 06/28,,,3953416.079832135 
 06/29,,,5310047.594228612 
 06/30,26412713.603400417,628248893.1193639,5310047.594228612 
 07/01,,,3953416.079832135 
 07/02,,,3953416.079832135 
 07/03,,,3953416.079832135 
 07/04,,,3953416.079832135 
 07/05,,,3953416.079832135 
 07/06,,,5310047.594228612 
 07/07,,,5310047.594228612 
 07/08,,,3953416.079832135 
 07/09,,,3953416.079832135 
 07/10,,,3953416.079832135 
 07/11,,,3953416.079832135 
 07/12,,,3953416.079832135 
 07/13,,,5310047.594228612 
 07/14,,,5310047.594228612 
 07/15,,,3953416.079832135 
 07/16,,,3953416.079832135 
 07/17,,,3953416.079832135 
 07/18,,,3953416.079832135 
 07/19,,,3953416.079832135 
 07/20,,,5310047.594228612 
 07/21,,,5310047.594228612 
 07/22,,,3953416.079832135 
 07/23,,,3953416.079832135 
 07/24,,,3953416.079832135 
 07/25,,,3953416.079832135 
 07/26,,,3953416.079832135 
 07/27,,,5310047.594228612 
 07/28,,,5310047.594228612 
 07/29,,,3953416.079832135 
 07/30,,,3953416.079832135 
 07/31,5880314.939415879,664385721.5123509,3953416.079832135 
 08/01,,,3953416.079832135 
 08/02,,,3953416.079832135 
 08/03,,,5310047.594228612 
 08/04,,,5310047.594228612 
 08/05,,,3953416.079832135 
 08/06,,,3953416.079832135 
 08/07,,,3953416.079832135 
 08/08,,,3953416.079832135 
 08/09,,,3953416.079832135 
 08/10,,,5310047.594228612 
 08/11,,,5310047.594228612 
 08/12,,,3953416.079832135 
 08/13,,,3953416.079832135 
 08/14,,,3953416.079832135 
 08/15,,,3953416.079832135 
 08/16,,,3953416.079832135 
 08/17,,,5310047.594228612 
 08/18,,,5310047.594228612 
 08/19,,,3953416.079832135 
 08/20,,,3953416.079832135 
 08/21,,,3953416.079832135 
 08/22,,,3953416.079832135 
 08/23,,,3953416.079832135 
 08/24,,,5310047.594228612 
 08/25,,,5310047.594228612 
 08/26,,,3953416.079832135 
 08/27,,,3953416.079832135 
 08/28,,,3953416.079832135 
 08/29,,,3953416.079832135 
 08/30,,,3953416.079832135 
 08/31,12552675.629757257,553539208.0738652,5310047.594228612 
 09/01,,,5310047.594228612 
 09/02,,,3953416.079832135 
 09/03,,,3953416.079832135 
 09/04,,,3953416.079832135 
 09/05,,,3953416.079832135 
 09/06,,,3953416.079832135 
 09/07,,,5310047.594228612 
 09/08,,,5310047.594228612 
 09/09,,,3953416.079832135 
 09/10,,,3953416.079832135 
 09/11,,,3953416.079832135 
 09/12,,,3953416.079832135 
 09/13,,,3953416.079832135 
 09/14,,,5310047.594228612 
 09/15,,,5310047.594228612 
 09/16,,,3953416.079832135 
 09/17,,,3953416.079832135 
 09/18,,,3953416.079832135 
 09/19,,,3953416.079832135 
 09/20,,,3953416.079832135 
 09/21,,,5310047.594228612 
 09/22,,,5310047.594228612 
 09/23,,,3953416.079832135 
 09/24,,,3953416.079832135 
 09/25,,,3953416.079832135 
 09/26,,,3953416.079832135 
 09/27,,,3953416.079832135 
 09/28,,,5310047.594228612 
 09/29,,,5310047.594228612 
 09/30,171304339.84483558,412497524.08848524,3953416.079832135 
 10/01,,,3953416.079832135 
 10/02,,,3953416.079832135 
 10/03,,,3953416.079832135 
 10/04,,,3953416.079832135 
 10/05,,,5310047.594228612 
 10/06,,,5310047.594228612 
 10/07,,,3953416.079832135 
 10/08,,,3953416.079832135 
 10/09,,,3953416.079832135 
 10/10,,,3953416.079832135 
 10/11,,,3953416.079832135 
 10/12,,,5310047.594228612 
 10/13,,,5310047.594228612 
 10/14,,,3953416.079832135 
 10/15,,,3953416.079832135 
 10/16,,,3953416.079832135 
 10/17,,,3953416.079832135 
 10/18,,,3953416.079832135 
 10/19,,,5310047.594228612 
 10/20,,,5310047.594228612 
 10/21,,,3953416.079832135 
 10/22,,,3953416.079832135 
 10/23,,,3953416.079832135 
 10/24,,,3953416.079832135 
 10/25,,,3953416.079832135 
 10/26,,,5310047.594228612 
 10/27,,,5310047.594228612 
 10/28,,,3953416.079832135 
 10/29,,,3953416.079832135 
 10/30,,,3953416.079832135 
 10/31,1048843815.017793,180886624.6577905,3953416.079832135 
 11/01,,,3953416.079832135 
 11/02,,,5310047.594228612 
 11/03,,,5310047.594228612 
 11/04,,,3953416.079832135 
 11/05,,,3953416.079832135 
 11/06,,,3953416.079832135 
 11/07,,,3953416.079832135 
 11/08,,,3953416.079832135 
 11/09,,,5310047.594228612 
 11/10,,,5310047.594228612 
 11/11,,,3953416.079832135 
 11/12,,,3953416.079832135 
 11/13,,,3953416.079832135 
 11/14,,,3953416.079832135 
 11/15,,,3953416.079832135 
 11/16,,,5310047.594228612 
 11/17,,,5310047.594228612 
 11/18,,,3953416.079832135 
 11/19,,,3953416.079832135 
 11/20,,,3953416.079832135 
 11/21,,,3953416.079832135 
 11/22,,,3953416.079832135 
 11/23,,,5310047.594228612 
 11/24,,,5310047.594228612 
 11/25,,,3953416.079832135 
 11/26,,,3953416.079832135 
 11/27,,,3953416.079832135 
 11/28,,,3953416.079832135 
 11/29,,,3953416.079832135 
 11/30,2432086594.8819995,98535659.68894145,5310047.594228612 
 12/01,,,5310047.594228612 
 12/02,,,3953416.079832135 
 12/03,,,3953416.079832135 
 12/04,,,3953416.079832135 
 12/05,,,3953416.079832135 
 12/06,,,3953416.079832135 
 12/07,,,5310047.594228612 
 12/08,,,5310047.594228612 
 12/09,,,3953416.079832135 
 12/10,,,3953416.079832135 
 12/11,,,3953416.079832135 
 12/12,,,3953416.079832135 
 12/13,,,3953416.079832135 
 12/14,,,5310047.594228612 
 12/15,,,5310047.594228612 
 12/16,,,3953416.079832135 
 12/17,,,3953416.079832135 
 12/18,,,3953416.079832135 
 12/19,,,3953416.079832135 
 12/20,,,3953416.079832135 
 12/21,,,5310047.594228612 
 12/22,,,5310047.594228612 
 12/23,,,3953416.079832135 
 12/24,,,3953416.079832135 
 12/25,,,3953416.079832135 
 12/26,,,3953416.079832135 
 12/27,,,3953416.079832135 
 12/28,,,5310047.594228612 
 12/29,,,5310047.594228612 
 12/30,,,3953416.079832135 
 12/31,3699118441.470195,59441827.090450436,3953416.079832135 
