Date/Time,Heating:EnergyTransfer [J](Monthly),Cooling:EnergyTransfer [J](Monthly),Electricity:Facility [J](Daily) 
 03/08,,,9440736.141498027 
 03/09,,,1692789.549575384 
 03/10,,,1692789.549575384 
 03/11,,,9440736.141498027 
 03/12,,,9440736.141498027 
 03/13,,,9440736.141498027 
 03/14,,,9440736.141498027 
 03/15,,,9440736.141498027 
 03/16,,,1692789.549575384 
 03/17,,,1692789.549575384 
 03/18,,,9440736.141498027 
 03/19,,,9440736.141498027 
 03/20,,,9440736.141498027 
 03/21,,,9440736.141498027 
 03/22,,,9440736.141498027 
 03/23,,,1692789.549575384 
 03/24,,,1692789.549575384 
 03/25,,,9440736.141498027 
 03/26,,,9440736.141498027 
 03/27,,,9440736.141498027 
 03/28,,,9440736.141498027 
 03/29,,,9440736.141498027 
 03/30,,,1692789.549575384 
 03/31,1157988409.6336637,951419.60574962,1692789.549575384 
 04/01,,,9440736.141498027 
 04/02,,,9440736.141498027 
 04/03,,,9440736.141498027 
 04/04,,,9440736.141498027 
 04/05,,,9440736.141498027 
 04/06,,,1692789.549575384 
 04/07,,,1692789.549575384 
 04/08,,,9440736.141498027 
 04/09,,,9440736.141498027 
 04/10,,,9440736.141498027 
 04/11,,,9440736.141498027 
 04/12,,,9440736.141498027 
 04/13,,,1692789.549575384 
 04/14,,,1692789.549575384 
 04/15,,,9440736.141498027 
 04/16,,,9440736.141498027 
 04/17,,,9440736.141498027 
 04/18,,,9440736.141498027 
 04/19,,,9440736.141498027 
 04/20,,,1692789.549575384 
 04/21,,,1692789.549575384 
 04/22,,,9440736.141498027 
 04/23,,,9440736.141498027 
 04/24,,,9440736.141498027 
 04/25,,,9440736.141498027 
 04/26,,,9440736.141498027 
 04/27,,,1692789.549575384 
 04/28,,,1692789.549575384 
 04/29,,,9440736.141498027 
 04/30,489510416.717862,35005169.85296407,9440736.141498027 
 05/01,,,9440736.141498027 
 05/02,,,9440736.141498027 
 05/03,,,9440736.141498027 
 05/04,,,1692789.549575384 
 05/05,,,1692789.549575384 
 05/06,,,9440736.141498027 
 05/07,,,9440736.141498027 
 05/08,,,9440736.141498027 
 05/09,,,9440736.141498027 
 05/10,,,9440736.141498027 
 05/11,,,1692789.549575384 
 05/12,,,1692789.549575384 
 05/13,,,9440736.141498027 
 05/14,,,9440736.141498027 
 05/15,,,9440736.141498027 
 05/16,,,9440736.141498027 
 05/17,,,9440736.141498027 
 05/18,,,1692789.549575384 
 05/19,,,1692789.549575384 
 05/20,,,9440736.141498027 
 05/21,,,9440736.141498027 
 05/22,,,9440736.141498027 
 05/23,,,9440736.141498027 
 05/24,,,9440736.141498027 
 05/25,,,1692789.549575384 
 05/26,,,1692789.549575384 
 05/27,,,9440736.141498027 
 05/28,,,9440736.141498027 
 05/29,,,9440736.141498027 
 05/30,,,9440736.141498027 
 05/31,53394676.588005446,237036993.21509033,9440736.141498027 
 06/01,,,1692789.549575384 
 06/02,,,1692789.549575384 
 06/03,,,9440736.141498027 
 06/04,,,9440736.141498027 
 06/05,,,9440736.141498027 
 06/06,,,9440736.141498027 
 06/07,,,9440736.141498027 
 06/08,,,1692789.549575384 
 06/09,,,1692789.549575384 
 06/10,,,9440736.141498027 
 06/11,,,9440736.141498027 
 06/12,,,9440736.141498027 
 06/13,,,9440736.141498027 
 06/14,,,9440736.141498027 
 06/15,,,1692789.549575384 
 06/16,,,1692789.549575384 
 06/17,,,9440736.141498027 
 06/18,,,9440736.141498027 
 06/19,,,9440736.141498027 
 06/20,,,9440736.141498027 
 06/21,,,9440736.141498027 
 06/22,,,1692789.549575384 
 06/23,,,1692789.549575384 
 06/24,,,9440736.141498027 
 06/25,,,9440736.141498027 
 06/26,,,9440736.141498027 
 06/27,,,9440736.141498027 
 06/28,,,9440736.141498027 
 06/29,,,1692789.549575384 
 06/30,4667535.2504301965,504305657.1728785,1692789.549575384 
 07/01,,,9440736.141498027 
 07/02,,,9440736.141498027 
 07/03,,,9440736.141498027 
 07/04,,,9440736.141498027 
 07/05,,,9440736.141498027 
 07/06,,,1692789.549575384 
 07/07,,,1692789.549575384 
 07/08,,,9440736.141498027 
 07/09,,,9440736.141498027 
 07/10,,,9440736.141498027 
 07/11,,,9440736.141498027 
 07/12,,,9440736.141498027 
 07/13,,,1692789.549575384 
 07/14,,,1692789.549575384 
 07/15,,,9440736.141498027 
 07/16,,,9440736.141498027 
 07/17,,,9440736.141498027 
 07/18,,,9440736.141498027 
 07/19,,,9440736.141498027 
 07/20,,,1692789.549575384 
 07/21,,,1692789.549575384 
 07/22,,,9440736.141498027 
 07/23,,,9440736.141498027 
 07/24,,,9440736.141498027 
 07/25,,,9440736.141498027 
 07/26,,,9440736.141498027 
 07/27,,,1692789.549575384 
 07/28,,,1692789.549575384 
 07/29,,,9440736.141498027 
 07/30,,,9440736.141498027 
 07/31,12521.5089268802,720373177.0951941,9440736.141498027 
 08/01,,,9440736.141498027 
 08/02,,,9440736.141498027 
 08/03,,,1692789.549575384 
 08/04,,,1692789.549575384 
 08/05,,,9440736.141498027 
 08/06,,,9440736.141498027 
 08/07,,,9440736.141498027 
 08/08,,,9440736.141498027 
 08/09,,,9440736.141498027 
 08/10,,,1692789.549575384 
 08/11,,,1692789.549575384 
 08/12,,,9440736.141498027 
 08/13,,,9440736.141498027 
 08/14,,,9440736.141498027 
 08/15,,,9440736.141498027 
 08/16,,,9440736.141498027 
 08/17,,,1692789.549575384 
 08/18,,,1692789.549575384 
 08/19,,,9440736.141498027 
 08/20,,,9440736.141498027 
 08/21,,,9440736.141498027 
 08/22,,,9440736.141498027 
 08/23,,,9440736.141498027 
 08/24,,,1692789.549575384 
 08/25,,,1692789.549575384 
 08/26,,,9440736.141498027 
 08/27,,,9440736.141498027 
 08/28,,,9440736.141498027 
 08/29,,,9440736.141498027 
 08/30,,,9440736.141498027 
 08/31,66808.14318678573,592854327.9022063,1692789.549575384 
 09/01,,,1692789.549575384 
 09/02,,,9440736.141498027 
 09/03,,,9440736.141498027 
 09/04,,,9440736.141498027 
 09/05,,,9440736.141498027 
 09/06,,,9440736.141498027 
 09/07,,,1692789.549575384 
 09/08,,,1692789.549575384 
 09/09,,,9440736.141498027 
 09/10,,,9440736.141498027 
 09/11,,,9440736.141498027 
 09/12,,,9440736.141498027 
 09/13,,,9440736.141498027 
 09/14,,,1692789.549575384 
 09/15,,,1692789.549575384 
 09/16,,,9440736.141498027 
 09/17,,,9440736.141498027 
 09/18,,,9440736.141498027 
 09/19,,,9440736.141498027 
 09/20,,,9440736.141498027 
 09/21,,,1692789.549575384 
 09/22,,,1692789.549575384 
 09/23,,,9440736.141498027 
 09/24,,,9440736.141498027 
 09/25,,,9440736.141498027 
 09/26,,,9440736.141498027 
 09/27,,,9440736.141498027 
 09/28,,,1692789.549575384 
 09/29,,,1692789.549575384 
 09/30,74198489.43934281,212581265.42984936,9440736.141498027 
 10/01,,,9440736.141498027 
 10/02,,,9440736.141498027 
 10/03,,,9440736.141498027 
 10/04,,,9440736.141498027 
 10/05,,,1692789.549575384 
 10/06,,,1692789.549575384 
 10/07,,,9440736.141498027 
 10/08,,,9440736.141498027 
 10/09,,,9440736.141498027 
 10/10,,,9440736.141498027 
 10/11,,,9440736.141498027 
 10/12,,,1692789.549575384 
 10/13,,,1692789.549575384 
 10/14,,,9440736.141498027 
 10/15,,,9440736.141498027 
 10/16,,,9440736.141498027 
 10/17,,,9440736.141498027 
 10/18,,,9440736.141498027 
 10/19,,,1692789.549575384 
 10/20,,,1692789.549575384 
 10/21,,,9440736.141498027 
 10/22,,,9440736.141498027 
 10/23,,,9440736.141498027 
 10/24,,,9440736.141498027 
 10/25,,,9440736.141498027 
 10/26,,,1692789.549575384 
 10/27,,,1692789.549575384 
 10/28,,,9440736.141498027 
 10/29,,,9440736.141498027 
 10/30,,,9440736.141498027 
 10/31,521092554.0005112,39034828.94397057,9440736.141498027 
 11/01,,,9440736.141498027 
 11/02,,,1692789.549575384 
 11/03,,,1692789.549575384 
 11/04,,,9440736.141498027 
 11/05,,,9440736.141498027 
 11/06,,,9440736.141498027 
 11/07,,,9440736.141498027 
 11/08,,,9440736.141498027 
 11/09,,,1692789.549575384 
 11/10,,,1692789.549575384 
 11/11,,,9440736.141498027 
 11/12,,,9440736.141498027 
 11/13,,,9440736.141498027 
 11/14,,,9440736.141498027 
 11/15,,,9440736.141498027 
 11/16,,,1692789.549575384 
 11/17,,,1692789.549575384 
 11/18,,,9440736.141498027 
 11/19,,,9440736.141498027 
 11/20,,,9440736.141498027 
 11/21,,,9440736.141498027 
 11/22,,,9440736.141498027 
 11/23,,,1692789.549575384 
 11/24,,,1692789.549575384 
 11/25,,,9440736.141498027 
 11/26,,,9440736.141498027 
 11/27,,,9440736.141498027 
 11/28,,,9440736.141498027 
 11/29,,,9440736.141498027 
 11/30,1138362965.939195,6278417.498410801,1692789.549575384 
 12/01,,,1692789.549575384 
 12/02,,,9440736.141498027 
 12/03,,,9440736.141498027 
 12/04,,,9440736.141498027 
 12/05,,,9440736.141498027 
 12/06,,,9440736.141498027 
 12/07,,,1692789.549575384 
 12/08,,,1692789.549575384 
 12/09,,,9440736.141498027 
 12/10,,,9440736.141498027 
 12/11,,,9440736.141498027 
 12/12,,,9440736.141498027 
 12/13,,,9440736.141498027 
 12/14,,,1692789.549575384 
 12/15,,,1692789.549575384 
 12/16,,,9440736.141498027 
 12/17,,,9440736.141498027 
 12/18,,,9440736.141498027 
 12/19,,,9440736.141498027 
 12/20,,,9440736.141498027 
 12/21,,,1692789.549575384 
 12/22,,,1692789.549575384 
 12/23,,,9440736.141498027 
 12/24,,,9440736.141498027 
 12/25,,,9440736.141498027 
 12/26,,,9440736.141498027 
 12/27,,,9440736.141498027 
 12/28,,,1692789.549575384 
 12/29,,,1692789.549575384 
 12/30,,,9440736.141498027 
 12/31,1745274770.5716896,0.0,9440736.141498027 
