Date/Time,Heating:EnergyTransfer [J](Monthly),Cooling:EnergyTransfer [J](Monthly),Electricity:Facility [J](Daily) 
 01/01,,,4371664.023615569 
 01/02,,,4371664.023615569 
 01/03,,,4371664.023615569 
 01/04,,,4371664.023615569 
 01/05,,,5871819.095844132 
 01/06,,,5871819.095844132 
 01/07,,,4371664.023615569 
 01/08,,,4371664.023615569 
 01/09,,,4371664.023615569 
 01/10,,,4371664.023615569 
 01/11,,,4371664.023615569 
 01/12,,,5871819.095844132 
 01/13,,,5871819.095844132 
 01/14,,,4371664.023615569 
 01/15,,,4371664.023615569 
 01/16,,,4371664.023615569 
 01/17,,,4371664.023615569 
 01/18,,,4371664.023615569 
 01/19,,,5871819.095844132 
 01/20,,,5871819.095844132 
 01/21,,,4371664.023615569 
 01/22,,,4371664.023615569 
 01/23,,,4371664.023615569 
 01/24,,,4371664.023615569 
 01/25,,,4371664.023615569 
 01/26,,,5871819.095844132 
 01/27,,,5871819.095844132 
 01/28,,,4371664.023615569 
 01/29,,,4371664.023615569 
 01/30,,,4371664.023615569 
 01/31,4181679778.576026,50557961.91412305,4371664.023615569 
 02/01,,,4371664.023615569 
 02/02,,,5871819.095844132 
 02/03,,,5871819.095844132 
 02/04,,,4371664.023615569 
 02/05,,,4371664.023615569 
 02/06,,,4371664.023615569 
 02/07,,,4371664.023615569 
 02/08,,,4371664.023615569 
 02/09,,,5871819.095844132 
 02/10,,,5871819.095844132 
 02/11,,,4371664.023615569 
 02/12,,,4371664.023615569 
 02/13,,,4371664.023615569 
 02/14,,,4371664.023615569 
 02/15,,,4371664.023615569 
 02/16,,,5871819.095844132 
 02/17,,,5871819.095844132 
 02/18,,,4371664.023615569 
 02/19,,,4371664.023615569 
 02/20,,,4371664.023615569 
 02/21,,,4371664.023615569 
 02/22,,,4371664.023615569 
 02/23,,,5871819.095844132 
 02/24,,,5871819.095844132 
 02/25,,,4371664.023615569 
 02/26,,,4371664.023615569 
 02/27,,,4371664.023615569 
 02/28,3175399770.4244065,65578800.98844642,4371664.023615569 
 03/01,,,4371664.023615569 
 03/02,,,5871819.095844132 
 03/03,,,5871819.095844132 
 03/04,,,4371664.023615569 
 03/05,,,4371664.023615569 
 03/06,,,4371664.023615569 
 03/07,,,4371664.023615569 
 03/08,,,4371664.023615569 
 03/09,,,5871819.095844132 
 03/10,,,5871819.095844132 
 03/11,,,4371664.023615569 
 03/12,,,4371664.023615569 
 03/13,,,4371664.023615569 
 03/14,,,4371664.023615569 
 03/15,,,4371664.023615569 
 03/16,,,5871819.095844132 
 03/17,,,5871819.095844132 
 03/18,,,4371664.023615569 
 03/19,,,4371664.023615569 
 03/20,,,4371664.023615569 
 03/21,,,4371664.023615569 
 03/22,,,4371664.023615569 
 03/23,,,5871819.095844132 
 03/24,,,5871819.095844132 
 03/25,,,4371664.023615569 
 03/26,,,4371664.023615569 
 03/27,,,4371664.023615569 
 03/28,,,4371664.023615569 
 03/29,,,4371664.023615569 
 03/30,,,5871819.095844132 
 03/31,2751556014.571365,93530894.04156037,5871819.095844132 
 04/01,,,4371664.023615569 
 04/02,,,4371664.023615569 
 04/03,,,4371664.023615569 
 04/04,,,4371664.023615569 
 04/05,,,4371664.023615569 
 04/06,,,5871819.095844132 
 04/07,,,5871819.095844132 
 04/08,,,4371664.023615569 
 04/09,,,4371664.023615569 
 04/10,,,4371664.023615569 
 04/11,,,4371664.023615569 
 04/12,,,4371664.023615569 
 04/13,,,5871819.095844132 
 04/14,,,5871819.095844132 
 04/15,,,4371664.023615569 
 04/16,,,4371664.023615569 
 04/17,,,4371664.023615569 
 04/18,,,4371664.023615569 
 04/19,,,4371664.023615569 
 04/20,,,5871819.095844132 
 04/21,,,5871819.095844132 
 04/22,,,4371664.023615569 
 04/23,,,4371664.023615569 
 04/24,,,4371664.023615569 
 04/25,,,4371664.023615569 
 04/26,,,4371664.023615569 
 04/27,,,5871819.095844132 
