Date/Time,Heating:EnergyTransfer [J](Monthly),Cooling:EnergyTransfer [J](Monthly),Electricity:Facility [J](Daily) 
 01/01,,,3267087.3818626273 
 01/02,,,3267087.3818626273 
 01/03,,,3267087.3818626273 
 01/04,,,3267087.3818626273 
 01/05,,,4388202.289330212 
 01/06,,,4388202.289330212 
 01/07,,,3267087.3818626273 
 01/08,,,3267087.3818626273 
 01/09,,,3267087.3818626273 
 01/10,,,3267087.3818626273 
 01/11,,,3267087.3818626273 
 01/12,,,4388202.289330212 
 01/13,,,4388202.289330212 
 01/14,,,3267087.3818626273 
 01/15,,,3267087.3818626273 
 01/16,,,3267087.3818626273 
 01/17,,,3267087.3818626273 
 01/18,,,3267087.3818626273 
 01/19,,,4388202.289330212 
 01/20,,,4388202.289330212 
 01/21,,,3267087.3818626273 
 01/22,,,3267087.3818626273 
 01/23,,,3267087.3818626273 
 01/24,,,3267087.3818626273 
 01/25,,,3267087.3818626273 
 01/26,,,4388202.289330212 
 01/27,,,4388202.289330212 
 01/28,,,3267087.3818626273 
 01/29,,,3267087.3818626273 
 01/30,,,3267087.3818626273 
 01/31,3989368342.1102476,57222690.91543696,3267087.3818626273 
 02/01,,,3267087.3818626273 
 02/02,,,4388202.289330212 
 02/03,,,4388202.289330212 
 02/04,,,3267087.3818626273 
 02/05,,,3267087.3818626273 
 02/06,,,3267087.3818626273 
 02/07,,,3267087.3818626273 
 02/08,,,3267087.3818626273 
 02/09,,,4388202.289330212 
 02/10,,,4388202.289330212 
 02/11,,,3267087.3818626273 
 02/12,,,3267087.3818626273 
 02/13,,,3267087.3818626273 
 02/14,,,3267087.3818626273 
 02/15,,,3267087.3818626273 
 02/16,,,4388202.289330212 
 02/17,,,4388202.289330212 
 02/18,,,3267087.3818626273 
 02/19,,,3267087.3818626273 
 02/20,,,3267087.3818626273 
 02/21,,,3267087.3818626273 
 02/22,,,3267087.3818626273 
 02/23,,,4388202.289330212 
 02/24,,,4388202.289330212 
 02/25,,,3267087.3818626273 
 02/26,,,3267087.3818626273 
 02/27,,,3267087.3818626273 
 02/28,2988299434.1429863,79338065.44573152,3267087.3818626273 
 03/01,,,3267087.3818626273 
 03/02,,,4388202.289330212 
 03/03,,,4388202.289330212 
 03/04,,,3267087.3818626273 
 03/05,,,3267087.3818626273 
 03/06,,,3267087.3818626273 
 03/07,,,3267087.3818626273 
 03/08,,,3267087.3818626273 
 03/09,,,4388202.289330212 
 03/10,,,4388202.289330212 
 03/11,,,3267087.3818626273 
 03/12,,,3267087.3818626273 
 03/13,,,3267087.3818626273 
 03/14,,,3267087.3818626273 
 03/15,,,3267087.3818626273 
 03/16,,,4388202.289330212 
 03/17,,,4388202.289330212 
 03/18,,,3267087.3818626273 
 03/19,,,3267087.3818626273 
 03/20,,,3267087.3818626273 
 03/21,,,3267087.3818626273 
 03/22,,,3267087.3818626273 
 03/23,,,4388202.289330212 
 03/24,,,4388202.289330212 
 03/25,,,3267087.3818626273 
 03/26,,,3267087.3818626273 
 03/27,,,3267087.3818626273 
 03/28,,,3267087.3818626273 
 03/29,,,3267087.3818626273 
 03/30,,,4388202.289330212 
 03/31,2547023840.9547453,112783695.60628064,4388202.289330212 
 04/01,,,3267087.3818626273 
 04/02,,,3267087.3818626273 
 04/03,,,3267087.3818626273 
 04/04,,,3267087.3818626273 
 04/05,,,3267087.3818626273 
 04/06,,,4388202.289330212 
 04/07,,,4388202.289330212 
 04/08,,,3267087.3818626273 
 04/09,,,3267087.3818626273 
 04/10,,,3267087.3818626273 
 04/11,,,3267087.3818626273 
 04/12,,,3267087.3818626273 
 04/13,,,4388202.289330212 
 04/14,,,4388202.289330212 
 04/15,,,3267087.3818626273 
 04/16,,,3267087.3818626273 
 04/17,,,3267087.3818626273 
 04/18,,,3267087.3818626273 
 04/19,,,3267087.3818626273 
 04/20,,,4388202.289330212 
 04/21,,,4388202.289330212 
 04/22,,,3267087.3818626273 
 04/23,,,3267087.3818626273 
 04/24,,,3267087.3818626273 
 04/25,,,3267087.3818626273 
 04/26,,,3267087.3818626273 
 04/27,,,4388202.289330212 
 04/28,,,4388202.289330212 
 04/29,,,3267087.3818626273 
 04/30,1211694652.9676406,223992057.44606262,3267087.3818626273 
 05/01,,,3267087.3818626273 
 05/02,,,3267087.3818626273 
 05/03,,,3267087.3818626273 
 05/04,,,4388202.289330212 
 05/05,,,4388202.289330212 
 05/06,,,3267087.3818626273 
 05/07,,,3267087.3818626273 
 05/08,,,3267087.3818626273 
 05/09,,,3267087.3818626273 
 05/10,,,3267087.3818626273 
 05/11,,,4388202.289330212 
 05/12,,,4388202.289330212 
 05/13,,,3267087.3818626273 
 05/14,,,3267087.3818626273 
 05/15,,,3267087.3818626273 
 05/16,,,3267087.3818626273 
 05/17,,,3267087.3818626273 
 05/18,,,4388202.289330212 
 05/19,,,4388202.289330212 
 05/20,,,3267087.3818626273 
 05/21,,,3267087.3818626273 
 05/22,,,3267087.3818626273 
