Date/Time,Heating:EnergyTransfer [J](Monthly),Cooling:EnergyTransfer [J](Monthly),Electricity:Facility [J](Daily) 
 01/01,,,3307174.1883603632 
 01/02,,,3307174.1883603632 
 01/03,,,3307174.1883603632 
 01/04,,,3307174.1883603632 
 01/05,,,4442045.053690256 
 01/06,,,4442045.053690256 
 01/07,,,3307174.1883603632 
 01/08,,,3307174.1883603632 
 01/09,,,3307174.1883603632 
 01/10,,,3307174.1883603632 
 01/11,,,3307174.1883603632 
 01/12,,,4442045.053690256 
 01/13,,,4442045.053690256 
 01/14,,,3307174.1883603632 
 01/15,,,3307174.1883603632 
 01/16,,,3307174.1883603632 
 01/17,,,3307174.1883603632 
 01/18,,,3307174.1883603632 
 01/19,,,4442045.053690256 
 01/20,,,4442045.053690256 
 01/21,,,3307174.1883603632 
 01/22,,,3307174.1883603632 
 01/23,,,3307174.1883603632 
 01/24,,,3307174.1883603632 
 01/25,,,3307174.1883603632 
 01/26,,,4442045.053690256 
 01/27,,,4442045.053690256 
 01/28,,,3307174.1883603632 
 01/29,,,3307174.1883603632 
 01/30,,,3307174.1883603632 
 01/31,3957822636.1403985,57753759.1197868,3307174.1883603632 
 02/01,,,3307174.1883603632 
 02/02,,,4442045.053690256 
 02/03,,,4442045.053690256 
 02/04,,,3307174.1883603632 
 02/05,,,3307174.1883603632 
 02/06,,,3307174.1883603632 
 02/07,,,3307174.1883603632 
 02/08,,,3307174.1883603632 
 02/09,,,4442045.053690256 
 02/10,,,4442045.053690256 
 02/11,,,3307174.1883603632 
 02/12,,,3307174.1883603632 
 02/13,,,3307174.1883603632 
 02/14,,,3307174.1883603632 
 02/15,,,3307174.1883603632 
 02/16,,,4442045.053690256 
 02/17,,,4442045.053690256 
 02/18,,,3307174.1883603632 
 02/19,,,3307174.1883603632 
 02/20,,,3307174.1883603632 
 02/21,,,3307174.1883603632 
 02/22,,,3307174.1883603632 
 02/23,,,4442045.053690256 
 02/24,,,4442045.053690256 
 02/25,,,3307174.1883603632 
 02/26,,,3307174.1883603632 
 02/27,,,3307174.1883603632 
 02/28,2952192736.2928042,78816028.71121517,3307174.1883603632 
 03/01,,,3307174.1883603632 
 03/02,,,4442045.053690256 
 03/03,,,4442045.053690256 
 03/04,,,3307174.1883603632 
 03/05,,,3307174.1883603632 
 03/06,,,3307174.1883603632 
 03/07,,,3307174.1883603632 
 03/08,,,3307174.1883603632 
 03/09,,,4442045.053690256 
 03/10,,,4442045.053690256 
 03/11,,,3307174.1883603632 
 03/12,,,3307174.1883603632 
 03/13,,,3307174.1883603632 
 03/14,,,3307174.1883603632 
 03/15,,,3307174.1883603632 
 03/16,,,4442045.053690256 
 03/17,,,4442045.053690256 
 03/18,,,3307174.1883603632 
 03/19,,,3307174.1883603632 
 03/20,,,3307174.1883603632 
 03/21,,,3307174.1883603632 
 03/22,,,3307174.1883603632 
 03/23,,,4442045.053690256 
 03/24,,,4442045.053690256 
 03/25,,,3307174.1883603632 
 03/26,,,3307174.1883603632 
 03/27,,,3307174.1883603632 
 03/28,,,3307174.1883603632 
