Date/Time,Heating:EnergyTransfer [J](Monthly),Cooling:EnergyTransfer [J](Monthly),Electricity:Facility [J](Daily) 
 01/01,,,8985809.83573422 
 01/02,,,8985809.83573422 
 01/03,,,8985809.83573422 
 01/04,,,8985809.83573422 
 01/05,,,1445723.9462565773 
 01/06,,,1445723.9462565773 
 01/07,,,8985809.83573422 
 01/08,,,8985809.83573422 
 01/09,,,8985809.83573422 
 01/10,,,8985809.83573422 
 01/11,,,8985809.83573422 
 01/12,,,1445723.9462565773 
 01/13,,,1445723.9462565773 
 01/14,,,8985809.83573422 
 01/15,,,8985809.83573422 
 01/16,,,8985809.83573422 
 01/17,,,8985809.83573422 
 01/18,,,8985809.83573422 
 01/19,,,1445723.9462565773 
 01/20,,,1445723.9462565773 
 01/21,,,8985809.83573422 
 01/22,,,8985809.83573422 
 01/23,,,8985809.83573422 
 01/24,,,8985809.83573422 
 01/25,,,8985809.83573422 
 01/26,,,1445723.9462565773 
 01/27,,,1445723.9462565773 
 01/28,,,8985809.83573422 
 01/29,,,8985809.83573422 
 01/30,,,8985809.83573422 
 01/31,2041699101.5733411,8057995.9011857165,8985809.83573422 
 02/01,,,8985809.83573422 
 02/02,,,1445723.9462565773 
 02/03,,,1445723.9462565773 
 02/04,,,8985809.83573422 
 02/05,,,8985809.83573422 
 02/06,,,8985809.83573422 
 02/07,,,8985809.83573422 
 02/08,,,8985809.83573422 
 02/09,,,1445723.9462565773 
 02/10,,,1445723.9462565773 
 02/11,,,8985809.83573422 
 02/12,,,8985809.83573422 
 02/13,,,8985809.83573422 
 02/14,,,8985809.83573422 
 02/15,,,8985809.83573422 
 02/16,,,1445723.9462565773 
 02/17,,,1445723.9462565773 
 02/18,,,8985809.83573422 
 02/19,,,8985809.83573422 
 02/20,,,8985809.83573422 
 02/21,,,8985809.83573422 
 02/22,,,8985809.83573422 
 02/23,,,1445723.9462565773 
 02/24,,,1445723.9462565773 
 02/25,,,8985809.83573422 
 02/26,,,8985809.83573422 
 02/27,,,8985809.83573422 
 02/28,1357444102.853929,12335925.507238384,8985809.83573422 
 03/01,,,8985809.83573422 
 03/02,,,1445723.9462565773 
 03/03,,,1445723.9462565773 
 03/04,,,8985809.83573422 
 03/05,,,8985809.83573422 
 03/06,,,8985809.83573422 
 03/07,,,8985809.83573422 
 03/08,,,8985809.83573422 
 03/09,,,1445723.9462565773 
 03/10,,,1445723.9462565773 
 03/11,,,8985809.83573422 
 03/12,,,8985809.83573422 
 03/13,,,8985809.83573422 
 03/14,,,8985809.83573422 
 03/15,,,8985809.83573422 
 03/16,,,1445723.9462565773 
 03/17,,,1445723.9462565773 
 03/18,,,8985809.83573422 
 03/19,,,8985809.83573422 
 03/20,,,8985809.83573422 
 03/21,,,8985809.83573422 
 03/22,,,8985809.83573422 
 03/23,,,1445723.9462565773 
 03/24,,,1445723.9462565773 
 03/25,,,8985809.83573422 
 03/26,,,8985809.83573422 
 03/27,,,8985809.83573422 
