Date/Time,Heating:EnergyTransfer [J](Monthly),Cooling:EnergyTransfer [J](Monthly),Electricity:Facility [J](Daily) 
 05/30,,,10401657.35400458 
 05/31,30203840.89146146,65238910.36985285,10401657.35400458 
 06/01,,,1511738.8870274373 
 06/02,,,1511738.8870274373 
 06/03,,,10401657.35400458 
 06/04,,,10401657.35400458 
 06/05,,,10401657.35400458 
 06/06,,,10401657.35400458 
 06/07,,,10401657.35400458 
 06/08,,,1511738.8870274373 
 06/09,,,1511738.8870274373 
 06/10,,,10401657.35400458 
 06/11,,,10401657.35400458 
 06/12,,,10401657.35400458 
 06/13,,,10401657.35400458 
 06/14,,,10401657.35400458 
 06/15,,,1511738.8870274373 
 06/16,,,1511738.8870274373 
 06/17,,,10401657.35400458 
 06/18,,,10401657.35400458 
 06/19,,,10401657.35400458 
 06/20,,,10401657.35400458 
 06/21,,,10401657.35400458 
 06/22,,,1511738.8870274373 
 06/23,,,1511738.8870274373 
 06/24,,,10401657.35400458 
 06/25,,,10401657.35400458 
 06/26,,,10401657.35400458 
 06/27,,,10401657.35400458 
 06/28,,,10401657.35400458 
 06/29,,,1511738.8870274373 
 06/30,860180.7456074797,339138429.45725995,1511738.8870274373 
 07/01,,,10401657.35400458 
 07/02,,,10401657.35400458 
 07/03,,,10401657.35400458 
 07/04,,,10401657.35400458 
 07/05,,,10401657.35400458 
 07/06,,,1511738.8870274373 
 07/07,,,1511738.8870274373 
 07/08,,,10401657.35400458 
 07/09,,,10401657.35400458 
 07/10,,,10401657.35400458 
 07/11,,,10401657.35400458 
 07/12,,,10401657.35400458 
 07/13,,,1511738.8870274373 
 07/14,,,1511738.8870274373 
 07/15,,,10401657.35400458 
 07/16,,,10401657.35400458 
 07/17,,,10401657.35400458 
 07/18,,,10401657.35400458 
 07/19,,,10401657.35400458 
 07/20,,,1511738.8870274373 
 07/21,,,1511738.8870274373 
 07/22,,,10401657.35400458 
 07/23,,,10401657.35400458 
 07/24,,,10401657.35400458 
 07/25,,,10401657.35400458 
 07/26,,,10401657.35400458 
 07/27,,,1511738.8870274373 
 07/28,,,1511738.8870274373 
 07/29,,,10401657.35400458 
 07/30,,,10401657.35400458 
 07/31,0.0,553094930.8353924,10401657.35400458 
 08/01,,,10401657.35400458 
 08/02,,,10401657.35400458 
 08/03,,,1511738.8870274373 
 08/04,,,1511738.8870274373 
 08/05,,,10401657.35400458 
 08/06,,,10401657.35400458 
 08/07,,,10401657.35400458 
 08/08,,,10401657.35400458 
 08/09,,,10401657.35400458 
 08/10,,,1511738.8870274373 
 08/11,,,1511738.8870274373 
 08/12,,,10401657.35400458 
 08/13,,,10401657.35400458 
 08/14,,,10401657.35400458 
 08/15,,,10401657.35400458 
 08/16,,,10401657.35400458 
 08/17,,,1511738.8870274373 
 08/18,,,1511738.8870274373 
 08/19,,,10401657.35400458 
 08/20,,,10401657.35400458 
 08/21,,,10401657.35400458 
 08/22,,,10401657.35400458 
 08/23,,,10401657.35400458 
 08/24,,,1511738.8870274373 
 08/25,,,1511738.8870274373 
 08/26,,,10401657.35400458 
 08/27,,,10401657.35400458 
 08/28,,,10401657.35400458 
 08/29,,,10401657.35400458 
 08/30,,,10401657.35400458 
 08/31,0.0,417165401.73392314,1511738.8870274373 
 09/01,,,1511738.8870274373 
 09/02,,,10401657.35400458 
 09/03,,,10401657.35400458 
 09/04,,,10401657.35400458 
 09/05,,,10401657.35400458 
 09/06,,,10401657.35400458 
 09/07,,,1511738.8870274373 
 09/08,,,1511738.8870274373 
 09/09,,,10401657.35400458 
 09/10,,,10401657.35400458 
 09/11,,,10401657.35400458 
 09/12,,,10401657.35400458 
 09/13,,,10401657.35400458 
 09/14,,,1511738.8870274373 
 09/15,,,1511738.8870274373 
 09/16,,,10401657.35400458 
 09/17,,,10401657.35400458 
 09/18,,,10401657.35400458 
 09/19,,,10401657.35400458 
 09/20,,,10401657.35400458 
 09/21,,,1511738.8870274373 
 09/22,,,1511738.8870274373 
 09/23,,,10401657.35400458 
 09/24,,,10401657.35400458 
 09/25,,,10401657.35400458 
 09/26,,,10401657.35400458 
 09/27,,,10401657.35400458 
 09/28,,,1511738.8870274373 
 09/29,,,1511738.8870274373 
 09/30,29251601.590311043,72748204.6269683,10401657.35400458 
 10/01,,,10401657.35400458 
 10/02,,,10401657.35400458 
 10/03,,,10401657.35400458 
 10/04,,,10401657.35400458 
 10/05,,,1511738.8870274373 
 10/06,,,1511738.8870274373 
 10/07,,,10401657.35400458 
 10/08,,,10401657.35400458 
 10/09,,,10401657.35400458 
 10/10,,,10401657.35400458 
 10/11,,,10401657.35400458 
 10/12,,,1511738.8870274373 
 10/13,,,1511738.8870274373 
 10/14,,,10401657.35400458 
 10/15,,,10401657.35400458 
 10/16,,,10401657.35400458 
 10/17,,,10401657.35400458 
 10/18,,,10401657.35400458 
 10/19,,,1511738.8870274373 
 10/20,,,1511738.8870274373 
 10/21,,,10401657.35400458 
 10/22,,,10401657.35400458 
 10/23,,,10401657.35400458 
 10/24,,,10401657.35400458 
 10/25,,,10401657.35400458 
 10/26,,,1511738.8870274373 
 10/27,,,1511738.8870274373 
 10/28,,,10401657.35400458 
 10/29,,,10401657.35400458 
 10/30,,,10401657.35400458 
 10/31,459554542.198682,0.0,10401657.35400458 
 11/01,,,10401657.35400458 
 11/02,,,1511738.8870274373 
 11/03,,,1511738.8870274373 
 11/04,,,10401657.35400458 
 11/05,,,10401657.35400458 
 11/06,,,10401657.35400458 
 11/07,,,10401657.35400458 
 11/08,,,10401657.35400458 
 11/09,,,1511738.8870274373 
 11/10,,,1511738.8870274373 
 11/11,,,10401657.35400458 
 11/12,,,10401657.35400458 
 11/13,,,10401657.35400458 
 11/14,,,10401657.35400458 
 11/15,,,10401657.35400458 
 11/16,,,1511738.8870274373 
 11/17,,,1511738.8870274373 
 11/18,,,10401657.35400458 
 11/19,,,10401657.35400458 
 11/20,,,10401657.35400458 
 11/21,,,10401657.35400458 
 11/22,,,10401657.35400458 
 11/23,,,1511738.8870274373 
 11/24,,,1511738.8870274373 
 11/25,,,10401657.35400458 
 11/26,,,10401657.35400458 
 11/27,,,10401657.35400458 
 11/28,,,10401657.35400458 
 11/29,,,10401657.35400458 
 11/30,997959381.5827273,0.0,1511738.8870274373 
 12/01,,,1511738.8870274373 
 12/02,,,10401657.35400458 
 12/03,,,10401657.35400458 
 12/04,,,10401657.35400458 
 12/05,,,10401657.35400458 
 12/06,,,10401657.35400458 
 12/07,,,1511738.8870274373 
 12/08,,,1511738.8870274373 
 12/09,,,10401657.35400458 
 12/10,,,10401657.35400458 
 12/11,,,10401657.35400458 
 12/12,,,10401657.35400458 
 12/13,,,10401657.35400458 
 12/14,,,1511738.8870274373 
 12/15,,,1511738.8870274373 
 12/16,,,10401657.35400458 
 12/17,,,10401657.35400458 
 12/18,,,10401657.35400458 
 12/19,,,10401657.35400458 
 12/20,,,10401657.35400458 
 12/21,,,1511738.8870274373 
 12/22,,,1511738.8870274373 
 12/23,,,10401657.35400458 
 12/24,,,10401657.35400458 
 12/25,,,10401657.35400458 
 12/26,,,10401657.35400458 
 12/27,,,10401657.35400458 
 12/28,,,1511738.8870274373 
 12/29,,,1511738.8870274373 
 12/30,,,10401657.35400458 
 12/31,1788897526.8005211,0.0,10401657.35400458 
