Date/Time,Heating:EnergyTransfer [J](Monthly),Cooling:EnergyTransfer [J](Monthly),Electricity:Facility [J](Daily) 
 02/28,2943662252.1949496,77834697.14650631,4623529.661200361 
 03/01,,,4623529.661200361 
 03/02,,,6210113.496412955 
 03/03,,,6210113.496412955 
 03/04,,,4623529.661200361 
 03/05,,,4623529.661200361 
 03/06,,,4623529.661200361 
 03/07,,,4623529.661200361 
 03/08,,,4623529.661200361 
 03/09,,,6210113.496412955 
 03/10,,,6210113.496412955 
 03/11,,,4623529.661200361 
 03/12,,,4623529.661200361 
 03/13,,,4623529.661200361 
 03/14,,,4623529.661200361 
 03/15,,,4623529.661200361 
 03/16,,,6210113.496412955 
 03/17,,,6210113.496412955 
 03/18,,,4623529.661200361 
 03/19,,,4623529.661200361 
 03/20,,,4623529.661200361 
 03/21,,,4623529.661200361 
 03/22,,,4623529.661200361 
 03/23,,,6210113.496412955 
 03/24,,,6210113.496412955 
 03/25,,,4623529.661200361 
 03/26,,,4623529.661200361 
 03/27,,,4623529.661200361 
 03/28,,,4623529.661200361 
 03/29,,,4623529.661200361 
 03/30,,,6210113.496412955 
 03/31,2504453108.287847,111041736.47870456,6210113.496412955 
 04/01,,,4623529.661200361 
 04/02,,,4623529.661200361 
 04/03,,,4623529.661200361 
 04/04,,,4623529.661200361 
 04/05,,,4623529.661200361 
 04/06,,,6210113.496412955 
 04/07,,,6210113.496412955 
 04/08,,,4623529.661200361 
 04/09,,,4623529.661200361 
 04/10,,,4623529.661200361 
 04/11,,,4623529.661200361 
 04/12,,,4623529.661200361 
 04/13,,,6210113.496412955 
 04/14,,,6210113.496412955 
 04/15,,,4623529.661200361 
 04/16,,,4623529.661200361 
 04/17,,,4623529.661200361 
 04/18,,,4623529.661200361 
 04/19,,,4623529.661200361 
 04/20,,,6210113.496412955 
 04/21,,,6210113.496412955 
 04/22,,,4623529.661200361 
 04/23,,,4623529.661200361 
 04/24,,,4623529.661200361 
 04/25,,,4623529.661200361 
 04/26,,,4623529.661200361 
 04/27,,,6210113.496412955 
 04/28,,,6210113.496412955 
 04/29,,,4623529.661200361 
 04/30,1212944924.2423158,214527742.18004844,4623529.661200361 
 05/01,,,4623529.661200361 
 05/02,,,4623529.661200361 
 05/03,,,4623529.661200361 
 05/04,,,6210113.496412955 
 05/05,,,6210113.496412955 
 05/06,,,4623529.661200361 
 05/07,,,4623529.661200361 
 05/08,,,4623529.661200361 
 05/09,,,4623529.661200361 
 05/10,,,4623529.661200361 
 05/11,,,6210113.496412955 
 05/12,,,6210113.496412955 
 05/13,,,4623529.661200361 
 05/14,,,4623529.661200361 
 05/15,,,4623529.661200361 
 05/16,,,4623529.661200361 
 05/17,,,4623529.661200361 
 05/18,,,6210113.496412955 
 05/19,,,6210113.496412955 
 05/20,,,4623529.661200361 
 05/21,,,4623529.661200361 
 05/22,,,4623529.661200361 
 05/23,,,4623529.661200361 
 05/24,,,4623529.661200361 
 05/25,,,6210113.496412955 
 05/26,,,6210113.496412955 
 05/27,,,4623529.661200361 
 05/28,,,4623529.661200361 
 05/29,,,4623529.661200361 
 05/30,,,4623529.661200361 
 05/31,167472028.08722168,415726149.4628258,4623529.661200361 
 06/01,,,6210113.496412955 
 06/02,,,6210113.496412955 
 06/03,,,4623529.661200361 
 06/04,,,4623529.661200361 
 06/05,,,4623529.661200361 
 06/06,,,4623529.661200361 
 06/07,,,4623529.661200361 
 06/08,,,6210113.496412955 
 06/09,,,6210113.496412955 
 06/10,,,4623529.661200361 
 06/11,,,4623529.661200361 
 06/12,,,4623529.661200361 
 06/13,,,4623529.661200361 
 06/14,,,4623529.661200361 
 06/15,,,6210113.496412955 
 06/16,,,6210113.496412955 
 06/17,,,4623529.661200361 
 06/18,,,4623529.661200361 
 06/19,,,4623529.661200361 
 06/20,,,4623529.661200361 
 06/21,,,4623529.661200361 
 06/22,,,6210113.496412955 
 06/23,,,6210113.496412955 
 06/24,,,4623529.661200361 
 06/25,,,4623529.661200361 
 06/26,,,4623529.661200361 
 06/27,,,4623529.661200361 
 06/28,,,4623529.661200361 
 06/29,,,6210113.496412955 
 06/30,32579113.988210734,539903068.129841,6210113.496412955 
 07/01,,,4623529.661200361 
 07/02,,,4623529.661200361 
 07/03,,,4623529.661200361 
 07/04,,,4623529.661200361 
 07/05,,,4623529.661200361 
 07/06,,,6210113.496412955 
 07/07,,,6210113.496412955 
 07/08,,,4623529.661200361 
 07/09,,,4623529.661200361 
 07/10,,,4623529.661200361 
 07/11,,,4623529.661200361 
 07/12,,,4623529.661200361 
 07/13,,,6210113.496412955 
 07/14,,,6210113.496412955 
 07/15,,,4623529.661200361 
 07/16,,,4623529.661200361 
 07/17,,,4623529.661200361 
 07/18,,,4623529.661200361 
 07/19,,,4623529.661200361 
 07/20,,,6210113.496412955 
 07/21,,,6210113.496412955 
 07/22,,,4623529.661200361 
 07/23,,,4623529.661200361 
 07/24,,,4623529.661200361 
 07/25,,,4623529.661200361 
 07/26,,,4623529.661200361 
 07/27,,,6210113.496412955 
 07/28,,,6210113.496412955 
 07/29,,,4623529.661200361 
 07/30,,,4623529.661200361 
 07/31,6782796.196583653,573862309.3746843,4623529.661200361 
 08/01,,,4623529.661200361 
 08/02,,,4623529.661200361 
 08/03,,,6210113.496412955 
 08/04,,,6210113.496412955 
 08/05,,,4623529.661200361 
 08/06,,,4623529.661200361 
 08/07,,,4623529.661200361 
 08/08,,,4623529.661200361 
 08/09,,,4623529.661200361 
 08/10,,,6210113.496412955 
 08/11,,,6210113.496412955 
 08/12,,,4623529.661200361 
 08/13,,,4623529.661200361 
 08/14,,,4623529.661200361 
 08/15,,,4623529.661200361 
 08/16,,,4623529.661200361 
 08/17,,,6210113.496412955 
 08/18,,,6210113.496412955 
 08/19,,,4623529.661200361 
 08/20,,,4623529.661200361 
 08/21,,,4623529.661200361 
 08/22,,,4623529.661200361 
 08/23,,,4623529.661200361 
 08/24,,,6210113.496412955 
 08/25,,,6210113.496412955 
 08/26,,,4623529.661200361 
 08/27,,,4623529.661200361 
 08/28,,,4623529.661200361 
 08/29,,,4623529.661200361 
 08/30,,,4623529.661200361 
 08/31,15092430.327011047,437796197.1633331,6210113.496412955 
 09/01,,,6210113.496412955 
 09/02,,,4623529.661200361 
 09/03,,,4623529.661200361 
 09/04,,,4623529.661200361 
 09/05,,,4623529.661200361 
 09/06,,,4623529.661200361 
 09/07,,,6210113.496412955 
 09/08,,,6210113.496412955 
 09/09,,,4623529.661200361 
 09/10,,,4623529.661200361 
 09/11,,,4623529.661200361 
 09/12,,,4623529.661200361 
 09/13,,,4623529.661200361 
 09/14,,,6210113.496412955 
 09/15,,,6210113.496412955 
 09/16,,,4623529.661200361 
 09/17,,,4623529.661200361 
 09/18,,,4623529.661200361 
 09/19,,,4623529.661200361 
 09/20,,,4623529.661200361 
 09/21,,,6210113.496412955 
 09/22,,,6210113.496412955 
 09/23,,,4623529.661200361 
 09/24,,,4623529.661200361 
 09/25,,,4623529.661200361 
 09/26,,,4623529.661200361 
 09/27,,,4623529.661200361 
 09/28,,,6210113.496412955 
 09/29,,,6210113.496412955 
 09/30,191199551.50855902,323918894.1581953,4623529.661200361 
 10/01,,,4623529.661200361 
 10/02,,,4623529.661200361 
 10/03,,,4623529.661200361 
 10/04,,,4623529.661200361 
 10/05,,,6210113.496412955 
 10/06,,,6210113.496412955 
 10/07,,,4623529.661200361 
 10/08,,,4623529.661200361 
 10/09,,,4623529.661200361 
 10/10,,,4623529.661200361 
 10/11,,,4623529.661200361 
 10/12,,,6210113.496412955 
 10/13,,,6210113.496412955 
 10/14,,,4623529.661200361 
 10/15,,,4623529.661200361 
 10/16,,,4623529.661200361 
 10/17,,,4623529.661200361 
 10/18,,,4623529.661200361 
 10/19,,,6210113.496412955 
 10/20,,,6210113.496412955 
 10/21,,,4623529.661200361 
 10/22,,,4623529.661200361 
 10/23,,,4623529.661200361 
 10/24,,,4623529.661200361 
 10/25,,,4623529.661200361 
 10/26,,,6210113.496412955 
 10/27,,,6210113.496412955 
 10/28,,,4623529.661200361 
 10/29,,,4623529.661200361 
 10/30,,,4623529.661200361 
 10/31,1100913962.4925694,146030798.83928892,4623529.661200361 
 11/01,,,4623529.661200361 
 11/02,,,6210113.496412955 
 11/03,,,6210113.496412955 
 11/04,,,4623529.661200361 
 11/05,,,4623529.661200361 
 11/06,,,4623529.661200361 
 11/07,,,4623529.661200361 
 11/08,,,4623529.661200361 
 11/09,,,6210113.496412955 
 11/10,,,6210113.496412955 
 11/11,,,4623529.661200361 
 11/12,,,4623529.661200361 
 11/13,,,4623529.661200361 
 11/14,,,4623529.661200361 
 11/15,,,4623529.661200361 
 11/16,,,6210113.496412955 
 11/17,,,6210113.496412955 
 11/18,,,4623529.661200361 
 11/19,,,4623529.661200361 
 11/20,,,4623529.661200361 
 11/21,,,4623529.661200361 
 11/22,,,4623529.661200361 
 11/23,,,6210113.496412955 
 11/24,,,6210113.496412955 
 11/25,,,4623529.661200361 
 11/26,,,4623529.661200361 
 11/27,,,4623529.661200361 
 11/28,,,4623529.661200361 
 11/29,,,4623529.661200361 
 11/30,2547600353.258771,81306060.63350265,6210113.496412955 
 12/01,,,6210113.496412955 
 12/02,,,4623529.661200361 
 12/03,,,4623529.661200361 
 12/04,,,4623529.661200361 
 12/05,,,4623529.661200361 
 12/06,,,4623529.661200361 
 12/07,,,6210113.496412955 
 12/08,,,6210113.496412955 
 12/09,,,4623529.661200361 
 12/10,,,4623529.661200361 
 12/11,,,4623529.661200361 
 12/12,,,4623529.661200361 
 12/13,,,4623529.661200361 
 12/14,,,6210113.496412955 
 12/15,,,6210113.496412955 
 12/16,,,4623529.661200361 
 12/17,,,4623529.661200361 
 12/18,,,4623529.661200361 
 12/19,,,4623529.661200361 
 12/20,,,4623529.661200361 
 12/21,,,6210113.496412955 
 12/22,,,6210113.496412955 
 12/23,,,4623529.661200361 
 12/24,,,4623529.661200361 
 12/25,,,4623529.661200361 
 12/26,,,4623529.661200361 
 12/27,,,4623529.661200361 
 12/28,,,6210113.496412955 
 12/29,,,6210113.496412955 
 12/30,,,4623529.661200361 
 12/31,3800834212.2756658,51424352.25420793,4623529.661200361 
