Date/Time,Heating:EnergyTransfer [J](Monthly),Cooling:EnergyTransfer [J](Monthly),Electricity:Facility [J](Daily) 
 01/01,,,7278125.967074075 
 01/02,,,7278125.967074075 
 01/03,,,7278125.967074075 
 01/04,,,7278125.967074075 
 01/05,,,1195921.8243378403 
 01/06,,,1195921.8243378403 
 01/07,,,7278125.967074075 
 01/08,,,7278125.967074075 
 01/09,,,7278125.967074075 
 01/10,,,7278125.967074075 
 01/11,,,7278125.967074075 
 01/12,,,1195921.8243378403 
 01/13,,,1195921.8243378403 
 01/14,,,7278125.967074075 
 01/15,,,7278125.967074075 
 01/16,,,7278125.967074075 
 01/17,,,7278125.967074075 
 01/18,,,7278125.967074075 
 01/19,,,1195921.8243378403 
 01/20,,,1195921.8243378403 
 01/21,,,7278125.967074075 
 01/22,,,7278125.967074075 
 01/23,,,7278125.967074075 
 01/24,,,7278125.967074075 
 01/25,,,7278125.967074075 
 01/26,,,1195921.8243378403 
 01/27,,,1195921.8243378403 
 01/28,,,7278125.967074075 
 01/29,,,7278125.967074075 
 01/30,,,7278125.967074075 
 01/31,2019941301.326209,397539.4773471599,7278125.967074075 
 02/01,,,7278125.967074075 
 02/02,,,1195921.8243378403 
 02/03,,,1195921.8243378403 
 02/04,,,7278125.967074075 
 02/05,,,7278125.967074075 
 02/06,,,7278125.967074075 
 02/07,,,7278125.967074075 
 02/08,,,7278125.967074075 
 02/09,,,1195921.8243378403 
 02/10,,,1195921.8243378403 
 02/11,,,7278125.967074075 
 02/12,,,7278125.967074075 
 02/13,,,7278125.967074075 
 02/14,,,7278125.967074075 
 02/15,,,7278125.967074075 
 02/16,,,1195921.8243378403 
 02/17,,,1195921.8243378403 
 02/18,,,7278125.967074075 
 02/19,,,7278125.967074075 
 02/20,,,7278125.967074075 
 02/21,,,7278125.967074075 
 02/22,,,7278125.967074075 
 02/23,,,1195921.8243378403 
 02/24,,,1195921.8243378403 
 02/25,,,7278125.967074075 
 02/26,,,7278125.967074075 
 02/27,,,7278125.967074075 
 02/28,1367394134.5494332,6670202.231084548,7278125.967074075 
 03/01,,,7278125.967074075 
 03/02,,,1195921.8243378403 
 03/03,,,1195921.8243378403 
 03/04,,,7278125.967074075 
 03/05,,,7278125.967074075 
 03/06,,,7278125.967074075 
 03/07,,,7278125.967074075 
 03/08,,,7278125.967074075 
 03/09,,,1195921.8243378403 
 03/10,,,1195921.8243378403 
 03/11,,,7278125.967074075 
 03/12,,,7278125.967074075 
 03/13,,,7278125.967074075 
 03/14,,,7278125.967074075 
 03/15,,,7278125.967074075 
 03/16,,,1195921.8243378403 
 03/17,,,1195921.8243378403 
 03/18,,,7278125.967074075 
 03/19,,,7278125.967074075 
 03/20,,,7278125.967074075 
 03/21,,,7278125.967074075 
 03/22,,,7278125.967074075 
 03/23,,,1195921.8243378403 
 03/24,,,1195921.8243378403 
 03/25,,,7278125.967074075 
 03/26,,,7278125.967074075 
 03/27,,,7278125.967074075 
 03/28,,,7278125.967074075 
 03/29,,,7278125.967074075 
 03/30,,,1195921.8243378403 
 03/31,1212964689.7633684,1881369.2985443035,1195921.8243378403 
 04/01,,,7278125.967074075 
 04/02,,,7278125.967074075 
 04/03,,,7278125.967074075 
 04/04,,,7278125.967074075 
