=== CHECK NUMBER OF COLUMNS REPORT ===

File: D:\Documents\E_Plus_2030_py\output\068d807e-222c-4dd4-ae30-221b99b6927b\results_scenarioes\merged_daily_mean_scenarios.csv
  Status: Mismatch
  Found columns: 367
  Expected columns: 10

  -- File Content Start --
BuildingID,VariableName,01/01,01/02,01/03,01/04,01/05,01/06,01/07,01/08
2,Environment:Site Outdoor Air Drybulb Temperature [C](Daily),1.2151041666666669,2.891666666666666,3.686458333333334,1.1666666666666663,-2.370833333333333,-4.088541666666665,-3.4229166666666675,-5.505729166666664
2,Environment:Site Outdoor Air Wetbulb Temperature [C](Daily),0.8764377230252083,1.854739388525906,2.7411140405471186,0.3890060654580482,-2.844285270833577,-5.141229228510597,-3.8650041755420497,-5.813797856992925
2,Environment:Site Solar Altitude Angle [deg](Daily),-20.448581620660025,-20.325946072972584,-20.25473323294449,-20.176959693862347,-20.09265613455602,-20.00185613864033,-19.90459616452433,-19.800915512093123
2,Environment:Site Solar Azimuth Angle [deg](Daily),172.1396695724097,171.92100128219806,171.8131188905313,171.70635220439564,171.60081020210075,171.49660012976298,171.39382734271808,171.29259514926343
2,Heating:EnergyTransfer [J](Hourly),12801464.758498246,11549129.576693758,13658681.242946109,18057072.737956528,21518994.900415096,21164404.430064857,22985541.32998546,17825242.600873884
2,MYDHW_0_WATERHEATER:Water Heater Heating Energy [J](Daily),34107239.337244585,33574781.00153522,33649773.89767358,33427126.741091304,35989240.22251557,33650526.16288534,33426092.188885685,35637780.84763164
2,SCENARIO_2_WATERHEATER:Water Heater Heating Energy [J](Daily),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,Cooling:EnergyTransfer [J](Hourly),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,Electricity:Facility [J](Hourly) ,4944139.010284613,4947622.343511108,5058213.859363302,4934998.595776298,4947622.510057468,5000669.726430025,4994869.70401054,4942327.695182785
3,Environment:Site Diffuse Solar Radiation Rate per Area [W/m2](Daily),15.9296875,17.307291666666668,16.630208333333332,14.333333333333334,14.375,14.5703125,16.927083333333332,18.20052083333333
3,Environment:Site Direct Solar Radiation Rate per Area [W/m2](Daily),18.84114583333333,26.854166666666668,62.85416666666666,122.921875,129.13541666666666,132.4921875,4.8203125,80.8359375
3,Environment:Site Outdoor Air Dewpoint Temperature [C](Daily),0.3656249999999998,-0.0374999999999999,0.859375,-0.6007504992247794,-3.617708333333334,-7.080208333333332,-4.572395833333333,-6.389583333333333
3,Environment:Site Outdoor Air Drybulb Temperature [C](Daily),1.2151041666666669,2.891666666666666,3.686458333333334,1.1666666666666663,-2.370833333333333,-4.088541666666665,-3.4229166666666675,-5.505729166666664
3,Environment:Site Outdoor Air Wetbulb Temperature [C](Daily),0.8764377230252083,1.854739388525906,2.7411140405471186,0.3890060654580482,-2.844285270833577,-5.141229228510597,-3.8650041755420497,-5.813797856992925
3,Environment:Site Solar Altitude Angle [deg](Daily),-20.448581620660025,-20.325946072972584,-20.25473323294449,-20.176959693862347,-20.09265613455602,-20.00185613864033,-19.90459616452433,-19.800915512093123
3,Environment:Site Solar Azimuth Angle [deg](Daily),172.1396695724097,171.92100128219806,171.8131188905313,171.70635220439564,171.60081020210075,171.49660012976298,171.39382734271808,171.29259514926343
3,Heating:EnergyTransfer [J](Hourly),12770008.304117229,11520140.114388958,13630934.715620443,18031736.28151575,21496601.892996248,21136833.41246521,22957184.040317964,17792353.253473055
3,MYDHW_0_WATERHEATER:Water Heater Heating Energy [J](Daily),34107192.082780845,33574781.00153522,33649773.89767358,33427126.42346325,35989230.99911825,33650525.92310027,33426091.824923147,35638089.72915112
3,SCENARIO_3_WATERHEATER:Water Heater Heating Energy [J](Daily),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,Cooling:EnergyTransfer [J](Hourly),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,Electricity:Facility [J](Hourly) ,4791775.500272013,4795258.686819405,4905850.363227918,4782635.508944328,4795259.020126727,4848292.092819656,4842520.191778488,4789962.817199229
4,Environment:Site Diffuse Solar Radiation Rate per Area [W/m2](Daily),15.9296875,17.307291666666668,16.630208333333332,14.333333333333334,14.375,14.5703125,16.927083333333332,18.20052083333333
4,Environment:Site Direct Solar Radiation Rate per Area [W/m2](Daily),18.84114583333333,26.854166666666668,62.85416666666666,122.921875,129.13541666666666,132.4921875,4.8203125,80.8359375
4,Environment:Site Outdoor Air Dewpoint Temperature [C](Daily),0.3656249999999998,-0.0374999999999999,0.859375,-0.6007504992247794,-3.617708333333334,-7.080208333333332,-4.572395833333333,-6.389583333333333
4,Environment:Site Outdoor Air Drybulb Temperature [C](Daily),1.2151041666666669,2.891666666666666,3.686458333333334,1.1666666666666663,-2.370833333333333,-4.088541666666665,-3.4229166666666675,-5.505729166666664
4,Environment:Site Outdoor Air Wetbulb Temperature [C](Daily),0.8764377230252083,1.854739388525906,2.7411140405471186,0.3890060654580482,-2.844285270833577,-5.141229228510597,-3.8650041755420497,-5.813797856992925
4,Environment:Site Solar Altitude Angle [deg](Daily),-20.448581620660025,-20.325946072972584,-20.25473323294449,-20.176959693862347,-20.09265613455602,-20.00185613864033,-19.90459616452433,-19.800915512093123
4,Environment:Site Solar Azimuth Angle [deg](Daily),172.1396695724097,171.92100128219806,171.8131188905313,171.70635220439564,171.60081020210075,171.49660012976298,171.39382734271808,171.29259514926343
4,Heating:EnergyTransfer [J](Hourly),12880848.158750298,11621954.41406328,13732012.522741986,18128303.15707207,21590752.33013837,21249810.80559821,23062334.68999064,17908709.40858827
4,MYDHW_0_WATERHEATER:Water Heater Heating Energy [J](Daily),34107214.00060297,33574781.00153522,33649770.73653366,33427126.731018502,35989240.12388735,33650526.15903553,33426088.71112626,35637787.6560262
4,SCENARIO_4_WATERHEATER:Water Heater Heating Energy [J](Daily),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
  -- File Content End --

File: D:\Documents\E_Plus_2030_py\output\068d807e-222c-4dd4-ae30-221b99b6927b\results\merged_daily_mean.csv
  Status: Mismatch
  Found columns: 367
  Expected columns: 10

  -- File Content Start --
BuildingID,VariableName,01/01,01/02,01/03,01/04,01/05,01/06,01/07,01/08
0,Cooling:EnergyTransfer [J](Hourly),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Electricity:Facility [J](Hourly) ,4769909.131006361,4773392.521597843,4884034.456508784,4760828.618449097,4773448.225310245,4826289.533215431,4820785.67091726,4768082.350659127
0,Environment:Site Diffuse Solar Radiation Rate per Area [W/m2](Daily),19.80989583333333,9.190104166666666,22.30989583333333,3.6119791666666665,23.66927083333333,21.8671875,20.78125,22.703125
0,Environment:Site Direct Solar Radiation Rate per Area [W/m2](Daily),46.78385416666666,0.2473958333333333,40.90885416666666,0.0,31.0859375,50.80729166666666,74.33854166666667,30.64583333333333
0,Environment:Site Outdoor Air Dewpoint Temperature [C](Daily),4.7078125,10.433333333333335,5.350520833333333,4.4046875,3.5499999999999994,3.7703125,3.366145833333334,4.920833333333334
0,Environment:Site Outdoor Air Drybulb Temperature [C](Daily),6.702083333333333,11.520833333333334,7.408854166666665,7.011458333333333,6.889062500000001,7.483854166666664,6.541666666666667,7.409375
0,Environment:Site Outdoor Air Wetbulb Temperature [C](Daily),6.150880201843567,10.872328251002806,6.389880424550142,5.74110116059362,5.329402997576159,5.721290184122577,5.065760481057802,6.2100388400866615
0,Environment:Site Solar Altitude Angle [deg](Daily),-20.448581620660025,-20.325946072972584,-20.25473323294449,-20.176959693862347,-20.09265613455602,-20.00185613864033,-19.90459616452433,-19.800915512093123
0,Environment:Site Solar Azimuth Angle [deg](Daily),172.1396695724097,171.92100128219806,171.8131188905313,171.70635220439564,171.60081020210075,171.49660012976298,171.39382734271808,171.29259514926343
0,Heating:EnergyTransfer [J](Hourly),2640896.060376586,4439654.399335461,6624672.958700784,6559910.978700675,6023650.93497182,6433453.658531983,6115448.36605904,5534255.678027655
0,MYDHW_0_WATERHEATER:Water Heater Heating Energy [J](Daily),34107671.06601602,33574823.96334919,33649819.4797437,33428260.30150372,35990568.40794864,33651767.977639265,33426078.18379015,35634501.44805907
1,Cooling:EnergyTransfer [J](Hourly),0.0,74162.25823127152,1309015.9753676176,1263900.645851887,888787.8747103874,0.0,121939.71183571425,0.0
1,Electricity:Facility [J](Hourly) ,6949455.577198043,7041415.6384767005,6964761.795724372,7057720.693687805,6944752.453327217,7059044.452552076,6929921.537967067,7059986.864219411
1,Environment:Site Diffuse Solar Radiation Rate per Area [W/m2](Daily),15.9296875,17.307291666666668,16.630208333333332,14.333333333333334,14.375,14.5703125,16.927083333333332,18.20052083333333
1,Environment:Site Direct Solar Radiation Rate per Area [W/m2](Daily),18.84114583333333,26.854166666666668,62.85416666666666,122.921875,129.13541666666666,132.4921875,4.8203125,80.8359375
1,Environment:Site Outdoor Air Dewpoint Temperature [C](Daily),0.3656249999999998,-0.0374999999999999,0.859375,-0.6007504992247794,-3.617708333333334,-7.080208333333332,-4.572395833333333,-6.389583333333333
1,Environment:Site Outdoor Air Drybulb Temperature [C](Daily),1.2151041666666669,2.891666666666666,3.686458333333334,1.1666666666666663,-2.370833333333333,-4.088541666666665,-3.4229166666666675,-5.505729166666664
1,Environment:Site Outdoor Air Wetbulb Temperature [C](Daily),0.8764377230252083,1.854739388525906,2.7411140405471186,0.3890060654580482,-2.844285270833577,-5.141229228510597,-3.8650041755420497,-5.813797856992925
1,Environment:Site Solar Altitude Angle [deg](Daily),-20.448581620660025,-20.325946072972584,-20.25473323294449,-20.176959693862347,-20.09265613455602,-20.00185613864033,-19.90459616452433,-19.800915512093123
1,Environment:Site Solar Azimuth Angle [deg](Daily),172.1396695724097,171.92100128219806,171.8131188905313,171.70635220439564,171.60081020210075,171.49660012976298,171.39382734271808,171.29259514926343
1,Heating:EnergyTransfer [J](Hourly),31512117.18399241,27181141.245783404,27349799.77210185,33521032.751205426,39941560.745084025,41294492.76921644,38863951.92112581,38359053.83038333
1,MYDHW_1_WATERHEATER:Water Heater Heating Energy [J](Daily),51289260.58978096,51477298.43067216,53798028.38094014,51473985.05227544,53815932.12944622,51376451.01102436,53843871.00562196,51055762.09136552
  -- File Content End --

File: D:\Documents\E_Plus_2030_py\output\068d807e-222c-4dd4-ae30-221b99b6927b\results_scenarioes\merged_as_is_scenarios.csv
  Status: Mismatch
  Found columns: 8762
  Expected columns: 10

  -- File Content Start --
BuildingID,VariableName,01/01 00:00:00,01/01  01:00:00,01/01  02:00:00,01/01  03:00:00,01/01  04:00:00,01/01  05:00:00,01/01  06:00:00,01/01  07:00:00
0,Cooling:EnergyTransfer [J](Hourly),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Electricity:Facility [J](Hourly) ,6210332.97697298,3307854.2827003547,3307854.2827003547,3307854.2827003547,5962312.518762966,3307854.2827003547,3307854.2827003547,6209875.21495836
0,Environment:Site Diffuse Solar Radiation Rate per Area [W/m2](Daily),15.9296875,,,,,,,
0,Environment:Site Direct Solar Radiation Rate per Area [W/m2](Daily),18.84114583333333,,,,,,,
0,Environment:Site Outdoor Air Dewpoint Temperature [C](Daily),0.3656249999999998,,,,,,,
0,Environment:Site Outdoor Air Drybulb Temperature [C](Daily),1.2151041666666669,,,,,,,
0,Environment:Site Outdoor Air Wetbulb Temperature [C](Daily),0.8764377230252083,,,,,,,
0,Environment:Site Solar Altitude Angle [deg](Daily),-20.448581620660025,,,,,,,
0,Environment:Site Solar Azimuth Angle [deg](Daily),172.1396695724097,,,,,,,
0,Heating:EnergyTransfer [J](Hourly),24318294.459392697,19623493.40632638,19158448.42991842,19232459.99704984,19354624.858546443,19434280.236021288,19593897.92583876,19667170.04079405
0,MYDHW_0_WATERHEATER:Water Heater Heating Energy [J](Daily),34107197.44903519,,,,,,,
0,SCENARIO_0_WATERHEATER:Water Heater Heating Energy [J](Daily),0.0,,,,,,,
1,Cooling:EnergyTransfer [J](Hourly),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Electricity:Facility [J](Hourly) ,6092268.168105425,3189789.499151596,3189789.499151596,3189789.499151596,5844247.735214205,3189789.499151596,3189789.499151596,6091810.431409599
1,Environment:Site Diffuse Solar Radiation Rate per Area [W/m2](Daily),15.9296875,,,,,,,
1,Environment:Site Direct Solar Radiation Rate per Area [W/m2](Daily),18.84114583333333,,,,,,,
1,Environment:Site Outdoor Air Dewpoint Temperature [C](Daily),0.3656249999999998,,,,,,,
1,Environment:Site Outdoor Air Drybulb Temperature [C](Daily),1.2151041666666669,,,,,,,
1,Environment:Site Outdoor Air Wetbulb Temperature [C](Daily),0.8764377230252083,,,,,,,
1,Environment:Site Solar Altitude Angle [deg](Daily),-20.448581620660025,,,,,,,
1,Environment:Site Solar Azimuth Angle [deg](Daily),172.1396695724097,,,,,,,
1,Heating:EnergyTransfer [J](Hourly),24434832.780142568,19734578.536166944,19268263.03495639,19341262.360786,19462727.985294662,19541755.42834765,19700777.877667222,19773499.3950521
1,MYDHW_0_WATERHEATER:Water Heater Heating Energy [J](Daily),34107109.7264581,,,,,,,
1,SCENARIO_1_WATERHEATER:Water Heater Heating Energy [J](Daily),0.0,,,,,,,
2,Cooling:EnergyTransfer [J](Hourly),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,Electricity:Facility [J](Hourly) ,6241775.379811607,3339296.673389141,3339296.673389141,3339296.673389141,5993754.909451751,3339296.673389141,3339296.673389141,6241317.605647145
2,Environment:Site Diffuse Solar Radiation Rate per Area [W/m2](Daily),15.9296875,,,,,,,
2,Environment:Site Direct Solar Radiation Rate per Area [W/m2](Daily),18.84114583333333,,,,,,,
2,Environment:Site Outdoor Air Dewpoint Temperature [C](Daily),0.3656249999999998,,,,,,,
2,Environment:Site Outdoor Air Drybulb Temperature [C](Daily),1.2151041666666669,,,,,,,
2,Environment:Site Outdoor Air Wetbulb Temperature [C](Daily),0.8764377230252083,,,,,,,
2,Environment:Site Solar Altitude Angle [deg](Daily),-20.448581620660025,,,,,,,
2,Environment:Site Solar Azimuth Angle [deg](Daily),172.1396695724097,,,,,,,
2,Heating:EnergyTransfer [J](Hourly),24288562.37921217,19593911.569551405,19129680.70481412,19204340.014615297,19326922.25716476,19406984.700636063,19567011.588466786,19640619.54163476
2,MYDHW_0_WATERHEATER:Water Heater Heating Energy [J](Daily),34107239.337244585,,,,,,,
2,SCENARIO_2_WATERHEATER:Water Heater Heating Energy [J](Daily),0.0,,,,,,,
3,Cooling:EnergyTransfer [J](Hourly),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,Electricity:Facility [J](Hourly) ,6292224.870698595,3389746.179936371,3389746.179936371,3389746.179936371,6044204.415998982,3389746.179936371,3389746.179936371,6291767.112194375
3,Environment:Site Diffuse Solar Radiation Rate per Area [W/m2](Daily),15.9296875,,,,,,,
3,Environment:Site Direct Solar Radiation Rate per Area [W/m2](Daily),18.84114583333333,,,,,,,
3,Environment:Site Outdoor Air Dewpoint Temperature [C](Daily),0.3656249999999998,,,,,,,
3,Environment:Site Outdoor Air Drybulb Temperature [C](Daily),1.2151041666666669,,,,,,,
3,Environment:Site Outdoor Air Wetbulb Temperature [C](Daily),0.8764377230252083,,,,,,,
3,Environment:Site Solar Altitude Angle [deg](Daily),-20.448581620660025,,,,,,,
3,Environment:Site Solar Azimuth Angle [deg](Daily),172.1396695724097,,,,,,,
3,Heating:EnergyTransfer [J](Hourly),24247354.539558247,19555139.229403246,19091002.37688156,19165649.50827828,19288201.50893903,19368218.876515947,19528205.349236112,19601776.39850537
3,MYDHW_0_WATERHEATER:Water Heater Heating Energy [J](Daily),34107192.082780845,,,,,,,
3,SCENARIO_3_WATERHEATER:Water Heater Heating Energy [J](Daily),0.0,,,,,,,
4,Cooling:EnergyTransfer [J](Hourly),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,Electricity:Facility [J](Hourly) ,6139861.368638083,3237382.6695780284,3237382.6695780284,3237382.6695780284,5891840.905640638,3237382.6695780284,3237382.6695780284,6139403.601836032
4,Environment:Site Diffuse Solar Radiation Rate per Area [W/m2](Daily),15.9296875,,,,,,,
4,Environment:Site Direct Solar Radiation Rate per Area [W/m2](Daily),18.84114583333333,,,,,,,
4,Environment:Site Outdoor Air Dewpoint Temperature [C](Daily),0.3656249999999998,,,,,,,
4,Environment:Site Outdoor Air Drybulb Temperature [C](Daily),1.2151041666666669,,,,,,,
4,Environment:Site Outdoor Air Wetbulb Temperature [C](Daily),0.8764377230252083,,,,,,,
4,Environment:Site Solar Altitude Angle [deg](Daily),-20.448581620660025,,,,,,,
4,Environment:Site Solar Azimuth Angle [deg](Daily),172.1396695724097,,,,,,,
4,Heating:EnergyTransfer [J](Hourly),24385731.01961924,19687986.65049961,19222505.92277605,19296172.745136213,19418078.868021205,19497523.43115155,19656953.58500052,19730031.05640144
4,MYDHW_0_WATERHEATER:Water Heater Heating Energy [J](Daily),34107214.00060297,,,,,,,
4,SCENARIO_4_WATERHEATER:Water Heater Heating Energy [J](Daily),0.0,,,,,,,
  -- File Content End --

File: D:\Documents\E_Plus_2030_py\output\068d807e-222c-4dd4-ae30-221b99b6927b\results\merged_as_is.csv
  Status: Mismatch
  Found columns: 8762
  Expected columns: 10

  -- File Content Start --
BuildingID,VariableName,01/01 00:00:00,01/01  01:00:00,01/01  02:00:00,01/01  03:00:00,01/01  04:00:00,01/01  05:00:00,01/01  06:00:00,01/01  07:00:00
0,Cooling:EnergyTransfer [J](Hourly),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,Electricity:Facility [J](Hourly) ,6117992.830768027,3215514.2827003547,3215514.2827003547,3215514.2827003547,5869972.518756448,3215514.2827003547,3215514.2827003547,6117535.21495903
0,Environment:Site Diffuse Solar Radiation Rate per Area [W/m2](Daily),19.80989583333333,,,,,,,
0,Environment:Site Direct Solar Radiation Rate per Area [W/m2](Daily),46.78385416666666,,,,,,,
0,Environment:Site Outdoor Air Dewpoint Temperature [C](Daily),4.7078125,,,,,,,
0,Environment:Site Outdoor Air Drybulb Temperature [C](Daily),6.702083333333333,,,,,,,
0,Environment:Site Outdoor Air Wetbulb Temperature [C](Daily),6.150880201843567,,,,,,,
0,Environment:Site Solar Altitude Angle [deg](Daily),-20.448581620660025,,,,,,,
0,Environment:Site Solar Azimuth Angle [deg](Daily),172.1396695724097,,,,,,,
0,Heating:EnergyTransfer [J](Hourly),15044223.99503798,5975172.554596794,5189730.425482504,5169490.214273902,4852344.325029628,4500256.572735839,4317216.641372785,4182309.2629405633
0,MYDHW_0_WATERHEATER:Water Heater Heating Energy [J](Daily),34107671.06601602,,,,,,,
1,Cooling:EnergyTransfer [J](Hourly),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Electricity:Facility [J](Hourly) ,7767366.236253971,4566240.878071144,4566240.878071144,4566240.878071144,7220699.114133755,4566240.878071144,4566240.878071144,7767860.819902293
1,Environment:Site Diffuse Solar Radiation Rate per Area [W/m2](Daily),15.9296875,,,,,,,
1,Environment:Site Direct Solar Radiation Rate per Area [W/m2](Daily),18.84114583333333,,,,,,,
1,Environment:Site Outdoor Air Dewpoint Temperature [C](Daily),0.3656249999999998,,,,,,,
1,Environment:Site Outdoor Air Drybulb Temperature [C](Daily),1.2151041666666669,,,,,,,
1,Environment:Site Outdoor Air Wetbulb Temperature [C](Daily),0.8764377230252083,,,,,,,
1,Environment:Site Solar Altitude Angle [deg](Daily),-20.448581620660025,,,,,,,
1,Environment:Site Solar Azimuth Angle [deg](Daily),172.1396695724097,,,,,,,
1,Heating:EnergyTransfer [J](Hourly),19149575.435471017,17507175.77804791,18356739.59861292,19111698.70895337,19912671.55553998,20576380.92027773,21236585.33104932,24171653.55304512
1,MYDHW_1_WATERHEATER:Water Heater Heating Energy [J](Daily),51289260.58978096,,,,,,,
  -- File Content End --

