BuildingID	VariableName	03/17  21:00:00	05/09  19:00:00	02/04  16:00:00	10/14  06:00:00	01/15  04:00:00	05/29  16:00:00	05/09  07:00:00	10/26  15:00:00	10/06  22:00:00	04/16  09:00:00	12/21  04:00:00	04/18  18:00:00	05/14  18:00:00	02/14  14:00:00	08/18  12:00:00	07/08  10:00:00	07/16  14:00:00	03/19  22:00:00	05/14  23:00:00	05/01  09:00:00
0	ZONE3_CORE:Zone Infiltration Latent Heat Gain Energy [J](Hourly)	0.0	18284.05751424048	0.0	2453.14708677852	5841.326938869619	0.0	16612.08172954118	5023.161413777725	1634.7042325241046	3495.4772946290136	3209.231411096191	21181.63483631348	0.0	0.0	69128.09177228456	21583.879674349373	107197.02616855814	0.0	2199.965812692546	11016.482274570142
0	ZONE3_CORE:Zone Infiltration Latent Heat Loss Energy [J](Hourly)	14010.849085858505	0.0	107545.42471978295	0.0	0.0	14211.169321185214	0.0	0.0	0.0	33.584465303811555	0.0	0.0	3123.9372542461124	254467.65584283648	0.0	0.0	0.0	139803.9743633606	0.0	0.0
0	ZONE3_CORE:Zone Infiltration Sensible Heat Gain Energy [J](Hourly)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0	ZONE3_CORE:Zone Infiltration Sensible Heat Loss Energy [J](Hourly)	102048.4255782323	185723.9875885468	304867.53808879387	69844.64837670514	64864.6949432866	231101.1780859252	277426.60067145	176441.53394695575	64497.19811347021	329307.61016927223	71481.8052841537	254424.18449864484	236183.5230752217	526796.7974480295	171829.137056932	226829.32969820432	79699.3366454789	274352.4114443843	87902.35056109223	344200.85235940246
0	ZONE3_CORE:Zone Infiltration Standard Density Volume Flow Rate [m3/s](Hourly)	0.0137327825725885	0.013256924998701	0.0138606860881904	0.0133470263212632	0.0140952078977838	0.0132372610225789	0.0136368153082992	0.0132960417912642	0.0134788618156504	0.0137552095679341	0.0138363778069361	0.0131285678767353	0.0129919005900425	0.0136883586311398	0.0128422341028107	0.0129945895406304	0.0128299602573624	0.013930090424799	0.0131384307752861	0.0133532610393192
0	ZONE3_CORE:Zone Mean Air Temperature [C](Hourly)	10.65206679461942	19.982390080844365	10.639	15.719179354278172	3.7997146218294713	25.599999999996744	13.801310297006491	17.471870563980804	12.721361069964631	16.406657355877503	8.712986552699013	24.506457489818622	23.378813211198548	10.639	25.599999612363256	21.019451378365293	25.6	10.639000000000005	17.052211728075097	21.61349908074381
0	ZONE3_CORE:Zone Mechanical Ventilation Mass Flow Rate [kg/s](Hourly)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0	ZONE3_FRONTPERIMETER:Zone Air System Sensible Cooling Energy [J](Hourly)	0.0	0.0	0.0	0.0	0.0	2315779.9078532336	0.0	0.0	0.0	109208.83599981696	0.0	255326.70530108383	192989.689111938	0.0	2468995.244989865	0.0	4723566.784650952	0.0	0.0	789522.4057291747
0	ZONE3_FRONTPERIMETER:Zone Air System Sensible Cooling Rate [W](Hourly)	0.0	0.0	0.0	0.0	0.0	643.2721966258982	0.0	0.0	0.0	30.33578777772693	0.0	70.92408480585662	53.60824697553833	0.0	685.8320124971849	0.0	1312.1018846252646	0.0	0.0	219.31177936921523
0	ZONE3_FRONTPERIMETER:Zone Air System Sensible Heating Energy [J](Hourly)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	265187.72119415866	0.0	0.0	0.0	361980.725938371	0.0	0.0
0	ZONE3_FRONTPERIMETER:Zone Air System Sensible Heating Rate [W](Hourly)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	73.6632558872663	0.0	0.0	0.0	100.55020164954747	0.0	0.0
0	ZONE3_FRONTPERIMETER:Zone Infiltration Latent Heat Gain Energy [J](Hourly)	0.0	29677.708221477325	0.0	6127.5413896531545	9801.385369165222	0.0	30044.728389006326	6694.56268395387	4051.542680347018	8207.036640290147	5603.361409863645	0.0	0.0	0.0	569426.5355997167	34752.025171488574	351309.12087792467	0.0	5772.60878132588	44160.72534505541
0	ZONE3_FRONTPERIMETER:Zone Infiltration Latent Heat Loss Energy [J](Hourly)	26563.29879606937	0.0	14060.523570601326	0.0	0.0	174199.99768905144	0.0	0.0	0.0	5822.629492216096	0.0	127170.94445946255	11582.391293385112	141948.62362245188	0.0	0.0	0.0	176820.78085879522	0.0	0.0
0	ZONE3_FRONTPERIMETER:Zone Infiltration Sensible Heat Gain Energy [J](Hourly)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
